date,code,event_ret_pct,streak,locked,vol_ratio,gap_next_pct,fwd1_pct,fwd2_pct,fwd3_pct,fwd5_pct,fwd10_pct,fwd20_pct,close_px,shares,mktcap_e8,industry,market,cap_bucket,price_bucket,in_disposal
2015-06-03,6506,-9.904153354632594,1,True,1.197830182792748,-0.5319148936170137,-2.659574468085102,-3.3687943262411313,3.900709219858167,1.0638297872340496,-10.63829787234043,-13.829787234042545,28.2,82360826,23.225752932,紡織纖維,otc,D_小型(<50億),B_20-50元,True
2015-06-04,1786,-9.97267759562841,1,True,3.4742758837718433,0.0,-5.766312594840672,-7.435508345978759,-13.505311077389992,-11.229135053110785,-5.15933232169955,-1.3657056145675361,65.9,74827641,49.31141541900001,生技醫療業,sii,D_小型(<50億),C_50-100元,False
2015-06-04,2415,-9.93975903614459,1,True,4.290998374058578,-0.6688963210702337,-0.33444816053510573,-0.33444816053510573,-10.033444816053516,-10.702341137123739,-1.6722408026755842,-0.6688963210702337,14.95,90000000,13.455,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-04,2438,-9.907120743034048,1,True,2.5304155886511235,-9.965635738831624,-9.278350515463929,-12.714776632302415,-4.123711340206193,-3.436426116838487,-3.7800687285223455,13.058419243986252,14.55,71195641,10.3589657655,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-04,2455,-9.589041095890405,1,False,1.772153637288182,-1.5151515151515138,2.146464646464641,4.040404040404044,2.020202020202011,11.86868686868685,21.96969696969695,32.82828282828283,39.6,184905918,73.222743528,通信網路業,sii,C_中小型(50-100億),B_20-50元,False
2015-06-04,2465,-9.810126582278489,1,True,2.5619150194144398,-9.824561403508769,-8.771929824561408,-13.33333333333333,-13.684210526315788,-17.19298245614035,-18.596491228070178,-20.70175438596491,14.25,93946031,13.3873094175,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-04,2614,-9.64812712826334,1,False,1.9517893090637575,0.0,-2.8894472361808976,-12.562814070351758,-21.231155778894472,-18.844221105527637,-21.356783919597987,-18.46733668341708,7.96,327264946,26.050289701599997,其他,sii,D_小型(<50億),A_<20元,False
2015-06-04,3085,-9.89522700814901,4,True,0.25030671263503096,-9.948320413436695,9.948320413436695,10.33591731266148,-0.6459948320413411,-0.7751937984496138,-6.072351421188637,-3.100775193798455,7.74,69019288,5.3420928912,數位雲端,otc,D_小型(<50億),A_<20元,False
2015-06-04,3105,-9.643605870020966,1,False,2.2695776172189963,-0.6960556844547661,-2.2041763341067333,2.78422273781902,-2.5522041763341052,0.46403712296982924,1.5081206496519783,-2.088167053364265,43.1,423940384,182.71830550400003,半導體業,otc,B_中型(100-500億),B_20-50元,False
2015-06-04,3176,-9.86046511627906,1,False,3.2641737795532997,-1.9607843137254943,-7.946336429308564,-15.376676986584116,-23.839009287925705,-7.946336429308564,0.9287925696594312,12.487100103199179,96.9,139306755,134.988245595,生技醫療業,otc,B_中型(100-500億),C_50-100元,False
2015-06-04,3338,-9.722222222222221,1,False,4.099971599835642,-0.7692307692307665,0.7692307692307665,0.7692307692307665,-2.692307692307694,-3.4615384615384603,-4.038461538461546,-7.307692307692304,26.0,87908141,22.85611666,電子零組件業,sii,D_小型(<50億),B_20-50元,False
2015-06-04,3450,-9.788359788359791,1,True,0.9914358657935749,1.1730205278592365,9.384164222873892,8.504398826979465,-2.346041055718473,0.5865102639296182,-2.9325513196480912,-5.571847507331373,170.5,145681382,248.38675631,半導體業,sii,B_中型(100-500億),D_100-200元,False
2015-06-04,4735,-9.523809523809511,1,False,2.5116242717868107,0.7518796992481258,-1.5037593984962516,0.7518796992481258,-8.270676691729328,-5.075187969924821,-9.774436090225569,-0.7518796992481258,26.6,41568758,11.057289628,生技醫療業,otc,D_小型(<50億),B_20-50元,False
2015-06-04,4916,-9.999999999999998,1,True,3.4165605717472403,0.0,-5.753968253968256,-9.92063492063492,-18.849206349206348,-22.023809523809522,-14.484126984126977,-18.055555555555557,25.2,123714073,31.175946396,電腦及週邊設備業,sii,D_小型(<50億),B_20-50元,False
2015-06-04,4979,-9.80392156862745,1,False,1.0128484718701023,0.0,2.4154589371980784,3.5024154589372136,-1.2077294685990392,4.951690821256038,11.473429951690829,7.125603864734309,82.8,142359284,117.873487152,通信網路業,otc,B_中型(100-500億),C_50-100元,False
2015-06-04,4991,-9.999999999999998,1,True,1.7952482173381343,-1.4301430143014437,-0.11001100110011874,0.11001100110010764,-8.470847084708478,-6.820682068206818,-1.650165016501648,2.4202420242024125,90.9,121084726,110.06601593400002,半導體業,otc,B_中型(100-500億),C_50-100元,False
2015-06-04,5205,-9.84848484848484,1,True,0.8063540700721686,-8.403361344537819,-8.403361344537819,,-16.806722689075627,-24.28571428571429,-22.26890756302521,-3.361344537815125,11.9,13500000,1.6065,綠能環保,otc,D_小型(<50億),A_<20元,False
2015-06-04,5392,-9.742120343839533,1,True,2.2202756440430815,0.0,-3.0158730158730163,-1.2698412698412653,-11.111111111111116,-6.666666666666677,-1.2698412698412653,-5.3968253968254,63.0,176562145,111.23415135,光電業,otc,B_中型(100-500億),C_50-100元,False
2015-06-04,6219,-21.727019498607238,1,False,1.9502047715010076,0.0,0.0,-3.20284697508898,-10.676156583629892,-8.54092526690392,-9.964412811387902,-14.946619217081858,14.05,124967090,17.557876145,建材營造,otc,D_小型(<50億),A_<20元,False
2015-06-04,6285,-9.639830508474589,1,False,1.5757049690893796,0.0,5.041031652989436,4.1031652989449,2.9308323563892236,4.454865181711609,5.978898007034017,5.744431418522877,85.3,483663719,412.56515230699995,通信網路業,sii,B_中型(100-500億),C_50-100元,False
2015-06-04,8016,-9.629629629629633,1,False,1.3220130305217075,0.0,5.020491803278704,0.30737704918033515,-5.225409836065564,0.4098360655737654,9.63114754098362,4.508196721311486,97.6,120136876,117.25359097599998,半導體業,sii,B_中型(100-500億),C_50-100元,False
2015-06-04,8086,-9.95305164319248,1,True,1.5690732188643626,-1.147028154327434,2.085505735140769,12.09593326381646,8.446298227320126,10.531803962460895,12.617309697601664,23.566214807090713,95.9,196516123,188.458961957,半導體業,otc,B_中型(100-500億),C_50-100元,False
2015-06-04,911868,-9.770114942528728,1,True,0.348993815594688,3.5031847133757843,0.6369426751592355,1.5923566878980777,-7.643312101910837,-1.273885350318471,,-10.509554140127387,3.14,2109163417,66.2277312938,存託憑證,sii,C_中小型(50-100億),A_<20元,False
2015-06-05,1569,-10.000000000000009,1,True,7.343979730587188,-2.508960573476704,-7.168458781362008,-14.336917562724016,-12.54480286738351,-6.810035842293905,-2.508960573476704,-4.659498207885293,13.95,144247441,20.1225180195,電腦及週邊設備業,otc,D_小型(<50億),A_<20元,False
2015-06-05,3027,-9.541984732824426,1,False,1.5727152951450614,0.0,1.2658227848101333,-8.860759493670878,-5.485232067510548,-6.751054852320671,-2.9535864978902926,-1.6877637130801593,11.85,129960299,15.400295431499998,通信網路業,sii,D_小型(<50億),A_<20元,False
2015-06-05,3164,-9.999999999999998,1,True,7.559968251035445,-6.913580246913575,-5.925925925925924,-15.308641975308646,-10.864197530864194,-5.432098765432103,11.604938271604937,29.38271604938272,20.25,86010364,17.41709871,生技醫療業,sii,D_小型(<50億),B_20-50元,False
2015-06-05,4108,-9.745762711864414,1,False,3.1297797556523816,-1.4084507042253502,-6.103286384976525,-15.492957746478876,-14.084507042253524,-11.502347417840376,-7.7464788732394485,-1.8779342723004744,21.3,198618879,42.305821227,生技醫療業,sii,D_小型(<50億),B_20-50元,False
2015-06-05,5455,-13.22580645161291,1,True,0.15958062212505536,-8.921933085501854,-8.921933085501854,-17.843866171003707,-10.780669144981402,2.973977695167296,9.293680297397767,,13.45,65501813,8.8099938485,建材營造,otc,D_小型(<50億),A_<20元,True
2015-06-08,1732,-9.86666666666668,1,True,1.5129050444649377,-2.0710059171597517,1.4792899408283988,-1.1834319526627168,-5.621301775147924,-1.1834319526627168,-15.680473372781057,-18.639053254437865,16.9,42443957,7.173028733,化學工業,sii,D_小型(<50億),A_<20元,True
2015-06-08,1783,-9.833024118738399,1,True,2.1956401697029744,0.0,-9.876543209876553,-5.967078189300413,-2.6748971193415683,-0.4115226337448652,13.58024691358024,15.637860082304522,24.3,89698115,21.796641945,生技醫療業,sii,D_小型(<50億),B_20-50元,False
2015-06-08,2328,-9.836065573770492,1,True,1.7841451513640942,0.0,-9.818181818181815,-1.090909090909098,-4.0000000000000036,-4.363636363636358,4.7272727272727355,10.545454545454547,13.75,518346282,71.272613775,電子零組件業,sii,C_中小型(50-100億),A_<20元,False
2015-06-08,2342,-9.912536443148701,1,True,0.28297733393126906,-9.385113268608414,-8.090614886731395,0.9708737864077666,-2.9126213592232997,-2.9126213592232997,2.912621359223322,-4.854368932038833,3.09,157474744,4.8659695896,半導體業,sii,D_小型(<50億),A_<20元,False
2015-06-08,2375,-9.912536443148689,1,True,2.7075867239020863,-3.8834951456310662,-9.708737864077666,-9.708737864077666,-12.297734627831701,-7.4433656957928696,-2.9126213592232997,-12.297734627831701,15.45,108675334,16.790339103,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-08,2388,-9.594594594594597,1,False,2.5877113022397107,-2.840059790732441,-7.324364723467869,-6.427503736920781,-8.071748878923767,-13.303437967115105,-23.467862481315393,-22.27204783258595,6.69,555935941,37.19211445290001,半導體業,sii,D_小型(<50億),A_<20元,False
2015-06-08,2498,-9.913793103448276,1,True,0.5030866060316836,-9.928229665071765,-9.928229665071765,-8.732057416267935,-9.688995215311003,0.0,-6.698564593301426,-12.918660287081341,83.6,836065086,698.9504118959999,通信網路業,sii,A_大型(>=500億),C_50-100元,False
2015-06-08,2614,-9.961190168175948,1,True,2.2798346800161564,-6.609195402298851,-9.913793103448276,-4.310344827586199,-7.183908045977017,-10.775862068965514,-4.310344827586199,-10.057471264367823,6.96,327264946,22.777640241599997,其他,sii,D_小型(<50億),A_<20元,False
2015-06-08,3149,-9.976798143851518,1,True,3.2358410886242104,0.0,-9.79381443298969,-8.247422680412363,-13.40206185567009,-7.474226804123707,-8.505154639175249,-10.309278350515461,19.4,226233604,43.889319175999994,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-08,3356,-9.805825242718436,1,False,6.811264203106772,0.0,-6.673842841765342,-2.260495156081821,-2.260495156081821,1.7222820236813652,1.1840688912809316,3.336921420882666,92.9,80541672,74.823213288,光電業,sii,C_中小型(50-100億),C_50-100元,False
2015-06-08,3362,-9.722222222222221,1,False,3.4283816438560195,0.0,2.153846153846173,12.307692307692308,7.692307692307687,7.0769230769230695,24.615384615384617,23.6923076923077,16.25,147445475,23.9598896875,光電業,otc,D_小型(<50億),A_<20元,False
2015-06-08,3508,-9.810126582278489,1,True,2.9166116314043142,-5.614035087719305,-9.824561403508769,-4.912280701754379,2.4561403508772006,7.017543859649122,8.421052631578952,31.578947368421062,14.25,104311737,14.8644225225,其他電子業,otc,D_小型(<50億),A_<20元,False
2015-06-08,3591,-9.836065573770492,1,True,4.419191065289764,-2.2727272727272707,-9.772727272727266,-9.545454545454557,-11.136363636363633,-10.22727272727273,-7.499999999999996,-2.2727272727272707,22.0,145386835,31.9851037,光電業,sii,D_小型(<50億),B_20-50元,False
2015-06-08,3630,-9.85576923076923,1,True,2.821886728394726,-0.5333333333333412,-8.799999999999997,0.2666666666666595,0.0,3.733333333333322,4.0000000000000036,18.933333333333337,18.75,204191848,38.2859715,光電業,otc,D_小型(<50億),A_<20元,False
2015-06-08,4939,-9.795918367346934,1,True,3.2164015308237275,-0.4524886877828149,-7.692307692307709,1.3574660633484115,-0.4524886877828149,3.1674208144796268,7.239819004524883,-0.4524886877828149,11.05,98200868,10.851195914000002,電子零組件業,otc,D_小型(<50億),A_<20元,False
2015-06-08,5251,-9.999999999999998,1,True,5.900660499571223,-1.2345679012345734,-9.876543209876543,-3.703703703703709,-3.2098765432098664,3.2098765432098775,5.061728395061715,-5.925925925925924,40.5,33733377,13.662017685,光電業,otc,D_小型(<50億),B_20-50元,False
2015-06-08,6276,-9.652509652509655,1,True,1.8229468859931428,-4.273504273504269,-9.829059829059815,-15.64102564102564,-7.264957264957261,-11.538461538461531,-11.965811965811957,-10.68376068376068,11.7,22043000,2.5790309999999996,電腦及週邊設備業,otc,D_小型(<50億),A_<20元,False
2015-06-08,8074,-9.960159362549803,1,True,2.1139235468447595,-5.752212389380529,-9.95575221238938,-5.3097345132743445,-5.3097345132743445,-7.743362831858402,-4.867256637168149,1.9911504424778625,22.6,80974466,18.300229316000003,電子零組件業,otc,D_小型(<50億),B_20-50元,False
2015-06-08,8105,-9.623893805309724,1,False,3.0005496886368,-0.3671970624234966,-9.914320685434507,-7.955936352509186,-3.9167686658506784,3.0599755201958345,2.8151774785801775,0.4895960832313362,8.17,441544851,36.0742143267,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-08,8171,-9.691629955947134,1,True,3.0293896588959774,-1.4634146341463428,-9.756097560975608,-5.36585365853659,-6.829268292682922,-3.4146341463414553,0.0,-2.634146341463406,10.25,112853326,11.567465915,綠能環保,otc,D_小型(<50億),A_<20元,False
2015-06-08,8176,-9.882352941176464,1,False,2.220825777350053,-1.0443864229765065,-9.921671018276756,-15.796344647519579,-17.101827676240212,-12.79373368146215,3.0026109660574285,-1.6971279373368175,7.66,71701000,5.4922966,通信網路業,otc,D_小型(<50億),A_<20元,False
2015-06-08,8410,-9.926470588235292,1,True,4.841706331482455,-2.0408163265306145,-9.591836734693882,-5.714285714285705,-6.938775510204076,-5.714285714285705,-3.8775510204081653,-5.918367346938769,24.5,36589200,8.964354,電腦及週邊設備業,otc,D_小型(<50億),B_20-50元,False
2015-06-09,1217,-9.868421052631582,1,False,3.834453436333953,-0.29197080291970545,2.1897810218978186,5.547445255474459,4.963503649635048,5.109489051094895,8.9051094890511,6.569343065693434,6.85,494513336,33.874163515999996,食品工業,sii,D_小型(<50億),A_<20元,False
2015-06-09,1305,-9.523809523809534,1,False,1.3841520342476843,2.392344497607657,4.306220095693791,3.349282296650724,6.698564593301448,5.741626794258381,9.090909090909104,0.0,10.45,581050494,60.719776622999994,塑膠工業,sii,C_中小型(50-100億),A_<20元,False
2015-06-09,1321,-9.728867623604465,1,False,4.620326776337326,0.0,7.5971731448763125,3.0035335689045928,2.473498233215543,6.890459363957602,11.484098939929321,3.7102473498233257,28.3,227228268,64.305599844,塑膠工業,sii,C_中小型(50-100億),B_20-50元,False
2015-06-09,1471,-9.999999999999998,1,True,3.653579334790481,-3.814262023217252,0.8291873963515828,-9.121061359867323,-6.799336650082921,-9.121061359867323,-6.633499170812607,-15.920398009950244,6.03,150414536,9.0699965208,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-09,1529,-9.57446808510638,1,True,0.05222667106415237,1.4705882352941346,5.882352941176472,-2.6470588235294024,-2.941176470588236,-2.941176470588236,0.0,8.529411764705873,3.4,155095074,5.273232515999999,電機機械,sii,D_小型(<50億),A_<20元,False
2015-06-09,1734,-9.9009900990099,1,True,2.1220755249421326,-9.706959706959717,3.296703296703285,2.0146520146520075,2.564102564102555,2.3809523809523725,1.2820512820512775,9.340659340659352,27.3,190196774,51.923719301999995,生技醫療業,sii,C_中小型(50-100億),B_20-50元,False
2015-06-09,1742,-9.93377483443708,1,True,2.0215217191919157,-1.4705882352941013,0.4901960784313708,-1.4705882352941013,4.656862745098045,7.352941176470584,12.00980392156865,9.31372549019609,20.4,92671300,18.904945199999997,化學工業,otc,D_小型(<50億),B_20-50元,False
2015-06-09,1783,-9.876543209876553,2,True,3.3753863483932087,0.0,4.337899543378998,7.990867579908678,8.675799086757996,11.415525114155244,25.799086757990874,15.525114155251153,21.9,89698115,19.643887184999997,生技醫療業,sii,D_小型(<50億),B_20-50元,False
2015-06-09,1784,-9.943977591036424,1,True,2.747696142862078,0.4665629860031162,2.954898911353032,2.0217729393468,5.132192846034211,2.954898911353032,5.443234836702948,1.7107309486780853,32.15,53121191,17.078462906499997,生技醫療業,otc,D_小型(<50億),B_20-50元,False
2015-06-09,1789,-9.660574412532629,1,False,0.9659356282674364,0.0,5.9248554913294615,3.7572254335260125,4.046242774566466,0.7225433526011571,5.635838150289008,-2.4566473988439363,34.6,790739222,273.595770812,生技醫療業,sii,B_中型(100-500億),B_20-50元,False
2015-06-09,1799,-9.688581314878885,1,False,2.000190984955378,-0.3831417624521105,5.747126436781613,4.214559386973171,8.045977011494255,4.980842911877392,3.0651340996168397,18.00766283524904,26.1,124689527,32.543966547000004,生技醫療業,otc,D_小型(<50億),B_20-50元,False
2015-06-09,2017,-9.829867674858228,1,True,2.590555180830504,0.0,3.3542976939203495,3.3542976939203495,4.192872117400426,3.563941299790363,6.079664570230614,2.515723270440251,4.77,446874691,21.315922760699998,鋼鐵工業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2236,-17.12707182320442,1,False,,-8.000000000000007,-5.1111111111111,-2.777777777777779,-9.888888888888891,-14.333333333333343,-5.666666666666664,-12.222222222222223,45.0,63130935,28.40892075,汽車工業,sii,D_小型(<50億),B_20-50元,False
2015-06-09,2312,-9.704641350210974,1,True,2.1318530067233636,0.9345794392523477,5.140186915887868,5.140186915887868,5.140186915887868,1.869158878504673,10.280373831775712,3.2710280373831946,10.7,1505781211,161.118589577,其他電子業,sii,B_中型(100-500億),A_<20元,False
2015-06-09,2328,-9.818181818181815,2,True,1.9300888052098406,5.241935483870974,9.677419354838701,6.451612903225801,5.241935483870974,4.0322580645161255,16.93548387096775,16.532258064516125,12.4,518346282,64.274938968,電子零組件業,sii,C_中小型(50-100億),A_<20元,False
2015-06-09,2369,-9.999999999999998,1,True,3.2556850781385065,0.0,6.565656565656575,4.545454545454541,5.555555555555536,6.060606060606055,11.111111111111116,8.080808080808065,9.9,380102344,37.630132056,半導體業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2375,-9.708737864077666,2,True,4.063928218304234,0.0,0.0,-2.8673835125447966,0.0,6.093189964157708,8.24372759856631,-6.093189964157708,13.95,108675334,15.160209092999999,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2380,-9.893992932862183,1,True,1.9205726012483197,0.13071895424836555,4.183006535947698,1.9607843137254832,3.267973856209161,1.5686274509803866,3.790849673202623,1.5686274509803866,7.65,60000000,4.59,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2387,-9.93975903614459,1,True,2.1968482868741877,1.0033444816053505,4.013377926421424,0.0,1.6722408026755842,-1.6722408026755842,2.6755852842809347,-2.341137123745818,14.95,195251051,29.190032124499997,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2390,-9.948979591836748,1,True,1.929072238193693,0.0,9.915014164305958,20.67988668555243,32.57790368271956,30.594900849858362,36.543909348441936,45.89235127478754,17.65,192619442,33.997331513,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2399,-9.963985594237702,1,True,3.670018960324146,-4.800000000000004,4.800000000000004,6.666666666666665,9.333333333333327,9.466666666666669,10.666666666666668,6.666666666666665,7.5,178100000,13.3575,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2402,-9.999999999999998,1,True,1.859297645447435,0.0,4.347826086956541,8.212560386473422,13.526570048309171,14.975845410628018,21.256038647343,12.560386473429963,20.7,307536533,63.66006233099999,電子零組件業,sii,C_中小型(50-100億),B_20-50元,False
2015-06-09,2415,-9.731543624161077,1,True,2.076201673574095,-6.319702602230482,-1.8587360594795488,-0.743494423791824,-1.4869888475836368,-0.743494423791824,10.037174721189611,4.832713754646845,13.45,90000000,12.105,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2431,-9.950248756218905,1,True,1.002588667630153,-2.209944751381232,2.7624309392265234,-4.6961325966850875,-4.972375690607745,-7.182320441988955,1.3812154696132506,1.104972375690605,18.1,110927014,20.077789534,電子零組件業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2436,-9.964412811387902,1,True,1.5942944944603064,0.0,2.1739130434782705,-3.754940711462451,-4.545454545454552,-2.766798418972327,-2.5691699604743157,-1.7786561264822143,25.3,200093175,50.623573275,半導體業,sii,C_中小型(50-100億),B_20-50元,False
2015-06-09,2439,-9.98389694041868,1,True,1.815362398733648,1.4311270125223707,2.5044722719141266,3.756708407871212,3.5778175313059046,15.921288014311274,28.264758497316645,16.45796064400715,55.9,253644914,141.787506926,通信網路業,sii,B_中型(100-500億),C_50-100元,False
2015-06-09,2461,-9.87261146496815,1,True,1.420703051774585,-7.420494699646651,-1.4134275618374659,0.0,-1.4134275618374659,-2.8268551236749095,2.1201413427561766,-4.946996466431108,14.15,191887963,27.152146764500003,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2477,-9.876543209876553,1,True,3.40559507448893,2.2831050228310446,5.022831050228316,6.849315068493156,10.502283105022837,8.675799086757996,9.1324200913242,19.634703196347036,10.95,158573244,17.363770218,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2478,-9.698996655518389,1,True,3.2044375142918717,0.0,4.444444444444451,3.3333333333333215,4.074074074074074,4.074074074074074,3.3333333333333215,2.2222222222222365,13.5,144731339,19.538730765,電子零組件業,sii,D_小型(<50億),A_<20元,False
