date,code,event_ret_pct,streak,locked,vol_ratio,gap_next_pct,fwd1_pct,fwd2_pct,fwd3_pct,fwd5_pct,fwd10_pct,fwd20_pct,close_px,shares,mktcap_e8,industry,market,cap_bucket,price_bucket,in_disposal
2015-06-01,2465,9.917355371900838,1,True,4.4130181088464955,9.774436090225546,9.774436090225546,18.796992481203013,7.14285714285714,-7.142857142857151,-10.902255639097746,-15.413533834586469,13.3,93946031,12.494822122999999,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-01,3043,9.756097560975618,1,True,0.9191344293702569,9.999999999999986,9.999999999999986,1.6666666666666607,10.277777777777786,11.111111111111116,-5.000000000000004,-5.000000000000004,3.6,38975634,1.403122824,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-01,3552,9.969788519637458,1,True,2.021704427232855,-0.5494505494505475,-0.5494505494505475,-4.120879120879117,-11.538461538461542,-9.890109890109889,-3.0219780219780223,-3.8461538461538436,182.0,97918334,178.21136788,其他電子業,otc,B_中型(100-500億),D_100-200元,False
2015-06-01,4426,9.863945578231291,1,True,1.6202702986210682,0.9287925696594534,2.786377708978338,-2.786377708978327,-2.786377708978327,4.024767801857587,-6.501547987616096,1.8575851393188847,161.5,172677198,278.87367477,紡織纖維,sii,B_中型(100-500億),D_100-200元,False
2015-06-01,4528,10.000000000000009,1,True,1.0911477740440916,1.8411967779056404,0.23014959723819395,-4.487917146145004,-12.313003452243965,-3.797468354430389,-6.444188722669741,-1.9562715765247485,86.9,84165695,73.139988955,電機機械,otc,C_中小型(50-100億),C_50-100元,False
2015-06-01,5291,9.908256880733934,1,True,6.835663498708314,6.510851419031716,6.844741235392315,5.6761268781302165,0.16694490818029983,-2.170283806343898,-11.185308848080123,-8.180300500834726,29.95,39890606,11.947236497,電子零組件業,otc,D_小型(<50億),B_20-50元,False
2015-06-01,6166,10.000000000000009,1,True,2.0467081946679615,0.4132231404958775,-2.4793388429752095,-9.917355371900827,-12.396694214876035,-5.371900826446286,-5.785123966942152,-14.049586776859503,121.0,217769257,263.50080097,電腦及週邊設備業,sii,B_中型(100-500億),D_100-200元,False
2015-06-01,6294,9.722222222222232,1,True,1.9707055691802382,5.063291139240511,9.704641350210963,4.641350210970474,12.658227848101266,14.767932489451475,38.81856540084387,24.0506329113924,118.5,26047106,30.86582061,文化創意業,otc,D_小型(<50億),D_100-200元,True
2015-06-01,8068,10.000000000000009,1,True,0.9000900090009001,9.84848484848484,9.84848484848484,20.670995670995662,32.57575757575757,51.515151515151516,47.186147186147174,64.50216450216448,9.24,80765949,7.4627736875999995,電子通路業,otc,D_小型(<50億),A_<20元,False
2015-06-01,8147,9.859154929577475,1,True,2.846616844939039,-1.5669515669515799,1.139601139601143,-3.5612535612535634,-6.552706552706566,-3.1339031339031376,-21.652421652421662,-5.555555555555558,70.2,41634666,29.227535532000005,電子零組件業,otc,D_小型(<50億),C_50-100元,False
2015-06-01,8404,9.93031358885017,1,True,4.706844136044278,3.3280507131537185,3.4865293185419866,1.4263074484944571,3.3280507131537185,-1.7432646592710044,3.961965134706813,-2.0602218700475516,31.55,419933884,132.489140402,其他,sii,B_中型(100-500億),B_20-50元,False
2015-06-01,8431,10.000000000000009,1,True,1.3627321014902452,-0.9090909090909038,8.18181818181818,6.818181818181812,-0.4545454545454519,-2.2727272727272707,-7.272727272727275,-20.363636363636374,110.0,48778331,53.6561641,其他電子業,otc,C_中小型(50-100億),D_100-200元,False
2015-06-01,8446,9.688581314878885,1,True,3.5057252369769256,0.0,-4.100946372239744,-0.9463722397476393,-7.886435331230279,-5.993690851735012,-10.410094637223978,-17.350157728706627,158.5,52914405,83.869331925,文化創意業,otc,C_中小型(50-100億),D_100-200元,False
2015-06-01,8450,9.730363423212186,1,True,7.263083047474103,-0.2136752136752018,-4.594017094017088,-4.059829059829056,-10.256410256410254,-10.36324786324785,-13.461538461538458,-9.188034188034177,93.6,51309947,48.026110392,文化創意業,otc,D_小型(<50億),C_50-100元,False
2015-06-01,9103,9.716599190283382,1,True,4.97645019529404,9.594095940959413,9.963099630996307,9.594095940959413,3.3210332103321027,1.4760147601476037,0.3690036900369176,-15.12915129151292,2.71,549411240,14.889044604,存託憑證,sii,D_小型(<50億),A_<20元,False
2015-06-02,1732,9.850746268656717,2,True,4.290611411688361,8.69565217391306,9.782608695652172,10.597826086956541,1.9021739130434812,-6.793478260869568,-11.956521739130432,-26.086956521739125,18.4,42443957,7.809688088,化學工業,sii,D_小型(<50億),A_<20元,False
2015-06-02,2349,9.90099009900991,1,True,3.4567471058664085,2.402402402402415,4.204204204204198,0.6006006006006093,10.510510510510507,8.708708708708702,10.510510510510507,-0.30030030030030463,3.33,693679663,23.0995327779,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-02,2438,9.701492537313428,1,True,4.142264865649895,2.0408163265306145,9.863945578231291,-1.0204081632652962,-10.204081632653061,-5.102040816326536,-11.564625850340127,8.163265306122458,14.7,71195641,10.465759227,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-02,2465,9.774436090225546,2,True,4.451076281731455,2.7397260273972712,8.219178082191792,-2.397260273972601,-10.95890410958904,-15.753424657534243,-20.205479452054785,-20.547945205479458,14.6,93946031,13.716120526,電腦及週邊設備業,sii,D_小型(<50億),A_<20元,False
2015-06-02,3023,9.838998211091244,1,True,4.372384378516302,5.863192182410426,2.931596091205213,2.28013029315961,-3.2573289902280145,-1.791530944625408,-2.28013029315961,-4.071661237785018,61.4,240069014,147.40237459600002,電子零組件業,sii,B_中型(100-500億),C_50-100元,False
2015-06-02,3043,9.999999999999986,2,True,2.291459985005785,5.555555555555558,-7.575757575757569,0.2525252525252597,1.0101010101010166,-9.090909090909083,-6.565656565656564,-13.131313131313128,3.96,38975634,1.5434351063999998,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-02,3373,9.865470852017943,1,True,8.853227846768212,5.714285714285716,2.0408163265306145,-4.489795918367356,-6.122448979591832,-11.428571428571432,-10.81632653061224,-13.877551020408152,24.5,47618782,11.66660159,其他電子業,otc,D_小型(<50億),B_20-50元,False
2015-06-02,3465,9.523809523809534,1,True,1.9650950000614091,0.0,1.304347826086949,-8.260869565217387,-5.6521739130434785,,2.1739130434782705,13.043478260869556,11.5,35329862,4.06293413,其他電子業,otc,D_小型(<50億),A_<20元,False
2015-06-02,3564,9.954058192955584,1,True,3.6693485003540283,1.671309192200554,0.9749303621169991,1.671309192200554,1.1142061281337101,-2.367688022284131,-4.178272980501396,3.481894150417819,71.8,59123100,42.4503858,通信網路業,otc,D_小型(<50億),C_50-100元,False
2015-06-02,3609,9.652509652509655,1,True,0.33351039029386936,8.450704225352123,9.859154929577475,16.19718309859155,8.098591549295776,2.464788732394374,9.507042253521147,7.7464788732394485,14.2,38419387,5.455552954,電子零組件業,otc,D_小型(<50億),A_<20元,False
2015-06-02,3694,9.887005649717517,1,True,2.6951713239124255,0.25706940874037354,-4.113110539845765,-3.084832904884305,-6.426735218508995,-15.681233933161954,2.8277634961439535,9.254498714652959,19.45,154929208,30.133730955999997,通信網路業,sii,D_小型(<50億),A_<20元,False
2015-06-02,6294,9.704641350210963,2,True,1.6915845287830342,-0.7692307692307665,-4.61538461538461,2.6923076923076827,-4.61538461538461,14.999999999999991,14.230769230769225,24.230769230769234,130.0,26047106,33.8612378,文化創意業,otc,D_小型(<50億),D_100-200元,False
2015-06-02,8068,9.84848484848484,2,True,0.3536724462638927,9.35960591133005,9.852216748768484,20.68965517241379,32.51231527093594,27.093596059113302,,64.53201970443348,10.15,80765949,8.1977438235,電子通路業,otc,D_小型(<50億),A_<20元,False
2015-06-02,8437,9.92366412213741,1,True,1.2601524964532167,0.0,-2.777777777777779,-2.777777777777779,-5.2083333333333375,-10.763888888888884,2.083333333333326,14.583333333333325,144.0,47014070,67.7002608,其他,otc,C_中小型(50-100億),D_100-200元,False
2015-06-02,9103,9.963099630996307,2,True,3.6197865077099545,9.731543624161066,-0.3355704697986517,-6.040268456375841,-5.369127516778526,-16.442953020134222,-10.067114093959727,-21.81208053691275,2.98,549411240,16.372454952000002,存託憑證,sii,D_小型(<50億),A_<20元,False
2015-06-02,9802,9.871244635193111,1,True,1.540650911952615,1.953125,-2.864583333333337,-3.90625,-6.25,-3.90625,-8.463541666666663,12.630208333333348,76.8,200991673,154.361604864,運動休閒,sii,B_中型(100-500億),C_50-100元,False
2015-06-02,9919,9.933774834437092,1,True,7.988293370518988,4.819277108433728,4.518072289156616,0.6024096385542022,-2.4096385542168752,-7.530120481927716,-14.457831325301218,-20.180722891566273,16.6,195362750,32.43021650000001,其他,sii,D_小型(<50億),A_<20元,False
2015-06-03,1474,10.000000000000009,1,True,5.720406731966386,3.6363636363636376,9.090909090909083,3.1818181818181746,3.1818181818181746,-3.6363636363636376,10.45454545454545,5.000000000000004,11.0,129896969,14.28866659,紡織纖維,sii,D_小型(<50億),A_<20元,False
2015-06-03,1732,9.782608695652172,3,True,7.656510498822662,0.0,0.7425742574257432,-7.178217821782173,-16.33663366336634,-17.32673267326733,-19.3069306930693,-33.415841584158414,20.2,42443957,8.573679314,化學工業,sii,D_小型(<50億),B_20-50元,False
2015-06-03,2438,9.863945578231291,2,True,6.871065193160705,-6.811145510835903,-9.907120743034048,-18.26625386996904,-21.362229102167184,-13.003095975232181,-11.764705882352933,-0.9287925696594312,16.15,71195641,11.498096021499999,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-03,3229,10.000000000000009,1,True,3.139391914957342,3.958944281524923,-3.8123167155425297,-0.2932551319648091,-4.692082111436957,-8.211143695014666,-4.692082111436957,0.2932551319648091,34.1,64263000,21.913683,電子零組件業,sii,D_小型(<50億),B_20-50元,False
2015-06-03,3490,9.66542750929369,1,True,6.233470017018021,1.016949152542379,-5.0847457627118615,-5.0847457627118615,-2.3728813559321993,-8.135593220338988,-16.271186440677965,-15.254237288135597,147.5,55006435,81.134491625,光電業,otc,C_中小型(50-100億),D_100-200元,False
2015-06-03,3609,9.859154929577475,2,True,0.34140566525468136,3.525641025641013,5.769230769230771,-1.602564102564108,-1.2820512820512775,-7.692307692307687,-1.9230769230769162,,15.6,38419387,5.993424371999999,電子零組件業,otc,D_小型(<50億),A_<20元,False
2015-06-03,4106,9.930715935334877,1,True,4.143321793117569,0.8403361344537785,-6.0924369747899165,-8.403361344537819,-8.193277310924362,-17.226890756302527,-15.23109243697479,-4.831932773109249,47.6,100911557,48.033901132,生技醫療業,sii,D_小型(<50億),B_20-50元,False
2015-06-03,6197,9.999999999999986,1,True,3.035375933982453,2.1170610211706187,-3.6114570361145626,4.109589041095885,2.8642590286425795,-1.6189290161892855,-5.35491905354919,0.12453300124533051,40.15,122085882,49.017481623,電子零組件業,sii,D_小型(<50億),B_20-50元,False
2015-06-03,8068,9.852216748768484,3,True,3.6601087810571444,9.865470852017943,9.865470852017943,20.627802690582953,25.560538116591914,21.076233183856495,25.11210762331837,52.46636771300448,11.15,80765949,9.0054033135,電子通路業,otc,D_小型(<50億),A_<20元,False
2015-06-04,1529,9.698996655518389,1,True,19.01082442734833,9.756097560975618,9.756097560975618,14.634146341463406,3.658536585365857,0.9146341463414753,,9.756097560975618,3.28,155095074,5.0871184272,電機機械,sii,D_小型(<50億),A_<20元,False
2015-06-04,2726,9.955257270693508,1,True,5.192965079889126,6.815869786368256,0.7121057985757906,0.0,-1.322482197355035,-2.9501525940996864,5.391658189216675,-3.0518819938962327,49.15,37922454,18.638886141,觀光餐旅,otc,D_小型(<50億),B_20-50元,False
2015-06-04,8068,9.865470852017943,4,True,5.6774834554583675,9.795918367346923,9.795918367346923,14.28571428571428,5.306122448979589,3.2653061224489743,13.469387755102048,46.12244897959184,12.25,80765949,9.8938287525,電子通路業,otc,D_小型(<50億),A_<20元,False
2015-06-05,1529,9.756097560975618,2,True,0.16401849980532063,9.999999999999986,4.444444444444429,-5.555555555555558,0.0,-8.333333333333337,-8.333333333333337,0.0,3.6,155095074,5.5834226639999995,電機機械,sii,D_小型(<50億),A_<20元,False
2015-06-05,2349,9.850746268656717,1,True,3.143386257406613,0.5434782608695565,5.978260869565211,-1.6304347826086918,1.9021739130434812,-3.2608695652173947,-5.163043478260865,-14.67391304347826,3.68,693679663,25.5274115984,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-05,3085,9.948320413436695,1,True,5.595697772533487,0.235017626321965,0.3525264394829586,-9.635722679200931,-17.626321974148063,-11.045828437132776,-11.045828437132776,-12.925969447708574,8.51,69019288,5.8735414087999995,數位雲端,otc,D_小型(<50億),A_<20元,False
2015-06-05,4171,9.891598915989164,1,True,8.644669952110096,3.5758323057953234,6.535141800246613,-3.6991368680641235,-2.3427866831072675,-3.575832305795301,-5.178791615289757,0.6165228113440113,40.55,58057469,23.542303679499998,農業科技,otc,D_小型(<50億),B_20-50元,False
2015-06-05,4433,9.90099009900991,1,True,2.5306546842341944,5.045045045045038,2.8828828828828756,-2.3423423423423406,-4.86486486486487,-12.25225225225225,-10.270270270270277,-26.486486486486495,55.5,61299774,34.02137457,紡織纖維,otc,D_小型(<50億),C_50-100元,False
2015-06-05,6126,9.909909909909898,1,True,3.9427361847753954,-1.6393442622950727,-4.098360655737709,-8.196721311475407,-6.9672131147541005,-8.196721311475407,-7.377049180327855,1.2295081967213184,12.2,129770908,15.832050775999999,電子零組件業,otc,D_小型(<50億),A_<20元,False
2015-06-05,6166,9.905660377358494,1,True,1.845954159965314,-2.145922746781115,-1.716738197424894,-7.296137339055797,-7.725321888412018,0.8583690987124415,-9.442060085836912,-5.150214592274683,116.5,217769257,253.701184405,電腦及週邊設備業,sii,B_中型(100-500億),D_100-200元,False
2015-06-05,8068,9.795918367346923,5,True,11.11753194364184,-0.3717472118959009,4.089219330855021,-4.089219330855009,0.3717472118959231,0.3717472118959231,-2.6022304832713727,33.45724907063197,13.45,80765949,10.8630201405,電子通路業,otc,D_小型(<50億),A_<20元,False
2015-06-08,1539,9.97067448680351,1,True,1.29506708345845,1.333333333333342,-1.6000000000000014,-0.2666666666666706,-0.9333333333333416,15.733333333333333,11.333333333333329,-3.733333333333333,37.5,65370000,24.51375,電機機械,sii,D_小型(<50億),B_20-50元,False
2015-06-08,3152,9.808612440191379,1,True,1.3790434773474267,0.6535947712418277,1.089324618736387,6.5359477124183,5.010893246187353,3.4858387799564294,14.596949891067545,6.10021786492374,229.5,39016200,89.542179,通信網路業,otc,C_中小型(50-100億),E_200-500元,False
2015-06-08,3224,9.92907801418439,1,True,2.2314108313343946,3.2258064516129004,-5.967741935483872,3.387096774193532,13.709677419354849,10.967741935483865,18.06451612903226,14.83870967741936,31.0,78172648,24.23352088,電子通路業,otc,D_小型(<50億),B_20-50元,False
2015-06-08,3499,9.966777408637872,1,True,0.9617257055764117,1.5105740181268867,2.114803625377637,12.084592145015115,10.574018126888207,14.19939577039273,12.084592145015115,37.46223564954683,16.55,54970596,9.097633638000001,通信網路業,otc,D_小型(<50億),A_<20元,False
2015-06-08,3631,9.937888198757761,1,True,4.318273476330462,1.9774011299435124,-9.887005649717517,-6.779661016949145,-12.429378531073443,-23.163841807909602,-11.299435028248583,-15.112994350282483,35.4,81820909,28.964601786,電子零組件業,otc,D_小型(<50億),B_20-50元,False
2015-06-08,4417,9.980430528375738,1,True,1.672495513723869,0.0,-1.067615658362997,-8.718861209964423,-7.4733096085409345,-12.099644128113884,-6.583629893238441,-11.565836298932386,56.2,83971399,47.191926238,紡織纖維,otc,D_小型(<50億),C_50-100元,False
2015-06-08,6294,9.677419354838701,1,True,0.9984229724837563,2.941176470588225,9.926470588235304,20.220588235294112,31.985294117647058,20.955882352941167,4.4117647058823595,17.647058823529417,136.0,26047106,35.42406416,文化創意業,otc,D_小型(<50億),D_100-200元,False
2015-06-08,8038,10.000000000000009,1,True,3.3272392441550123,-0.2525252525252597,-9.974747474747481,-7.57575757575758,-6.565656565656564,-6.313131313131315,-3.6616161616161658,-2.2727272727272707,39.6,62278190,24.66216324,電子零組件業,otc,D_小型(<50億),B_20-50元,False
2015-06-08,8086,9.80592441266599,1,True,1.3223210748902317,-0.46511627906976605,-3.2558139534883734,-3.7209302325581395,-1.3953488372092981,-6.976744186046513,6.04651162790697,1.3953488372093092,107.5,196516123,211.254832225,半導體業,otc,B_中型(100-500億),D_100-200元,False
2015-06-09,1413,9.867452135493382,1,True,4.297454085980283,0.536193029490617,4.557640750670244,1.8766756032171594,-0.13404825737265424,20.64343163538873,21.44772117962468,1.8766756032171594,7.46,132112454,9.8555890684,紡織纖維,sii,D_小型(<50億),A_<20元,False
2015-06-09,2008,9.691160809371668,1,True,4.386349729411089,0.9708737864077666,-5.922330097087391,-7.864077669902914,-8.252427184466038,-8.058252427184465,-7.864077669902914,-11.456310679611658,10.3,190852293,19.657786179000002,鋼鐵工業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2438,9.842519685039374,1,True,1.2884227323883073,3.942652329749108,0.7168458781362075,0.7168458781362075,1.0752688172043001,-6.810035842293905,-1.7921146953404965,2.8673835125448077,13.95,71195641,9.931791919499998,光電業,sii,D_小型(<50億),A_<20元,False
2015-06-09,2444,9.774436090225546,1,True,5.9820455588197365,5.47945205479452,6.164383561643838,3.767123287671237,13.698630136986312,6.849315068493156,13.35616438356164,27.73972602739725,14.6,101569573,14.829157658,通信網路業,sii,D_小型(<50億),A_<20元,False
2015-06-09,6294,9.926470588235304,2,True,1.5948273780313287,0.6688963210702337,9.364548494983271,20.06688963210703,15.050167224080258,-0.6688963210702337,-9.6989966555184,-1.6722408026755842,149.5,26047106,38.94042347,文化創意業,otc,D_小型(<50億),D_100-200元,False
2015-06-10,1446,10.000000000000009,1,True,1.6110698513933093,6.430155210643007,1.552106430155198,-0.6651884700665245,1.773835920177369,-1.1086474501108667,6.430155210643007,1.552106430155198,22.55,137709513,31.0534951815,紡織纖維,sii,D_小型(<50億),B_20-50元,False
2015-06-10,1472,9.72222222222221,1,True,0.5634069500181456,9.704641350210963,9.704641350210963,20.67510548523208,32.48945147679325,37.97468354430382,30.379746835443044,39.240506329113934,11.85,52488082,6.219837716999999,建材營造,sii,D_小型(<50億),A_<20元,False
2015-06-10,1526,9.523809523809534,1,True,0.7580315814907639,0.0,-5.072463768115954,1.4492753623188248,0.7246376811594235,-0.36231884057971175,-2.1739130434782705,-6.159420289855078,13.8,60000000,8.28,電機機械,sii,D_小型(<50億),A_<20元,False
2015-06-10,1718,9.55555555555554,1,True,0.8229986540055241,1.4198782961460488,-2.738336713995937,-2.738336713995937,-1.3184584178498882,-2.2312373225152005,-1.1156186612576002,-9.432048681541582,9.86,1685905745,166.23030645699998,化學工業,sii,B_中型(100-500億),A_<20元,False
2015-06-10,2328,9.677419354838701,1,True,2.1699405536776895,1.4705882352941346,-2.941176470588236,-4.044117647058821,-3.308823529411764,-5.514705882352944,11.029411764705888,6.25,13.6,518346282,70.495094352,電子零組件業,sii,C_中小型(50-100億),A_<20元,False
2015-06-10,2342,9.859154929577475,1,True,0.5339842900447512,-0.6410256410256387,-3.8461538461538547,-6.410256410256421,-3.8461538461538547,-3.5256410256410353,3.205128205128216,-5.128205128205132,3.12,157474744,4.913212012800001,半導體業,sii,D_小型(<50億),A_<20元,False
2015-06-10,2385,9.999999999999986,1,True,1.702296695033313,1.1961722488038173,0.717703349282317,0.0,-1.9138755980861122,-2.511961722488032,0.0,-2.9904306220095656,83.6,765721188,640.142913168,電子零組件業,sii,A_大型(>=500億),C_50-100元,False
2015-06-10,2390,9.915014164305958,1,True,2.1707122038098596,3.6082474226804218,9.7938144329897,20.618556701030922,23.71134020618557,27.319587628865992,27.835051546391764,27.835051546391764,19.4,192619442,37.368171747999995,其他電子業,sii,D_小型(<50億),A_<20元,False
2015-06-10,2488,9.829059829059839,1,True,5.246223849698976,4.474708171206232,4.280155642023353,10.311284046692615,7.3929961089494345,11.867704280155644,10.116731517509736,1.5564202334630517,25.7,79999433,20.559854281,其他電子業,sii,D_小型(<50億),B_20-50元,False
2015-06-10,2609,9.80392156862746,1,True,1.4628125484363623,0.8928571428571619,-1.7857142857142794,-4.910714285714279,-7.58928571428571,-6.696428571428569,-2.678571428571419,0.44642857142858094,11.2,3492104270,391.11567824,航運業,sii,B_中型(100-500億),A_<20元,False
2015-06-10,3128,9.734513274336297,1,True,1.6844314426614757,6.989247311827951,2.6881720430107503,2.1505376344086002,0.0,0.5376344086021501,-4.0322580645161255,-7.526881720430123,18.6,47317489,8.801052954000001,光電業,otc,D_小型(<50億),A_<20元,False
2015-06-10,3131,9.722222222222232,1,True,0.8617305649030733,3.797468354430378,3.164556962025311,5.696202531645578,4.430379746835444,3.4810126582278444,7.594936708860756,28.481012658227844,158.0,29216015,46.1613037,半導體業,otc,D_小型(<50億),D_100-200元,False
2015-06-10,3176,9.891598915989164,1,True,2.2751220443145477,3.5758323057953234,9.987669543773126,20.961775585696675,25.154130702836007,21.454993834771898,24.537607891491998,21.208384710234274,81.1,139306755,112.977778305,生技醫療業,otc,B_中型(100-500億),C_50-100元,False
2015-06-10,3224,9.948542024013719,1,True,2.801805634535705,6.08424336973481,9.98439937597504,9.204368174727007,7.332293291731684,12.636505460218416,10.296411856474275,0.0,32.05,78172648,25.054333683999996,電子通路業,otc,D_小型(<50億),B_20-50元,False
2015-06-10,3268,9.627329192546563,1,True,0.9357060449596801,3.966005665722405,-4.5325779036827,-5.3824362606232246,-4.249291784702547,-4.5325779036827,14.730878186968855,-13.881019830028329,17.65,34720796,6.128220494,半導體業,otc,D_小型(<50億),A_<20元,False
2015-06-10,3362,9.939759036144569,1,True,1.0683231114002392,-0.5479452054794609,-4.109589041095896,-5.753424657534245,-4.657534246575345,-1.6438356164383605,14.794520547945211,8.219178082191792,18.25,147445475,26.9087991875,光電業,otc,D_小型(<50億),A_<20元,False
