event_id,ticker,ex_date,offset,cum_ret,mkt_ret,abnormal
5706_2009-09-30,5706,2009-09-30,23,-0.04865771812080533,-0.02838221381267736,-0.020275504308127967
5706_2009-09-30,5706,2009-09-30,24,-0.05536912751677858,-0.035004730368968784,-0.0203643971478098
5706_2009-09-30,5706,2009-09-30,25,-0.043624161073825496,-0.017029328287606393,-0.026594832786219103
5706_2009-09-30,5706,2009-09-30,26,-0.04865771812080533,-0.018921475875118277,-0.02973624224568705
5706_2009-09-30,5706,2009-09-30,27,-0.04194630872483218,-0.011352885525070966,-0.030593423199761216
5706_2009-09-30,5706,2009-09-30,28,-0.043624161073825496,-0.0018921475875118832,-0.04173201348631361
5706_2009-09-30,5706,2009-09-30,29,-0.04026845637583887,0.005676442762535316,-0.045944899138374184
5706_2009-09-30,5706,2009-09-30,30,-0.03523489932885904,0.018921475875118166,-0.0541563752039772
5706_2009-09-30,5706,2009-09-30,31,-0.010067114093959773,0.01797540208136228,-0.028042516175322052
5706_2009-09-30,5706,2009-09-30,32,0.0,0.015137180700094621,-0.015137180700094621
5706_2009-09-30,5706,2009-09-30,33,0.006711409395973034,0.032166508987701015,-0.02545509959172798
5706_2009-09-30,5706,2009-09-30,34,0.04194630872483218,0.023651844843897818,0.018294463880934364
5706_2009-09-30,5706,2009-09-30,35,0.0587248322147651,0.024597918637653704,0.034126913577111395
5706_2009-09-30,5706,2009-09-30,36,0.033557046979865834,0.02081362346263016,0.012743423517235675
5706_2009-09-30,5706,2009-09-30,37,0.038590604026845554,0.011352885525071077,0.027237718501774477
5706_2009-09-30,5706,2009-09-30,38,0.01342281879194629,0.010406811731314969,0.0030160070606313205
5706_2009-09-30,5706,2009-09-30,39,0.020134228187919323,0.015137180700094621,0.004997047487824702
5706_2009-09-30,5706,2009-09-30,40,0.028523489932885893,0.021759697256386046,0.006763792676499847
5706_2009-09-30,5706,2009-09-30,41,0.021812080536912637,0.018921475875118166,0.0028906046617944714
5706_2009-09-30,5706,2009-09-30,42,-0.010067114093959773,-0.012298959318826852,0.0022318452248670795
5706_2009-09-30,5706,2009-09-30,43,-0.005033557046979942,-0.002838221381267658,-0.0021953356657122836
5706_2009-09-30,5706,2009-09-30,44,-0.001677852348993314,0.007568590350047311,-0.009246442699040625
5706_2009-09-30,5706,2009-09-30,45,0.033557046979865834,0.010406811731314969,0.023150235248550866
5706_2009-09-30,5706,2009-09-30,46,0.020134228187919323,0.011352885525071077,0.008781342662848246
5706_2009-09-30,5706,2009-09-30,47,0.02348993288590595,0.004730368968779652,0.0187595639171263
5706_2009-09-30,5706,2009-09-30,48,0.08221476510067105,0.02081362346263016,0.06140114163804089
5706_2009-09-30,5706,2009-09-30,49,0.09563758389261734,0.016083254493850507,0.07955432939876683
5706_2009-09-30,5706,2009-09-30,50,0.12416107382550323,0.018921475875118166,0.10523959795038507
5706_2009-09-30,5706,2009-09-30,51,0.09060402684563762,0.002838221381267658,0.08776580546436996
5706_2009-09-30,5706,2009-09-30,52,0.09899328859060397,0.018921475875118166,0.0800718127154858
5706_2009-09-30,5706,2009-09-30,53,0.1023489932885906,0.01986754966887405,0.08248144361971654
5706_2009-09-30,5706,2009-09-30,54,0.08557046979865768,0.017029328287606393,0.06854114151105128
5706_2009-09-30,5706,2009-09-30,55,0.09563758389261734,0.0066225165562914245,0.08901506733632591
5706_2009-09-30,5706,2009-09-30,56,0.0738255033557047,0.010406811731314969,0.06341869162438973
5706_2009-09-30,5706,2009-09-30,57,0.08557046979865768,0.007568590350047311,0.07800187944861037
5706_2009-09-30,5706,2009-09-30,58,0.08221476510067105,0.016083254493850507,0.06613151060682054
5706_2009-09-30,5706,2009-09-30,59,0.08389261744966436,0.024597918637653704,0.05929469881201066
5706_2009-09-30,5706,2009-09-30,60,0.0755033557046978,0.032166508987701015,0.04333684671699678
8049_2009-10-15,8049,2009-10-15,-30,0.01200000000000001,-0.07175712971481141,0.08375712971481142
8049_2009-10-15,8049,2009-10-15,-29,0.03200000000000003,-0.060717571297148165,0.0927175712971482
8049_2009-10-15,8049,2009-10-15,-28,0.01200000000000001,-0.04691812327506906,0.05891812327506907
8049_2009-10-15,8049,2009-10-15,-27,0.03600000000000003,-0.03403863845446187,0.0700386384544619
8049_2009-10-15,8049,2009-10-15,-26,0.020000000000000018,-0.042318307267709354,0.06231830726770937
8049_2009-10-15,8049,2009-10-15,-25,-0.02400000000000002,-0.027598896044158217,0.003598896044158195
8049_2009-10-15,8049,2009-10-15,-24,-0.02400000000000002,-0.03403863845446187,0.010038638454461846
8049_2009-10-15,8049,2009-10-15,-23,-0.03200000000000003,-0.04599816007359703,0.013998160073596999
8049_2009-10-15,8049,2009-10-15,-22,-0.02400000000000002,-0.034958601655933785,0.010958601655933764
8049_2009-10-15,8049,2009-10-15,-21,0.03200000000000003,-0.021159153633854566,0.053159153633854594
8049_2009-10-15,8049,2009-10-15,-20,0.0040000000000000036,-0.022079116835326595,0.0260791168353266
8049_2009-10-15,8049,2009-10-15,-19,0.008000000000000007,-0.01931922723091084,0.027319227230910847
8049_2009-10-15,8049,2009-10-15,-18,-0.015999999999999903,-0.022079116835326595,0.006079116835326692
8049_2009-10-15,8049,2009-10-15,-17,-0.01200000000000001,-0.02575896964121438,0.01375896964121437
8049_2009-10-15,8049,2009-10-15,-16,-0.040000000000000036,-0.030358785648574083,-0.009641214351425953
8049_2009-10-15,8049,2009-10-15,-15,-0.03200000000000003,-0.04323827046918127,0.011238270469181244
8049_2009-10-15,8049,2009-10-15,-14,-0.07200000000000006,-0.03679852805887762,-0.03520147194112244
8049_2009-10-15,8049,2009-10-15,-13,-0.05599999999999994,-0.04691812327506906,-0.009081876724930882
8049_2009-10-15,8049,2009-10-15,-12,-0.05599999999999994,-0.027598896044158217,-0.028401103955841722
8049_2009-10-15,8049,2009-10-15,-11,-0.05599999999999994,-0.01931922723091084,-0.0366807727690891
8049_2009-10-15,8049,2009-10-15,-10,-0.04799999999999993,-0.01287948482060719,-0.03512051517939274
8049_2009-10-15,8049,2009-10-15,-9,-0.040000000000000036,-0.030358785648574083,-0.009641214351425953
8049_2009-10-15,8049,2009-10-15,-8,-0.04799999999999993,-0.031278748850046,-0.01672125114995393
8049_2009-10-15,8049,2009-10-15,-7,-0.04799999999999993,-0.013799448022079108,-0.03420055197792082
8049_2009-10-15,8049,2009-10-15,-6,-0.05599999999999994,-0.008279668813247487,-0.04772033118675245
8049_2009-10-15,8049,2009-10-15,-5,-0.06799999999999995,-0.023919043238270543,-0.044080956761729406
8049_2009-10-15,8049,2009-10-15,-4,-0.07599999999999996,-0.01839926402943881,-0.057600735970561145
8049_2009-10-15,8049,2009-10-15,-3,-0.09599999999999997,-0.013799448022079108,-0.08220055197792087
8049_2009-10-15,8049,2009-10-15,-2,-0.03599999999999992,-0.01195952161913516,-0.02404047838086476
8049_2009-10-15,8049,2009-10-15,-1,0.0,0.0,0.0
8049_2009-10-15,8049,2009-10-15,0,-0.040000000000000036,0.00551977920883151,-0.045519779208831546
8049_2009-10-15,8049,2009-10-15,1,-0.03200000000000003,0.00551977920883151,-0.03751977920883154
8049_2009-10-15,8049,2009-10-15,2,-0.02400000000000002,0.009199632014719406,-0.03319963201471943
8049_2009-10-15,8049,2009-10-15,3,-0.03599999999999992,0.010119595216191213,-0.046119595216191134
8049_2009-10-15,8049,2009-10-15,4,-0.04799999999999993,0.002759889604415866,-0.0507598896044158
8049_2009-10-15,8049,2009-10-15,5,-0.04799999999999993,-0.01195952161913516,-0.03604047838086477
8049_2009-10-15,8049,2009-10-15,6,-0.05599999999999994,-0.02023919043238276,-0.03576080956761718
8049_2009-10-15,8049,2009-10-15,7,-0.07599999999999996,-0.015639374425023056,-0.0603606255749769
8049_2009-10-15,8049,2009-10-15,8,-0.08400000000000007,-0.017479300827966893,-0.06652069917203318
8049_2009-10-15,8049,2009-10-15,9,-0.09599999999999997,-0.03311867525298995,-0.06288132474701003
8049_2009-10-15,8049,2009-10-15,10,-0.15599999999999992,-0.05151793928242876,-0.10448206071757116
8049_2009-10-15,8049,2009-10-15,11,-0.18000000000000005,-0.04967801287948492,-0.13032198712051513
8049_2009-10-15,8049,2009-10-15,12,-0.19200000000000006,-0.05519779208831643,-0.13680220791168363
8049_2009-10-15,8049,2009-10-15,13,-0.1359999999999999,-0.061637534498620083,-0.07436246550137982
8049_2009-10-15,8049,2009-10-15,14,-0.07599999999999996,-0.04415823367065319,-0.031841766329346766
8049_2009-10-15,8049,2009-10-15,15,-0.07999999999999996,-0.04599816007359703,-0.03400183992640293
8049_2009-10-15,8049,2009-10-15,16,-0.11199999999999999,-0.03863845446182157,-0.07336154553817842
8049_2009-10-15,8049,2009-10-15,17,-0.128,-0.029438822447102164,-0.09856117755289784
8049_2009-10-15,8049,2009-10-15,18,-0.12,-0.022079116835326595,-0.0979208831646734
8049_2009-10-15,8049,2009-10-15,19,-0.1359999999999999,-0.009199632014719406,-0.1268003679852805
8049_2009-10-15,8049,2009-10-15,20,-0.07599999999999996,-0.010119595216191435,-0.06588040478380852
8049_2009-10-15,8049,2009-10-15,21,-0.03599999999999992,-0.01287948482060719,-0.02312051517939273
8049_2009-10-15,8049,2009-10-15,22,-0.04400000000000004,0.0036798528058876734,-0.04767985280588771
8049_2009-10-15,8049,2009-10-15,23,-0.09599999999999997,-0.004599816007359703,-0.09140018399264027
8049_2009-10-15,8049,2009-10-15,24,-0.03599999999999992,-0.0036798528058877844,-0.03232014719411214
8049_2009-10-15,8049,2009-10-15,25,0.028000000000000025,-0.007359705611775458,0.03535970561177548
8049_2009-10-15,8049,2009-10-15,26,0.020000000000000018,-0.016559337626494863,0.03655933762649488
8049_2009-10-15,8049,2009-10-15,27,0.07200000000000006,-0.017479300827966893,0.08947930082796696
8049_2009-10-15,8049,2009-10-15,28,0.0040000000000000036,-0.01287948482060719,0.016879484820607193
8049_2009-10-15,8049,2009-10-15,29,-0.015999999999999903,-0.0064397424103036505,-0.009560257589696253
8049_2009-10-15,8049,2009-10-15,30,0.02400000000000002,-0.009199632014719406,0.03319963201471943
8049_2009-10-15,8049,2009-10-15,31,-0.040000000000000036,-0.03955841766329349,-0.00044158233670654745
8049_2009-10-15,8049,2009-10-15,32,0.0040000000000000036,-0.030358785648574083,0.034358785648574086
8049_2009-10-15,8049,2009-10-15,33,-0.02400000000000002,-0.02023919043238276,-0.0037608095676172626
8049_2009-10-15,8049,2009-10-15,34,0.04400000000000004,-0.017479300827966893,0.06147930082796693
8049_2009-10-15,8049,2009-10-15,35,0.11599999999999988,-0.016559337626494863,0.13255933762649474
8049_2009-10-15,8049,2009-10-15,36,0.17599999999999993,-0.022999080036798514,0.19899908003679845
8049_2009-10-15,8049,2009-10-15,37,0.256,-0.007359705611775458,0.26335970561177546
8049_2009-10-15,8049,2009-10-15,38,0.3400000000000001,-0.01195952161913516,0.35195952161913524
8049_2009-10-15,8049,2009-10-15,39,0.43199999999999994,-0.009199632014719406,0.44119963201471935
8049_2009-10-15,8049,2009-10-15,40,0.45199999999999996,-0.02483900643974246,0.4768390064397424
8049_2009-10-15,8049,2009-10-15,41,0.45199999999999996,-0.009199632014719406,0.46119963201471936
8049_2009-10-15,8049,2009-10-15,42,0.48,-0.008279668813247487,0.48827966881324747
8049_2009-10-15,8049,2009-10-15,43,0.48,-0.011039558417663353,0.49103955841766334
8049_2009-10-15,8049,2009-10-15,44,0.52,-0.021159153633854566,0.5411591536338546
8049_2009-10-15,8049,2009-10-15,45,0.46399999999999997,-0.017479300827966893,0.48147930082796686
8049_2009-10-15,8049,2009-10-15,46,0.42800000000000016,-0.02023919043238276,0.4482391904323829
8049_2009-10-15,8049,2009-10-15,47,0.40400000000000014,-0.01195952161913516,0.4159595216191353
8049_2009-10-15,8049,2009-10-15,48,0.5,-0.0036798528058877844,0.5036798528058878
8049_2009-10-15,8049,2009-10-15,49,0.5319999999999998,0.0036798528058876734,0.5283201471941121
8049_2009-10-15,8049,2009-10-15,50,0.504,0.013799448022079108,0.4902005519779209
8049_2009-10-15,8049,2009-10-15,51,0.4880000000000002,0.015639374425022945,0.47236062557497727
8049_2009-10-15,8049,2009-10-15,52,0.48,0.022999080036798514,0.45700091996320147
8049_2009-10-15,8049,2009-10-15,53,0.48,0.021159153633854677,0.4588408463661453
8049_2009-10-15,8049,2009-10-15,54,0.508,0.02483900643974235,0.48316099356025766
8049_2009-10-15,8049,2009-10-15,55,0.6119999999999999,0.03863845446182146,0.5733615455381784
8049_2009-10-15,8049,2009-10-15,56,0.556,0.03955841766329349,0.5164415823367066
8049_2009-10-15,8049,2009-10-15,57,0.46399999999999997,0.03955841766329349,0.4244415823367065
8049_2009-10-15,8049,2009-10-15,58,0.4680000000000002,0.058877644894204106,0.4091223551057961
8049_2009-10-15,8049,2009-10-15,59,0.3799999999999999,0.05611775528978846,0.32388224471021143
8049_2009-10-15,8049,2009-10-15,60,0.33199999999999985,0.062557497700092,0.26944250229990785
3073_2009-11-04,3073,2009-11-04,-30,-0.26107899807321766,0.03333333333333344,-0.2944123314065511
3073_2009-11-04,3073,2009-11-04,-29,-0.2658959537572254,0.019607843137254832,-0.28550379689448024
3073_2009-11-04,3073,2009-11-04,-28,-0.2678227360308285,0.026470588235294246,-0.29429332426612276
3073_2009-11-04,3073,2009-11-04,-27,-0.2716763005780347,0.015686274509803866,-0.2873625750878386
3073_2009-11-04,3073,2009-11-04,-26,-0.2678227360308285,0.03627450980392166,-0.3040972458347502
3073_2009-11-04,3073,2009-11-04,-25,-0.24855491329479762,0.045098039215686114,-0.29365295251048373
3073_2009-11-04,3073,2009-11-04,-24,-0.19653179190751435,0.05196078431372553,-0.24849257622123988
3073_2009-11-04,3073,2009-11-04,-23,-0.140655105973025,0.03333333333333344,-0.17398843930635843
3073_2009-11-04,3073,2009-11-04,-22,-0.08092485549132944,0.03235294117647047,-0.11327779666779991
3073_2009-11-04,3073,2009-11-04,-21,-0.01734104046242768,0.050980392156862786,-0.06832143261929047
3073_2009-11-04,3073,2009-11-04,-20,-0.01734104046242768,0.056862745098039236,-0.07420378556046692
3073_2009-11-04,3073,2009-11-04,-19,-0.032755298651252374,0.040196078431372406,-0.07295137708262478
3073_2009-11-04,3073,2009-11-04,-18,-0.032755298651252374,0.04607843137254908,-0.07883373002380145
3073_2009-11-04,3073,2009-11-04,-17,-0.0077071290944122905,0.050980392156862786,-0.05868752125127508
3073_2009-11-04,3073,2009-11-04,-16,-0.036608863198458574,0.05294117647058827,-0.08955003966904684
3073_2009-11-04,3073,2009-11-04,-15,-0.036608863198458574,0.06568627450980391,-0.10229513770826248
3073_2009-11-04,3073,2009-11-04,-14,-0.036608863198458574,0.07156862745098036,-0.10817749064943893
3073_2009-11-04,3073,2009-11-04,-13,-0.039499036608863114,0.07156862745098036,-0.11106766405984347
3073_2009-11-04,3073,2009-11-04,-12,-0.05780346820809246,0.07549019607843133,-0.13329366428652378
3073_2009-11-04,3073,2009-11-04,-11,-0.061657032755298546,0.07647058823529407,-0.13812762099059261
3073_2009-11-04,3073,2009-11-04,-10,-0.015414258188824581,0.06862745098039214,-0.08404170916921672
3073_2009-11-04,3073,2009-11-04,-9,-0.055876685934489356,0.05294117647058827,-0.10881786240507763
3073_2009-11-04,3073,2009-11-04,-8,-0.041425818882466214,0.044117647058823595,-0.08554346594128981
3073_2009-11-04,3073,2009-11-04,-7,-0.036608863198458574,0.0490196078431373,-0.08562847104159588
3073_2009-11-04,3073,2009-11-04,-6,-0.026974951830443183,0.04705882352941182,-0.074033775359855
3073_2009-11-04,3073,2009-11-04,-5,0.01734104046242768,0.03039215686274499,-0.013051116400317309
3073_2009-11-04,3073,2009-11-04,-4,-0.045279383429672526,0.010784313725490158,-0.056063697155162684
3073_2009-11-04,3073,2009-11-04,-3,-0.055876685934489356,0.012745098039215641,-0.068621783973705
3073_2009-11-04,3073,2009-11-04,-2,-0.05973025048169556,0.006862745098039191,-0.06659299557973475
3073_2009-11-04,3073,2009-11-04,-1,0.0,0.0,0.0
3073_2009-11-04,3073,2009-11-04,0,-0.043352601156069315,0.018627450980392313,-0.06198005213646163
3073_2009-11-04,3073,2009-11-04,1,-0.055876685934489356,0.016666666666666607,-0.07254335260115596
3073_2009-11-04,3073,2009-11-04,2,-0.08285163776493254,0.02450980392156854,-0.10736144168650108
3073_2009-11-04,3073,2009-11-04,3,-0.11368015414258181,0.03431372549019618,-0.147993879632778
3073_2009-11-04,3073,2009-11-04,4,-0.11753371868978812,0.04215686274509811,-0.15969058143488624
3073_2009-11-04,3073,2009-11-04,5,-0.11175337186897871,0.055882352941176494,-0.1676357248101552
3073_2009-11-04,3073,2009-11-04,6,-0.12620423892100185,0.05490196078431375,-0.1811061997053156
3073_2009-11-04,3073,2009-11-04,7,-0.12620423892100185,0.05196078431372553,-0.17816502323472738
3073_2009-11-04,3073,2009-11-04,8,-0.12620423892100185,0.06960784313725488,-0.19581208205825673
3073_2009-11-04,3073,2009-11-04,9,-0.1329479768786127,0.0607843137254902,-0.1937322906041029
3073_2009-11-04,3073,2009-11-04,10,-0.11368015414258181,0.061764705882352944,-0.17544486002493476
3073_2009-11-04,3073,2009-11-04,11,-0.09441233140655103,0.05784313725490198,-0.152255468661453
3073_2009-11-04,3073,2009-11-04,12,-0.09248554913294793,0.04803921568627456,-0.1405247648192225
3073_2009-11-04,3073,2009-11-04,13,-0.07514450867052025,0.04705882352941182,-0.12220333219993207
3073_2009-11-04,3073,2009-11-04,14,-0.09826589595375723,0.05196078431372553,-0.15022668026748276
3073_2009-11-04,3073,2009-11-04,15,-0.12331406551059731,0.05882352941176472,-0.18213759492236203
3073_2009-11-04,3073,2009-11-04,16,-0.12138728323699421,0.055882352941176494,-0.1772696361781707
3073_2009-11-04,3073,2009-11-04,17,-0.14354527938342965,0.02352941176470602,-0.16707469114813567
3073_2009-11-04,3073,2009-11-04,18,-0.14547206165703275,0.03333333333333344,-0.17880539499036618
3073_2009-11-04,3073,2009-11-04,19,-0.1522157996146435,0.044117647058823595,-0.19633344667346708
3073_2009-11-04,3073,2009-11-04,20,-0.14932562620423895,0.04705882352941182,-0.19638444973365077
3073_2009-11-04,3073,2009-11-04,21,-0.15992292870905578,0.04803921568627456,-0.20796214439533034
3073_2009-11-04,3073,2009-11-04,22,-0.16473988439306353,0.04117647058823537,-0.2059163549812989
3073_2009-11-04,3073,2009-11-04,23,-0.14932562620423895,0.05784313725490198,-0.20716876345914093
3073_2009-11-04,3073,2009-11-04,24,-0.13391136801541415,0.05294117647058827,-0.18685254448600241
3073_2009-11-04,3073,2009-11-04,25,-0.1329479768786127,0.055882352941176494,-0.1888303298197892
3073_2009-11-04,3073,2009-11-04,26,-0.1522157996146435,0.03921568627450989,-0.19143148588915337
3073_2009-11-04,3073,2009-11-04,27,-0.1464354527938343,0.055882352941176494,-0.2023178057350108
3073_2009-11-04,3073,2009-11-04,28,-0.1445086705202312,0.056862745098039236,-0.20137141561827043
3073_2009-11-04,3073,2009-11-04,29,-0.12138728323699421,0.05392156862745101,-0.17530885186444523
3073_2009-11-04,3073,2009-11-04,30,-0.06069364161849711,0.04313725490196085,-0.10383089652045796
3073_2009-11-04,3073,2009-11-04,31,-0.055876685934489356,0.04705882352941182,-0.10293550946390118
3073_2009-11-04,3073,2009-11-04,32,-0.053949903660886256,0.044117647058823595,-0.09806755071970985
3073_2009-11-04,3073,2009-11-04,33,-0.08381502890173409,0.05294117647058827,-0.13675620537232236
3073_2009-11-04,3073,2009-11-04,34,-0.10115606936416188,0.061764705882352944,-0.16292077524651483
3073_2009-11-04,3073,2009-11-04,35,-0.038535645472061675,0.06960784313725488,-0.10814348860931655
3073_2009-11-04,3073,2009-11-04,36,-0.053949903660886256,0.08039215686274503,-0.1343420605236313
3073_2009-11-04,3073,2009-11-04,37,-0.01734104046242768,0.08235294117647074,-0.09969398163889842
3073_2009-11-04,3073,2009-11-04,38,-0.034682080924855474,0.09019607843137267,-0.12487815935622815
3073_2009-11-04,3073,2009-11-04,39,-0.05491329479768792,0.08823529411764697,-0.14314858891533488
3073_2009-11-04,3073,2009-11-04,40,-0.046242774566473965,0.09215686274509816,-0.13839963731157212
3073_2009-11-04,3073,2009-11-04,41,-0.0038535645472060898,0.10686274509803928,-0.11071630964524537
3073_2009-11-04,3073,2009-11-04,42,-0.011560693641618491,0.10784313725490202,-0.11940383089652051
3073_2009-11-04,3073,2009-11-04,43,-0.050096339113680166,0.10784313725490202,-0.1579394763685822
3073_2009-11-04,3073,2009-11-04,44,-0.055876685934489356,0.1284313725490196,-0.18430805848350895
3073_2009-11-04,3073,2009-11-04,45,-0.08092485549132944,0.12549019607843137,-0.2064150515697608
3073_2009-11-04,3073,2009-11-04,46,-0.09537572254335247,0.13235294117647056,-0.22772866371982303
3073_2009-11-04,3073,2009-11-04,47,-0.09537572254335247,0.1352941176470588,-0.23066984019041126
3073_2009-11-04,3073,2009-11-04,48,-0.08766859344894018,0.12941176470588234,-0.21708035815482252
3073_2009-11-04,3073,2009-11-04,49,-0.09152215799614649,0.11274509803921573,-0.20426725603536222
3073_2009-11-04,3073,2009-11-04,50,-0.06358381502890165,0.1264705882352941,-0.19005440326419576
3073_2009-11-04,3073,2009-11-04,51,-0.05973025048169556,0.1333333333333333,-0.19306358381502886
3073_2009-11-04,3073,2009-11-04,52,-0.08092485549132944,0.12745098039215685,-0.2083758358834863
3073_2009-11-04,3073,2009-11-04,53,-0.09922928709055878,0.11274509803921573,-0.2119743851297745
3073_2009-11-04,3073,2009-11-04,54,-0.11560693641618502,0.10588235294117654,-0.22148928935736156
3073_2009-11-04,3073,2009-11-04,55,-0.14161849710982666,0.09705882352941186,-0.23867732063923852
3073_2009-11-04,3073,2009-11-04,56,-0.12042389210019266,0.06666666666666665,-0.18709055876685932
3073_2009-11-04,3073,2009-11-04,57,-0.12138728323699421,0.06274509803921569,-0.1841323812762099
3073_2009-11-04,3073,2009-11-04,58,-0.18111753371868977,0.038235294117647145,-0.21935282783633692
3073_2009-11-04,3073,2009-11-04,59,-0.21965317919075145,0.03725490196078418,-0.2569080811515356
3073_2009-11-04,3073,2009-11-04,60,-0.19267822736030826,0.05980392156862746,-0.2524821489289357
1558_2009-11-05,1558,2009-11-05,-30,-0.04202719406674915,0.0009624639076033503,-0.0429896579743525
1558_2009-11-05,1558,2009-11-05,-29,-0.04202719406674915,0.007699711260827691,-0.04972690532757684
1558_2009-11-05,1558,2009-11-05,-28,-0.06922126081582214,-0.002887391722810495,-0.06633386909301164
1558_2009-11-05,1558,2009-11-05,-27,-0.08652657601977753,0.017324350336862304,-0.10385092635663984
1558_2009-11-05,1558,2009-11-05,-26,-0.06674907292954269,0.025986525505293345,-0.09273559843483603
1558_2009-11-05,1558,2009-11-05,-25,-0.07787391841779989,0.032723772858517686,-0.11059769127631758
1558_2009-11-05,1558,2009-11-05,-24,-0.08158220024721885,0.014436958614052031,-0.09601915886127088
1558_2009-11-05,1558,2009-11-05,-23,-0.05562422744128548,0.013474494706448459,-0.06909872214773394
1558_2009-11-05,1558,2009-11-05,-22,-0.04202719406674915,0.031761308950914335,-0.07378850301766349
1558_2009-11-05,1558,2009-11-05,-21,-0.012360939431396822,0.0375360923965351,-0.049897031827931926
1558_2009-11-05,1558,2009-11-05,-20,-0.02966625463535233,0.02117420596727615,-0.05084046060262848
1558_2009-11-05,1558,2009-11-05,-19,-0.016069221260816002,0.026948989412896918,-0.04301821067371292
1558_2009-11-05,1558,2009-11-05,-18,-0.023485784919653918,0.031761308950914335,-0.055247093870568253
1558_2009-11-05,1558,2009-11-05,-17,-0.02595797280593337,0.03368623676612126,-0.05964420957205463
1558_2009-11-05,1558,2009-11-05,-16,-0.022249690976514302,0.04619826756496637,-0.06844795854148067
1558_2009-11-05,1558,2009-11-05,-15,-0.014833127317676165,0.05197305101058691,-0.06680617832826308
1558_2009-11-05,1558,2009-11-05,-14,-0.027194066749072987,0.05197305101058691,-0.0791671177596599
1558_2009-11-05,1558,2009-11-05,-13,-0.017305315203955618,0.05582290664100098,-0.0731282218449566
1558_2009-11-05,1558,2009-11-05,-12,-0.027194066749072987,0.05678537054860433,-0.08397943729767732
1558_2009-11-05,1558,2009-11-05,-11,0.040791100123609425,0.04908565928777664,-0.008294559164167215
1558_2009-11-05,1558,2009-11-05,-10,0.03213844252163156,0.03368623676612126,-0.0015477942444896975
1558_2009-11-05,1558,2009-11-05,-9,0.056860321384425205,0.025024061597689995,0.03183625978673521
1558_2009-11-05,1558,2009-11-05,-8,0.037082818294190245,0.029836381135707413,0.007246437158482832
1558_2009-11-05,1558,2009-11-05,-7,0.008652657601977642,0.02791145332050049,-0.019258795718522848
1558_2009-11-05,1558,2009-11-05,-6,-0.012360939431396822,0.011549566891241536,-0.02391050632263836
1558_2009-11-05,1558,2009-11-05,-5,-0.04202719406674915,-0.007699711260827802,-0.03432748280592135
1558_2009-11-05,1558,2009-11-05,-4,-0.040791100123609536,-0.005774783445620879,-0.03501631667798866
1558_2009-11-05,1558,2009-11-05,-3,-0.050679851668726905,-0.011549566891241647,-0.03913028477748526
1558_2009-11-05,1558,2009-11-05,-2,-0.04573547589616811,-0.018286814244465877,-0.027448661651702233
1558_2009-11-05,1558,2009-11-05,-1,0.0,0.0,0.0
1558_2009-11-05,1558,2009-11-05,0,-0.023485784919653918,-0.0019249278152069227,-0.021560857104446995
1558_2009-11-05,1558,2009-11-05,1,-0.023485784919653918,0.005774783445620768,-0.029260568365274686
1558_2009-11-05,1558,2009-11-05,2,-0.018541409147095123,0.015399422521655382,-0.033940831668750504
1558_2009-11-05,1558,2009-11-05,3,-0.017305315203955618,0.023099133782483072,-0.04040444898643869
1558_2009-11-05,1558,2009-11-05,4,-0.027194066749072987,0.03657362848893153,-0.06376769523800452
1558_2009-11-05,1558,2009-11-05,5,-0.040791100123609536,0.03561116458132818,-0.07640226470493772
1558_2009-11-05,1558,2009-11-05,6,-0.03584672435105074,0.032723772858517686,-0.06857049720956843
1558_2009-11-05,1558,2009-11-05,7,-0.04326328800988877,0.05004812319537999,-0.09331141120526876
1558_2009-11-05,1558,2009-11-05,8,-0.027194066749072987,0.04138594802694895,-0.06858001477602194
1558_2009-11-05,1558,2009-11-05,9,-0.024721878862793534,0.0423484119345523,-0.06707029079734583
1558_2009-11-05,1558,2009-11-05,10,-0.03213844252163178,0.038498556304138676,-0.07063699882577046
1558_2009-11-05,1558,2009-11-05,11,-0.04202719406674915,0.02887391722810384,-0.07090111129485299
1558_2009-11-05,1558,2009-11-05,12,-0.04202719406674915,0.02791145332050049,-0.06993864738724964
1558_2009-11-05,1558,2009-11-05,13,-0.0395550061804697,0.032723772858517686,-0.07227877903898738
1558_2009-11-05,1558,2009-11-05,14,-0.04697156983930795,0.039461020211742026,-0.08643259005104997
1558_2009-11-05,1558,2009-11-05,15,-0.04326328800988877,0.03657362848893153,-0.0798369164988203
1558_2009-11-05,1558,2009-11-05,16,-0.060568603213844274,0.004812319538017418,-0.06538092275186169
1558_2009-11-05,1558,2009-11-05,17,-0.05809641532756493,0.014436958614052031,-0.07253337394161696
1558_2009-11-05,1558,2009-11-05,18,-0.05933250927070466,0.025024061597689995,-0.08435657086839465
1558_2009-11-05,1558,2009-11-05,19,-0.056860321384425316,0.02791145332050049,-0.0847717747049258
1558_2009-11-05,1558,2009-11-05,20,-0.05809641532756493,0.02887391722810384,-0.08697033255566877
1558_2009-11-05,1558,2009-11-05,21,-0.05562422744128548,0.022136669874879722,-0.0777608973161652
1558_2009-11-05,1558,2009-11-05,22,0.009888751545117369,0.038498556304138676,-0.028609804759021307
1558_2009-11-05,1558,2009-11-05,23,-0.007416563658838138,0.03368623676612126,-0.041102800424959396
1558_2009-11-05,1558,2009-11-05,24,-0.013597033374536549,0.03657362848893153,-0.05017066186346808
