event_id,ticker,ex_date,shares,sub_price,ref_price,price_30d_pre,ret_-20d,abn_-20d,ret_-10d,abn_-10d,ret_-5d,abn_-5d,ret_-1d,abn_-1d,ret_+1d,abn_+1d,ret_+5d,abn_+5d,ret_+10d,abn_+10d,ret_+20d,abn_+20d,ret_+30d,abn_+30d,ret_+60d,abn_+60d,discount_pct
4402_2011-10-19,4402,2011-10-19,15000000.0,10.0,10.15,9.98,-0.0640394088669951,-0.08021448022760413,-0.014778325123152691,0.019474767169901486,0.04433497536945796,0.03862612665394893,0.0,0.0,0.014778325123152802,0.030001921697843548,0.07389162561576357,0.08150342390310894,-0.0049261083743843415,-0.0020716840166298267,-0.015763546798029604,0.009926272421760918,-0.06502463054187191,0.020037215319212764,-0.17635467980295572,-0.1401986379380652,-0.014778325123152691
1788_2011-10-24,1788,2011-10-24,5750000.0,70.0,85.9,78.0,-0.10477299185098954,-0.07397414680767866,-0.09196740395809089,-0.08426769269726309,-0.02677532013969741,-0.048911990014577134,0.0,0.0,-0.010477299185098987,-0.04223860813601332,-0.0011641443538999985,-0.005976463891917416,-0.0454016298020955,-0.05406380497052654,-0.1641443538998837,-0.1117863173262551,-0.1990686845168802,-0.15498783754864143,-0.23748544819557627,-0.2009118197066445,-0.18509895227008155
3218_2011-10-24,3218,2011-10-24,20000000.0,25.1,27.35,28.6,-0.07129798903107876,-0.04049914398776788,-0.15904936014625237,-0.15134964888542457,0.027422303473491727,0.005285633598612005,0.0,0.0,0.01645338208409508,-0.015307926866819255,0.02010968921389389,0.015297369675876471,0.12248628884826318,0.11382411367983214,-0.04936014625228524,0.002997890321343344,-0.10420475319926881,-0.06012390623103003,0.02376599634369292,0.06033962483262467,-0.08226691042047529
5536_2011-10-27,5536,2011-10-27,4600000.0,86.5,121.0,122.0,-0.11570247933884292,-0.09652702392177681,-0.004132231404958664,-0.01659627742605163,-0.004132231404958664,0.003537950761867803,0.0,0.0,-0.008264462809917328,-0.013058326664183939,-0.04132231404958675,-0.027899495257640572,-0.11157024793388426,-0.08088951926657839,-0.2479338842975206,-0.16567118055830687,-0.22975206611570242,-0.1666648177935548,-0.05785123966942152,-0.05113983027344837,-0.2851239669421488
1566_2011-11-03,1566,2011-11-03,6000000.0,12.0,15.45,15.7,-0.06148867313915851,-0.020458138788013502,-0.0744336569579287,-0.06202907680525693,-0.04854368932038833,-0.04568109390054098,0.0,0.0,-0.025889967637540368,-0.023981570690975507,-0.06796116504854366,-0.03265582153709323,-0.13915857605177984,-0.11912040811284863,-0.19741100323624594,-0.1573346673583833,-0.23948220064724912,-0.14597075026556972,0.1326860841423949,0.10883112231033376,-0.22330097087378642
3290_2011-11-16,3290,2011-11-16,10000000.0,20.0,21.75,21.6,0.06436781609195386,0.05472461454904165,0.08045977011494254,0.06985224841773907,0.08505747126436791,0.07830723018432928,0.0,0.0,-0.0045977011494253706,0.005045500393486835,-0.18850574712643686,-0.11136013478313889,-0.20229885057471253,-0.1295891109411541,-0.2436781609195403,-0.18080448685975248,-0.27356321839080455,-0.2295902193551247,-0.03448275862068961,-0.08077012602666833,-0.08045977011494254
6140_2011-11-18,6140,2011-11-18,8000000.0,10.0,13.0,11.9,-0.053846153846153766,-0.06553067185978578,0.05769230769230771,0.03919182083739048,0.019230769230769162,0.02799415774099312,0.0,0.0,-0.0923076923076922,-0.05102239532619257,-0.15384615384615385,-0.07770204479065235,-0.1461538461538462,-0.11635832521908474,-0.22307692307692306,-0.1519961051606621,-0.20769230769230762,-0.17770204479065232,0.05384615384615388,-0.0113924050632912,-0.23076923076923073
1584_2011-11-24,1584,2011-11-24,9000000.0,21.5,22.4,23.8,0.07366071428571441,-0.018293308702791222,0.09598214285714302,0.03955581056874191,0.1517857142857144,0.07864046872667574,0.0,0.0,0.0022321428571427937,0.01080058590834454,0.03125000000000022,-0.01995167189132685,-0.02678571428571419,-0.04789334228989395,-0.07142857142857129,-0.09880579190923988,-0.022321428571428603,-0.07038830422451103,0.09375,-0.05045062695924751,-0.0401785714285714
4523_2011-12-02,4523,2011-12-02,10000000.0,36.0,50.0,48.25,0.16599999999999993,0.12623856858846905,0.06000000000000005,0.06000000000000005,0.01200000000000001,0.06885884691848909,0.0,0.0,-0.07700000000000007,-0.06427634194831022,-0.20200000000000007,-0.1610457256461234,-0.22599999999999998,-0.17431013916501004,-0.21799999999999997,-0.20825844930417503,-0.19400000000000006,-0.20493439363817123,-0.06999999999999995,-0.1554870775347913,-0.28
4139_2012-02-10,4139,2012-02-10,3500000.0,68.0,78.0,74.1,-0.04358974358974366,0.03453525641025634,-0.03205128205128205,0.015742835595776827,0.03589743589743577,0.04968420060331813,0.0,0.0,0.007692307692307665,0.011368778280542835,0.05128205128205132,0.044848227752639636,0.03846153846153855,0.03202771493212686,0.0,0.0009191176470587648,-0.07435897435897432,-0.07711632730015072,-0.05769230769230771,-0.008059954751131304,-0.1282051282051282
4513_2012-02-14,4513,2012-02-14,12000000.0,10.5,15.9,12.35,-0.2515723270440251,-0.1705760170809255,-0.10691823899371078,-0.07186288844020516,-0.053459119496855334,-0.03685395344519471,0.0,0.0,-0.05031446540880502,-0.06322959456009647,-0.07547169811320764,-0.08100675346376118,-0.1132075471698114,-0.14457286082294785,-0.09433962264150941,-0.12570493629464585,-0.16352201257861632,-0.18658474320592267,-0.23270440251572333,-0.17643133978509595,-0.339622641509434
6264_2012-02-14,6264,2012-02-14,30000000.0,8.0,13.8,10.4,-0.29565217391304344,-0.21465586394994385,-0.21014492753623193,-0.1750895769827263,-0.06884057971014501,-0.052235413658484386,0.0,0.0,-0.03985507246376818,-0.05277020161505963,-0.14855072463768115,-0.1540857799882347,-0.17391304347826086,-0.2052783571313973,-0.14855072463768115,-0.1799160382908176,-0.24637681159420288,-0.26943954222150923,-0.29492753623188406,-0.23865447350125668,-0.42028985507246375
3266_2012-03-15,3266,2012-03-15,40000000.0,13.8,18.5,16.55,-0.04594594594594603,-0.02805685828941651,0.0,0.005366726296958779,-0.06486486486486487,-0.04339795967702953,0.0,0.0,-0.07567567567567557,-0.06673113184741086,-0.08108108108108103,-0.07571435478412225,-0.14864864864864868,-0.12718174346081335,-0.18918918918918914,-0.15430546825895664,-0.2324324324324325,-0.1662428081032734,-0.22432432432432436,-0.10071072861770547,-0.254054054054054
1558_2012-04-11,1558,2012-04-11,4500000.0,82.0,110.0,108.0,0.045454545454545414,0.007789762027050173,0.06818181818181812,0.027692175997260815,0.009090909090909038,-0.012566341379900647,0.0,0.0,-0.009090909090909038,-0.013799007019345888,-0.040909090909090895,-0.03902585173771611,-0.05909090909090908,-0.05155795240541006,-0.027272727272727226,-0.0009073788734805799,-0.07272727272727275,-0.002670775552131577,-0.022727272727272707,0.011171032357473187,-0.2545454545454545
3176_2012-04-12,3176,2012-04-12,18000000.0,45.0,66.6,62.8,-0.07057057057057048,-0.11935105837544857,0.021021021021021102,-0.019316690048397422,-0.12462462462462465,-0.13119122875220446,0.0,0.0,0.006006006006006093,-0.00618911594521343,-0.05705705705705699,-0.05236662553735716,-0.06006006006005993,-0.041298333981260704,-0.10660660660660648,-0.06626889553718807,-0.1711711711711711,-0.09068336629312235,-0.027027027027026973,0.016124942954211297,-0.32432432432432423
8942_2012-05-22,8942,2012-05-22,6000000.0,53.8,58.6,56.4,-0.023890784982935176,-0.07093783202998216,0.03924914675767921,-0.002792895284362773,0.027303754266211566,0.00227872924118655,0.0,0.0,0.0034129692832762792,0.01262217849248548,0.05119453924914685,0.036179524234131843,0.023890784982935065,0.05692381801596824,0.018771331058020424,0.01957213185882134,0.030716723549488067,0.005691698524463051,-0.07337883959044378,-0.13544090165250577,-0.08191126279863492
8287_2012-05-23,8287,2012-05-23,22000000.0,60.0,62.0,77.0,0.22258064516129017,0.1828981054787504,0.1693548387096775,0.14356118791602657,0.06451612903225801,0.06848438300051185,0.0,0.0,-0.03709677419354829,-0.01685867895545312,-0.06129032258064515,-0.05533794162826422,-0.16129032258064513,-0.12617127496159763,-0.14677419354838717,-0.14776625704045065,-0.08225806451612905,-0.10209933435739882,-0.16129032258064513,-0.2168458781362007,-0.032258064516129004
9946_2012-06-11,9946,2012-06-11,40000000.0,11.5,14.75,15.4,0.047457627118643986,-0.019209039548022666,0.03050847457627115,-0.00011652542372875274,-0.01016949152542379,-0.003502824858757081,0.0,0.0,-0.07796610169491525,-0.09067443502824857,-0.0949152542372882,-0.14074858757062159,-0.10508474576271187,-0.130084745762712,-0.11186440677966103,-0.17332274011299442,-0.05423728813559325,-0.08027895480226,0.1559322033898305,0.050723870056497145,-0.22033898305084743
3441_2012-06-20,3441,2012-06-20,6500000.0,38.8,54.2,55.2,-0.04612546125461259,-0.037710313989535504,-0.0802583025830258,-0.054612139489457534,-0.01845018450184499,0.005593093398375326,0.0,0.0,-0.03136531365313655,-0.036173969233180725,-0.029520295202952074,-0.020303705341201073,0.011070110701106861,-0.018783626025000277,-0.08394833948339486,-0.06972273339243129,-0.14944649446494462,-0.17529301820768162,-0.11808118081180818,-0.2030340960592537,-0.2841328413284133
3687_2012-07-06,3687,2012-07-06,4900000.0,180.0,207.0,188.5,-0.024154589371980673,0.04017289600813623,-0.004830917874396157,0.029087210780574524,0.024154589371980784,0.04559708449868638,0.0,0.0,-0.04589371980676327,-0.039071107720993425,-0.050724637681159424,-0.01563691838291381,-0.106280193236715,-0.08386303924061367,-0.12560386473429952,-0.130477159081278,-0.08212560386473433,-0.11136536994660562,-0.40096618357487923,-0.47309093991016193,-0.13043478260869568
6219_2012-07-17,6219,2012-07-17,20000000.0,15.0,19.65,20.0,0.01781170483460559,0.009528876551777365,0.025445292620865034,-0.008898141722569308,-0.01781170483460548,-0.035993523016423556,0.0,0.0,0.007633587786259666,0.013694193846865654,0.007633587786259666,0.015310355463027392,-0.09669211195928751,-0.12901534428251982,-0.24173027989821871,-0.31344745161539034,-0.26717557251908386,-0.3318220371655485,-0.17557251908396942,-0.25234019585164624,-0.23664122137404575
6130_2012-07-31,6130,2012-07-31,2000000.0,55.0,79.2,77.9,-0.015151515151515138,-0.03405698778833122,0.007575757575757569,0.015535956580732702,0.007575757575757569,0.030063319764812357,0.0,0.0,0.0,-0.01890547263681608,-0.00757575757575768,-0.03742650384441448,-0.015151515151515138,-0.07087290818634084,-0.21464646464646464,-0.2634026835519373,-0.19191919191919193,-0.2675410824664556,0.4457070707070707,0.4407319463289612,-0.3055555555555556
3680_2012-08-03,3680,2012-08-03,6500000.0,43.0,66.0,54.3,-0.16666666666666663,-0.1686197916666664,-0.043939393939393945,-0.024408143939393945,-0.0575757575757575,-0.013435132575757458,0.0,0.0,-0.06666666666666665,-0.07350260416666643,-0.019696969696969657,-0.050946969696969435,-0.030303030303030276,-0.06448271780303028,-0.1106060606060606,-0.1408794981060606,-0.10757575757575755,-0.19156013257575755,-0.08636363636363642,-0.06292613636363642,-0.3484848484848485
4430_2012-08-07,4430,2012-08-07,6250000.0,32.0,38.35,37.55,-0.013037809647979182,-0.0013986243909472895,-0.014341590612777178,0.03027528620584552,0.006518904823989535,0.03173713954755886,0.0,0.0,-0.013037809647979182,-0.016917538066989812,-0.0013037809647979959,-0.03428147252638869,-0.046936114732724965,-0.08282360260857358,-0.03520208604954367,-0.06430004919212373,-0.014341590612777178,-0.08902636267873254,-0.17601043024771834,-0.15370199183840705,-0.16558018252933515
5480_2012-08-09,5480,2012-08-09,20000000.0,17.0,19.9,17.2,-0.12562814070351758,-0.10243973490641611,-0.1331658291457286,-0.07732041851770932,-0.025125628140703515,-0.014497608817032104,0.0,0.0,0.027638190954773822,0.0073483358823100975,0.012562814070351758,-0.015456509601145862,0.03768844221105527,0.007736751389799235,0.06281407035175879,0.05508460175272489,0.06030150753768848,-0.007331342703857491,0.005025125628140836,0.02531498070060456,-0.14572864321608037
8050_2012-09-26,8050,2012-09-26,8800000.0,32.0,39.5,38.2,-0.0025316455696202667,0.04448462929475572,-0.0025316455696202667,0.020072332730560527,-0.008860759493670933,-0.0151898734177216,0.0,0.0,-0.02025316455696191,-0.016636528028933006,-0.03417721518987349,-0.028752260397830187,-0.07594936708860756,-0.039783001808318175,-0.11898734177215198,-0.0321880650994576,-0.11645569620253171,-0.03417721518987349,-0.08987341772151891,-0.04918625678119337,-0.189873417721519
5505_2012-10-02,5505,2012-10-02,55000000.0,22.0,25.5,25.3,0.1470588235294117,0.1825133689839572,0.031372549019607954,0.024099821746880634,0.04313725490196085,0.037682709447415474,0.0,0.0,-0.04705882352941171,-0.04705882352941171,-0.07450980392156858,-0.0636007130124776,-0.08823529411764708,-0.05914438502673791,-0.13725490196078427,-0.05361853832442065,-0.25098039215686274,-0.1627985739750445,-0.1568627450980392,-0.13140819964349382,-0.13725490196078427
4113_2012-10-05,4113,2012-10-05,23000000.0,17.0,19.85,19.7,0.09823677581863977,0.13638391478321732,0.05793450881612072,0.050668387108582014,0.07556675062972285,0.07375022020283817,0.0,0.0,-0.02518891687657432,-0.01792279516903572,-0.027707808564231717,0.004989739119691916,-0.07052896725440816,-0.031473563076388156,-0.060453400503778454,0.022198733919473135,-0.11838790931989929,-0.031194448829436117,0.035264483627204024,0.057971113963262155,-0.1435768261964736
3629_2012-10-05,3629,2012-10-05,12000000.0,10.0,12.15,11.9,-0.03703703703703709,0.0011101019275404633,0.008230452674897082,0.0009643309673583733,0.008230452674897082,0.006413922248012405,0.0,0.0,-0.04938271604938271,-0.042116594341844116,-0.16049382716049387,-0.12779627947657024,-0.12345679012345678,-0.08440138594543678,-0.1934156378600823,-0.11076350343683072,-0.1991769547325103,-0.11198349424204712,-0.26255144032921807,-0.23984480999315994,-0.17695473251028804
4912_2012-10-11,4912,2012-10-11,5000000.0,43.0,63.4,61.4,0.03154574132492116,0.03797956485433296,-0.07413249211356465,-0.08332366858415297,-0.001577287066246047,-0.01260669883095189,0.0,0.0,0.0268138801261828,0.04979182130265336,0.007886435331230235,0.021673200037112594,-0.006309148264984188,0.06538202820560401,-0.023659305993690816,0.04343628224160323,-0.16246056782334384,-0.08525468547040271,0.018927444794952564,0.017089209500834812,-0.3217665615141956
4979_2012-10-15,4979,2012-10-15,7000000.0,48.5,54.8,53.1,-0.031021897810218912,-0.07523638511031294,0.10766423357664245,0.07003488268294533,0.1058394160583942,0.06915079893703946,0.0,0.0,0.0036496350364965124,-0.002935501369900395,-0.027372262773722622,-0.022668593912010482,-0.07664233576642332,-0.017376108108850485,-0.025547445255474477,0.016785574499934786,-0.07481751824817506,-0.056943576573669,0.06934306569343063,0.05523205910829421,-0.11496350364963503
4138_2012-10-16,4138,2012-10-16,3500000.0,88.0,95.0,115.5,0.10000000000000009,0.05586854460093904,0.11578947368421044,0.0829256239189522,0.11052631578947358,0.08423523597726712,0.0,0.0,0.013684210526315743,0.010867309117865043,0.021052631578947434,0.027625401531999105,-0.07894736842105265,-0.026365208796639616,-0.15368421052631576,-0.09359031381270067,-0.13789473684210518,-0.12193229552755114,-0.0368421052631579,-0.05280454657771194,-0.0736842105263158
5206_2012-11-05,5206,2012-11-05,15000000.0,13.0,16.0,16.8,0.046875,-0.03991000986193294,0.012499999999999956,-0.030892504930966513,-0.025000000000000022,-0.01119329388560153,0.0,0.0,0.0,-0.0039447731755424265,-0.012499999999999956,-0.016444773175542382,-0.046875,-0.03799926035502954,-0.16562500000000002,-0.22085182445759355,-0.16249999999999998,-0.2177268244575935,-0.0625,-0.13745069033530566,-0.1875
8042_2012-11-09,8042,2012-11-09,6950000.0,36.0,37.0,36.35,-0.050000000000000044,-0.09729064039408875,-0.04459459459459458,-0.028042870456663427,0.025675675675675746,0.026660897350552548,0.0,0.0,-0.005405405405405461,-0.008361070430035977,-0.018918918918918948,-0.0029583277859139834,-0.005405405405405461,-0.024124617228065692,-0.010810810810810811,-0.07287977632805209,-0.006756756756756799,-0.047150845426707555,0.1283783783783783,0.04069364931433883,-0.027027027027026973
1795_2012-11-14,1795,2012-11-14,12500000.0,19.0,23.3,25.6,0.13090128755364816,0.06396822062058116,-0.012875536480686733,-0.019868543473693823,0.060085836909871126,0.038107814931849227,0.0,0.0,0.0,0.0009990009990009652,-0.10300429184549365,-0.10140589024709212,-0.017167381974249052,-0.06511942992629716,0.13948497854077258,0.05856589762169162,0.5450643776824033,0.47413530675333226,0.4184549356223175,0.3075658247332065,-0.18454935622317603
