event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
2017_2012-05-11,2017,2012-05-11,-21,0.05776636713735561,0.030947775628626495,0.026818591508729117
2017_2012-05-11,2017,2012-05-11,-20,0.047496790757381335,0.03191489361702127,0.015581897140360068
2017_2012-05-11,2017,2012-05-11,-19,0.07958921694480114,0.043520309477756314,0.03606890746704483
2017_2012-05-11,2017,2012-05-11,-18,0.06161745827984588,0.04061895551257244,0.02099850276727344
2017_2012-05-11,2017,2012-05-11,-17,0.03979460847240057,0.02321083172146987,0.0165837767509307
2017_2012-05-11,2017,2012-05-11,-16,0.03594351732991008,0.025145067698259194,0.010798449631650886
2017_2012-05-11,2017,2012-05-11,-15,0.03594351732991008,0.026112185686653744,0.009831331643256336
2017_2012-05-11,2017,2012-05-11,-14,0.011553273427471034,0.012572533849129597,-0.0010192604216585632
2017_2012-05-11,2017,2012-05-11,-13,-0.016688061617458283,0.011605415860734825,-0.028293477478193108
2017_2012-05-11,2017,2012-05-11,-12,-0.0025673940949936247,0.013539651837524147,-0.01610704593251777
2017_2012-05-11,2017,2012-05-11,-11,0.00898587933247752,0.01934235976789167,-0.01035648043541415
2017_2012-05-11,2017,2012-05-11,-10,-0.0025673940949936247,0.011605415860734825,-0.01417280995572845
2017_2012-05-11,2017,2012-05-11,-9,-0.03594351732991019,0.009671179883945946,-0.04561469721385614
2017_2012-05-11,2017,2012-05-11,-8,-0.029525032092426295,0.0067698259187620735,-0.03629485801118837
2017_2012-05-11,2017,2012-05-11,-7,0.02695763799743256,0.03191489361702127,-0.004957255619588707
2017_2012-05-11,2017,2012-05-11,-6,0.01412066752246477,0.027079303675048294,-0.012958636152583525
2017_2012-05-11,2017,2012-05-11,-5,0.01797175866495504,0.029013539651837617,-0.011041780986882577
2017_2012-05-11,2017,2012-05-11,-4,0.0,0.0067698259187620735,-0.0067698259187620735
2017_2012-05-11,2017,2012-05-11,-3,0.010269576379974277,0.0067698259187620735,0.0034997504612122032
2017_2012-05-11,2017,2012-05-11,-2,-0.0012836970474967568,0.0,-0.0012836970474967568
2017_2012-05-11,2017,2012-05-11,-1,0.0,0.0,0.0
2017_2012-05-11,2017,2012-05-11,0,-0.02182284980744542,-0.010638297872340496,-0.011184551935104925
2017_2012-05-11,2017,2012-05-11,1,-0.05134788189987172,-0.009671179883945835,-0.04167670201592588
2017_2012-05-11,2017,2012-05-11,2,-0.06931964056482676,-0.009671179883945835,-0.05964846068088092
2017_2012-05-11,2017,2012-05-11,3,-0.09242618741976893,-0.029013539651837505,-0.06341264776793143
2017_2012-05-11,2017,2012-05-11,4,-0.06931964056482676,-0.01740812379110257,-0.05191151677372419
2017_2012-05-11,2017,2012-05-11,5,-0.1193838254172015,-0.03926499032882014,-0.08011883508838136
2017_2012-05-11,2017,2012-05-11,6,-0.11553273427471122,-0.03384912959381048,-0.08168360468090075
2017_2012-05-11,2017,2012-05-11,7,-0.1129653401797176,-0.025145067698259305,-0.0878202724814583
2017_2012-05-11,2017,2012-05-11,8,-0.1450577663671373,-0.042746615087040585,-0.10231115128009671
2017_2012-05-11,2017,2012-05-11,9,-0.1514762516046213,-0.04487427466150873,-0.10660197694311258
2017_2012-05-11,2017,2012-05-11,10,-0.1489088575096278,-0.052030947775628666,-0.09687790973399912
2017_2012-05-11,2017,2012-05-11,11,-0.1489088575096278,-0.04313346228239856,-0.10577539522722923
2017_2012-05-11,2017,2012-05-11,12,-0.08985879332477542,-0.01934235976789167,-0.07051643355688375
2017_2012-05-11,2017,2012-05-11,13,-0.08344030808729141,-0.030947775628626717,-0.0524925324586647
2017_2012-05-11,2017,2012-05-11,14,-0.0937098844672658,-0.029980657640232167,-0.06372922682703364
2017_2012-05-11,2017,2012-05-11,15,-0.11810012836970474,-0.04932301740812384,-0.0687771109615809
2017_2012-05-11,2017,2012-05-11,16,-0.1707317073170732,-0.07775628626692466,-0.09297542105014855
2017_2012-05-11,2017,2012-05-11,17,-0.1489088575096278,-0.06576402321083186,-0.08314483429879593
2017_2012-05-11,2017,2012-05-11,18,-0.13478818998716302,-0.059381044487427426,-0.0754071454997356
2017_2012-05-11,2017,2012-05-11,19,-0.1258023106546855,-0.05725338491295939,-0.06854892574172611
2017_2012-05-11,2017,2012-05-11,20,-0.13735558408215665,-0.07156673114119927,-0.06578885294095738
2017_2012-05-11,2017,2012-05-11,21,-0.12066752246469836,-0.05241779497098642,-0.06824972749371194
2017_2012-05-11,2017,2012-05-11,22,-0.1258023106546855,-0.0597678916827854,-0.0660344189719001
2017_2012-05-11,2017,2012-05-11,23,-0.1258023106546855,-0.05783365570599619,-0.06796865494868931
2017_2012-05-11,2017,2012-05-11,24,-0.1258023106546855,-0.056479690522243775,-0.06932262013244173
