ticker,date,gap_pct,day_open,prev_close,morning_high,entry_min,entry_price,stop_price,exit_price,stopped_out,return,vol_to_entry,amt_to_entry,day_vol,avg_vol_20,gap_bucket
1476,2023-12-15,0.005263157894736842,573.0,570.0,577.0,570,571.854,579.885,570.0,False,0.0032420862667744592,65,37151.0,899,536.3,0.5-1%
1476,2024-01-09,0.01098901098901099,552.0,546.0,552.0,576,550.896,554.76,541.0,False,0.017963463158200386,30,16491.0,592,477.1,1-2%
1476,2024-01-23,0.011235955056179775,540.0,534.0,540.0,571,538.92,542.6999999999999,540.0,False,-0.0020040080160321403,33,17769.0,394,390.3,1-2%
1476,2024-01-24,0.013011152416356878,545.0,538.0,546.0,575,543.91,548.7299999999999,541.0,False,0.005350149840966278,51,27478.0,702,401.9,1-2%
1476,2024-02-01,0.021937842778793418,559.0,547.0,559.0,572,557.882,561.795,552.0,False,0.010543448256082735,198,110040.0,541,420.7,2-3%
1476,2024-02-16,0.0074487895716946,541.0,537.0,542.0,570,539.918,544.7099999999999,537.0,False,0.005404524390740828,100,53728.0,735,455.35,0.5-1%
1476,2024-04-22,0.01642710472279261,495.0,487.0,505.0,570,494.01,507.5249999999999,497.0,False,-0.006052509058521101,375,186754.5,1484,689.55,1-2%
1476,2024-04-23,0.014056224899598393,505.0,498.0,505.0,571,503.99,507.5249999999999,507.5249999999999,True,-0.0070140280561120484,78,39093.5,872,739.55,1-2%
1476,2024-05-24,0.04931794333683106,500.0,476.5,501.0,570,499.0,503.50499999999994,490.5,False,0.017034068136272545,934,460295.0,2409,597.95,3-5%
1476,2024-07-05,0.009541984732824428,529.0,524.0,529.0,576,527.942,531.645,531.645,True,-0.007014028056112176,31,16275.0,1217,1062.8,0.5-1%
1476,2024-08-09,0.03,515.0,500.0,517.0,570,513.97,519.5849999999999,494.5,False,0.03788158841955761,292,146867.5,1436,606.25,2-3%
1476,2024-08-14,0.012195121951219513,498.0,492.0,501.0,606,497.004,503.50499999999994,497.0,False,8.048224964022622e-06,299,149498.0,710,651.1,1-2%
1476,2024-08-15,0.005988023952095809,504.0,501.0,505.0,570,502.992,507.5249999999999,498.0,False,0.009924611127015974,130,65014.0,876,646.65,0.5-1%
1476,2024-09-10,0.013592233009708738,522.0,515.0,528.0,610,520.956,530.64,521.0,False,-8.446010795534117e-05,336,176302.0,770,631.25,1-2%
1476,2024-09-20,0.007326007326007326,550.0,546.0,552.0,573,548.9,554.76,552.0,False,-0.005647658954272223,82,45113.0,1168,484.2,0.5-1%
1476,2024-11-08,0.06181818181818182,584.0,550.0,593.0,570,582.832,595.9649999999999,578.0,False,0.008290553710160036,462,269182.0,1452,411.55,5-10%
1476,2024-11-15,0.014732965009208104,551.0,543.0,551.0,572,549.898,553.755,540.0,False,0.017999701762872432,138,74544.0,473,430.9,1-2%
1476,2024-11-18,0.005535055350553505,545.0,542.0,545.0,570,543.91,547.7249999999999,547.7249999999999,True,-0.007014028056112116,92,49485.0,531,437.6,0.5-1%
1476,2024-11-21,0.028409090909090908,543.0,528.0,550.0,585,541.914,552.7499999999999,541.0,False,0.0016866144812645314,401,218710.0,742,460.15,2-3%
1476,2024-11-25,0.009191176470588236,549.0,544.0,551.0,571,547.902,553.755,546.0,False,0.00347142372176054,69,37841.0,773,489.1,0.5-1%
1476,2024-12-04,0.007326007326007326,550.0,546.0,550.0,570,548.9,552.7499999999999,529.0,False,0.03625432683548912,105,57267.0,1080,520.2,0.5-1%
1476,2024-12-20,0.007035175879396985,501.0,497.5,504.0,571,499.998,506.5199999999999,500.0,False,-4.0000160000831e-06,98,48905.5,530,467.2,0.5-1%
1476,2025-01-16,0.009523809523809525,530.0,525.0,530.0,573,528.94,532.65,530.0,False,-0.0020040080160319607,70,36985.0,501,340.45,0.5-1%
1476,2025-01-17,0.005660377358490566,533.0,530.0,533.0,578,531.934,535.665,530.0,False,0.0036357894024446062,18,9546.0,341,326.2,0.5-1%
1476,2025-01-22,0.00749063670411985,538.0,534.0,539.0,571,536.924,541.6949999999999,534.0,False,0.00544583590973765,62,33162.0,588,309.6,0.5-1%
1476,2025-02-04,0.00922509225092251,547.0,542.0,549.0,570,545.906,551.7449999999999,542.0,False,0.007155077980458081,90,48876.0,486,357.0,0.5-1%
1476,2025-02-05,0.012915129151291513,549.0,542.0,549.0,592,547.902,551.7449999999999,550.0,False,-0.0038291519286294926,120,65747.0,378,376.15,1-2%
1476,2025-02-13,0.01855287569573284,549.0,539.0,555.0,627,547.902,557.775,554.0,False,-0.011129727579019526,192,105346.0,618,372.65,1-2%
1476,2025-04-10,0.0998439937597504,352.5,320.5,352.5,570,351.795,354.2625,352.5,False,-0.002004008016032019,1771,623928.5,3976,679.35,5-10%
1476,2025-04-30,0.02756892230576441,410.0,399.0,410.0,570,409.18,412.04999999999995,412.04999999999995,True,-0.007014028056112096,210,85620.0,1605,1316.85,2-3%
1476,2025-05-21,0.00702576112412178,430.0,427.0,430.0,570,429.14,432.15,424.0,False,0.011977443258610212,355,149558.5,1316,974.95,0.5-1%
1476,2025-05-29,0.017814726840855107,428.5,421.0,430.5,570,427.643,432.6525,430.0,False,-0.005511606643859546,219,93492.5,1750,1003.95,1-2%
1476,2025-06-19,0.023696682464454975,432.0,422.0,432.0,570,431.136,434.15999999999997,430.0,False,0.0026348994284866585,317,136216.5,917,790.5,2-3%
1476,2025-07-03,0.08043217286914765,450.0,416.5,450.5,570,449.1,452.75249999999994,430.0,False,0.042529503451347185,575,255034.0,1552,842.8,5-10%
1476,2025-07-04,0.007009345794392523,431.0,428.0,434.0,570,430.138,436.16999999999996,436.16999999999996,True,-0.014023406441653568,155,66727.5,4027,909.65,0.5-1%
1476,2025-08-08,0.00655307994757536,384.0,381.5,385.0,570,383.23199999999997,386.92499999999995,380.5,False,0.0071288410153639865,625,235216.5,2041,810.65,0.5-1%
1476,2025-09-15,0.013681592039800995,407.5,402.0,409.0,619,406.685,411.04499999999996,411.04499999999996,True,-0.01072082815938615,346,141325.5,907,590.5,1-2%
1476,2025-09-26,0.005599104143337066,449.0,446.5,455.0,570,448.102,457.275,442.5,False,0.012501617935202198,482,217032.5,994,833.2,0.5-1%
1476,2025-10-30,0.00589622641509434,426.5,424.0,426.5,571,425.647,428.63249999999994,414.5,False,0.02618836735604854,87,36567.0,555,553.05,0.5-1%
1476,2025-11-06,0.007317073170731708,413.0,410.0,417.0,570,412.174,419.085,407.5,False,0.011339871025343614,122,50059.0,725,469.9,0.5-1%
1476,2025-11-17,0.006718924972004479,449.5,446.5,453.5,571,448.601,455.7674999999999,455.7674999999999,True,-0.01597522074181718,230,102286.0,881,679.35,0.5-1%
1476,2025-11-20,0.012716763005780347,438.0,432.5,438.5,570,437.124,440.69249999999994,422.5,False,0.03345503792974081,174,75076.0,939,721.65,1-2%
1476,2026-01-06,0.017173051519154558,385.0,378.5,388.0,623,384.23,389.93999999999994,385.0,False,-0.0020040080160320167,397,153192.0,1370,723.7,1-2%
1476,2026-01-09,0.006188118811881188,406.5,404.0,419.0,613,405.687,421.09499999999997,403.0,False,0.006623332766393825,696,286348.0,1965,761.7,0.5-1%
1476,2026-01-13,0.00620347394540943,405.5,403.0,406.5,570,404.689,408.53249999999997,397.0,False,0.01899977513596866,243,97651.5,844,814.4,0.5-1%
1476,2026-01-16,0.021712907117008445,423.5,414.5,425.0,570,422.653,427.12499999999994,417.5,False,0.012192034600487917,478,202313.0,1369,887.6,2-3%
1476,2026-02-09,0.008393285371702638,420.5,417.0,422.0,570,419.659,424.10999999999996,424.10999999999996,True,-0.010606230296502553,158,66209.5,1153,756.95,0.5-1%
1476,2026-02-10,0.01179245283018868,429.0,424.0,429.0,571,428.142,431.145,431.145,True,-0.0070140280561121916,84,35753.5,944,772.4,1-2%
1476,2026-04-09,0.019938650306748466,332.5,326.0,336.0,570,331.835,337.67999999999995,330.5,False,0.004023083761507917,277,92103.0,1638,1333.9,1-2%
1476,2026-04-14,0.015384615384615385,330.0,325.0,330.5,571,329.34,332.1525,332.1525,True,-0.008539806886500275,129,42416.5,1620,1374.1,1-2%
1476,2026-05-08,0.022388059701492536,342.5,335.0,347.5,570,341.815,349.23749999999995,344.5,False,-0.0078551263110162,483,166272.5,1489,1226.0,2-3%
1476,2026-05-26,0.008955223880597015,338.0,335.0,339.5,570,337.324,341.1975,333.0,False,0.012818536481246553,181,60947.0,1993,1244.5,0.5-1%
1476,2026-06-15,0.013062409288824383,349.0,344.5,352.0,570,348.302,353.76,344.0,False,0.012351350264999974,366,127448.5,2525,1753.5,1-2%
1476,2026-06-18,0.012364760432766615,327.5,323.5,333.0,601,326.845,334.66499999999996,325.5,False,0.0041151004298674515,571,188370.5,2868,1955.05,1-2%
1503,2023-02-13,0.012269938650306704,66.0,65.2,66.7,579,65.868,67.03349999999999,67.03349999999999,True,-0.017694479868828484,473,31291.400000000005,2175,1299.55,1-2%
1503,2023-02-16,0.05779569892473114,78.7,74.4,80.7,570,78.54260000000001,81.1035,76.7,False,0.023459880370652414,10164,803335.3000000002,20219,1360.45,5-10%
1503,2023-02-20,0.01889020070838246,86.3,84.7,87.4,570,86.1274,87.837,84.7,False,0.016573123071171213,11563,995163.7000000001,23681,3127.9,1-2%
1503,2023-03-07,0.02794653705953824,84.6,82.3,85.5,570,84.43079999999999,85.9275,85.9275,True,-0.017726943248198575,3602,302913.0,15807,6397.1,2-3%
1503,2023-04-13,0.015625,97.5,96.0,98.7,570,97.305,99.19349999999999,92.0,False,0.05451929500025699,16792,1627504.3,33945,4655.45,1-2%
1503,2023-04-14,0.014130434782608664,93.3,92.0,94.3,570,93.1134,94.77149999999999,94.77149999999999,True,-0.017807318817699605,3553,329594.4,12960,6248.6,1-2%
1503,2023-04-17,0.0290010741138561,95.8,93.1,97.0,582,95.6084,97.48499999999999,97.48499999999999,True,-0.019627982478526804,5087,488300.49999999994,15835,6785.9,2-3%
1503,2023-04-19,0.024819027921406323,99.1,96.7,100.5,570,98.9018,101.00249999999998,98.0,False,0.009118135362551485,3862,385292.49999999994,8853,7846.35,2-3%
1503,2023-04-25,0.024630541871921183,104.0,101.5,104.5,570,103.792,105.0225,93.9,False,0.09530599660860178,9717,1001847.5,33276,9525.45,2-3%
1503,2023-07-11,0.026143790849673203,157.0,153.0,159.0,570,156.686,159.795,151.5,False,0.0330980432201984,4220,658779.0,9455,7888.55,2-3%
1503,2023-07-12,0.023178807947019868,154.5,151.0,155.0,570,154.191,155.77499999999998,155.77499999999998,True,-0.01027297313072731,1148,175670.5,18627,7980.8,2-3%
1503,2023-07-13,0.022082018927444796,162.0,158.5,162.5,570,161.676,163.31249999999997,153.0,False,0.053662881318191864,5020,787017.5,12363,8402.15,2-3%
1503,2023-07-18,0.027522935779816515,168.0,163.5,169.0,570,167.664,169.84499999999997,155.0,False,0.07553201641377986,4917,804214.0,10718,10148.9,2-3%
1503,2023-08-22,0.015209125475285171,133.5,131.5,135.0,570,133.233,135.67499999999998,133.0,False,0.0017488159840280118,2177,290136.5,5931,5207.65,1-2%
1503,2023-09-27,0.022123893805309734,115.5,113.0,116.0,570,115.269,116.57999999999998,113.5,False,0.015346710737492348,1698,195021.5,4419,2780.0,2-3%
1503,2023-10-03,0.008620689655172414,117.0,116.0,119.0,570,116.766,119.59499999999998,116.0,False,0.006560128804617828,1495,175655.0,3020,2901.8,0.5-1%
1503,2023-10-20,0.034482758620689655,105.0,101.5,106.0,570,104.79,106.52999999999999,101.5,False,0.031396125584502395,1965,203338.0,4330,2344.3,3-5%
1503,2023-10-31,0.009081735620585325,100.0,99.1,100.5,570,99.8,101.00249999999998,94.6,False,0.0521042084168337,477,47456.90000000001,3665,1983.6,0.5-1%
1503,2023-11-01,0.007391763463569195,95.4,94.7,96.0,570,95.20920000000001,96.47999999999999,94.5,False,0.007448859984119284,321,30655.5,2084,2058.9,0.5-1%
1503,2023-11-09,0.009127789046653203,99.5,98.6,100.5,570,99.301,101.00249999999998,96.7,False,0.026193089696981895,679,67486.09999999999,2061,1788.9,0.5-1%
1503,2023-11-24,0.01485148514851485,102.5,101.0,103.5,571,102.295,104.01749999999998,104.01749999999998,True,-0.016838555159098514,845,86550.0,11722,1538.65,1-2%
1503,2023-11-27,0.023474178403755867,109.0,106.5,112.5,570,108.782,113.06249999999999,103.5,False,0.04855582725083191,6987,767474.0,13291,2069.85,2-3%
1503,2023-12-08,0.022641509433962263,135.5,132.5,137.0,570,135.229,137.68499999999997,129.5,False,0.0423651731507296,8732,1170987.5,22710,9092.6,2-3%
1503,2023-12-15,0.00784313725490196,128.5,127.5,133.0,571,128.243,133.665,122.0,False,0.048681019626802206,5089,663537.5,15728,11768.9,0.5-1%
1503,2023-12-28,0.043668122270742356,119.5,114.5,122.5,570,119.261,123.11249999999998,123.11249999999998,True,-0.03229471495291828,6556,786135.5,17833,11898.85,3-5%
1503,2023-12-29,0.0199203187250996,128.0,125.5,128.0,570,127.744,128.64,118.5,False,0.07236347695390781,13413,1669439.0,25211,12675.65,1-2%
1503,2024-01-15,0.029914529914529916,120.5,117.0,121.0,570,120.259,121.60499999999999,121.60499999999999,True,-0.01119250950032837,3216,383169.0,15167,6640.4,2-3%
1503,2024-01-24,0.02066115702479339,123.5,121.0,124.0,570,123.253,124.61999999999999,124.61999999999999,True,-0.011091007926784665,3641,446627.0,12449,6749.35,2-3%
1503,2024-02-01,0.00823045267489712,122.5,121.5,124.0,583,122.255,124.61999999999999,124.61999999999999,True,-0.019344812073125803,2009,246924.5,16826,5298.9,0.5-1%
1503,2024-02-02,0.011450381679389313,132.5,131.0,133.0,570,132.235,133.665,125.0,False,0.05471319998487551,7342,959559.0,17989,5887.7,1-2%
1503,2024-02-20,0.020202020202020204,151.5,148.5,155.0,570,151.197,155.77499999999998,147.0,False,0.027758487271572867,15025,2286967.5,32484,9673.0,2-3%
1503,2024-02-21,0.023890784982935155,150.0,146.5,152.5,576,149.7,153.2625,153.2625,True,-0.023797595190380764,10020,1507693.5,37507,10965.35,2-3%
1503,2024-02-23,0.005813953488372093,173.0,172.0,175.0,570,172.654,175.87499999999997,175.87499999999997,True,-0.01865580872728101,11425,1973598.5,43884,15044.2,0.5-1%
1503,2024-02-26,0.040229885057471264,181.0,174.0,184.0,570,180.638,184.92,184.92,True,-0.023704868300136087,17636,3175419.0,54278,17010.2,3-5%
1503,2024-03-05,0.013550135501355014,187.0,184.5,189.0,570,186.626,189.945,182.5,False,0.022108387898792263,7511,1401753.0,27269,23915.2,1-2%
1503,2024-03-12,0.023809523809523808,172.0,168.0,173.0,570,171.656,173.86499999999998,173.86499999999998,True,-0.012868760777368543,7055,1186126.0,32720,26324.5,2-3%
1503,2024-03-14,0.03258145363408521,206.0,199.5,206.5,570,205.588,207.53249999999997,207.53249999999997,True,-0.009458236862073548,27350,5495230.5,71723,28583.05,3-5%
1503,2024-03-15,0.014388489208633094,211.5,208.5,215.5,572,211.077,216.5775,216.5775,True,-0.02605921061982115,18283,3882609.5,54215,31957.15,1-2%
1503,2024-03-19,0.024390243902439025,231.0,225.5,237.5,570,230.538,238.68749999999997,238.68749999999997,True,-0.03534992062046153,25899,6013591.5,57139,34852.75,2-3%
1503,2024-03-22,0.0450281425891182,278.5,266.5,280.0,570,277.943,281.4,272.5,False,0.019583151941225303,25406,6997583.0,54060,36014.05,3-5%
1503,2024-04-10,0.026124818577648767,353.5,344.5,358.0,570,352.793,359.78999999999996,313.0,False,0.11279418809330119,13198,4498891.5,31882,24729.05,2-3%
1503,2024-04-11,0.020569620253164556,322.5,316.0,327.0,570,321.855,328.635,304.0,False,0.05547529166860859,11349,3621863.5,34490,25920.4,2-3%
1503,2024-04-18,0.01037037037037037,341.0,337.5,354.0,580,340.318,355.77,332.5,False,0.022972631479968687,13898,4814244.5,28465,19958.55,1-2%
1503,2024-04-19,0.010494752623688156,337.0,333.5,353.0,606,336.326,354.765,326.5,False,0.02921570143253873,14739,5049513.0,31332,18524.85,1-2%
1503,2024-04-22,0.02900763358778626,337.0,327.5,343.0,570,336.326,344.715,305.0,False,0.09314177316056452,7321,2470512.0,25699,18463.9,2-3%
1503,2024-04-23,0.03503184713375796,325.0,314.0,327.0,570,324.35,328.635,307.5,False,0.051950053954062034,7223,2317573.5,24905,17503.45,3-5%
1503,2024-04-24,0.01620745542949757,313.5,308.5,316.5,570,312.873,318.0825,315.5,False,-0.008396378083120019,7975,2468874.0,25799,16045.7,1-2%
1503,2024-06-07,0.006355932203389831,237.5,236.0,244.0,570,237.025,245.21999999999997,245.21999999999997,True,-0.0345744119818583,5426,1300584.5,23889,7381.35,0.5-1%
1503,2024-06-11,0.0102880658436214,245.5,243.0,250.5,570,245.009,251.75249999999997,251.75249999999997,True,-0.02752347872935273,6265,1535616.5,21118,8072.75,1-2%
1503,2024-06-12,0.018329938900203666,250.0,245.5,251.0,570,249.5,252.25499999999997,237.0,False,0.050100200400801605,5357,1309817.0,14654,8275.5,1-2%
1503,2024-06-13,0.010548523206751054,239.5,237.0,240.5,574,239.021,241.7025,241.7025,True,-0.01121867953025048,1760,420371.0,15767,8272.55,1-2%
1503,2024-06-17,0.04081632653061224,280.5,269.5,282.0,570,279.939,283.40999999999997,263.0,False,0.06050961102240138,20853,5747841.5,39648,9410.15,3-5%
1503,2024-06-18,0.0057251908396946565,263.5,262.0,265.0,570,262.973,266.325,266.325,True,-0.012746555730055844,4837,1261579.5,16657,11175.15,0.5-1%
1503,2024-06-19,0.018518518518518517,275.0,270.0,276.0,570,274.45,277.38,277.38,True,-0.010675897249043567,6916,1875916.0,34017,11619.6,1-2%
1503,2024-06-24,0.016556291390728478,307.0,302.0,308.5,570,306.386,310.04249999999996,290.0,False,0.05348155594576783,6354,1925002.0,20436,15744.8,1-2%
1503,2024-07-15,0.010291595197255575,294.5,291.5,295.0,570,293.911,296.47499999999997,296.47499999999997,True,-0.00872372929220058,1318,386093.0,21597,16722.95,1-2%
1503,2024-08-06,0.03864734299516908,215.0,207.0,215.5,570,214.57,216.5775,209.5,False,0.02362865265414547,3030,636698.5,10788,9596.9,3-5%
1503,2024-08-12,0.022988505747126436,222.5,217.5,226.0,596,222.055,227.12999999999997,227.12999999999997,True,-0.022854698160365495,4621,1032024.5,9779,9200.55,2-3%
1503,2024-08-22,0.011037527593818985,229.0,226.5,237.5,574,228.542,238.68749999999997,222.5,False,0.02643715378354964,4422,1026262.5,10209,7083.6,1-2%
1503,2024-09-20,0.013605442176870748,223.5,220.5,225.0,572,223.053,226.12499999999997,216.5,False,0.02937866785024186,1028,228107.5,6181,3534.4,1-2%
1503,2024-09-26,0.03056768558951965,236.0,229.0,237.0,570,235.528,238.18499999999997,226.5,False,0.03833089908630818,2289,532757.5,4929,3563.8,3-5%
1503,2024-11-07,0.011990407673860911,211.0,208.5,213.5,586,210.578,214.56749999999997,214.56749999999997,True,-0.018945473886160778,524,111142.0,1911,1809.85,1-2%
1503,2024-11-28,0.005037783375314861,199.5,198.5,199.5,570,199.101,200.49749999999997,197.5,False,0.008041144946534668,620,121707.5,1727,1049.05,0.5-1%
1503,2024-12-03,0.012531328320802004,202.0,199.5,202.5,570,201.596,203.5125,203.5125,True,-0.00950663703644906,111,22392.5,1382,1089.15,1-2%
1503,2025-01-06,0.007832898172323759,193.0,191.5,195.0,577,192.614,195.97499999999997,194.5,False,-0.009791603933255089,294,56820.5,823,743.8,0.5-1%
1503,2025-01-10,0.005555555555555556,181.0,180.0,182.0,570,180.638,182.90999999999997,179.5,False,0.006299892602885358,162,29379.5,1145,797.65,0.5-1%
1503,2025-01-16,0.02318840579710145,176.5,172.5,177.0,570,176.147,177.885,176.5,False,-0.0020040080160321134,155,27083.5,944,865.05,2-3%
1503,2025-02-11,0.03206997084548105,177.0,171.5,180.0,601,176.646,180.89999999999998,178.5,False,-0.010495567405998515,950,169546.5,1472,855.1,3-5%
1503,2025-02-12,0.008403361344537815,180.0,178.5,182.0,582,179.64,182.90999999999997,177.0,False,0.014696058784235062,468,84576.5,1126,894.45,0.5-1%
1503,2025-02-13,0.011396011396011397,177.5,175.5,179.0,576,177.145,179.89499999999998,179.89499999999998,True,-0.015524005757994702,199,35434.0,1373,909.6,1-2%
1503,2025-02-26,0.007692307692307693,196.5,195.0,197.5,571,196.107,198.48749999999998,192.5,False,0.018393020136966042,1519,296095.0,3843,3456.5,0.5-1%
1503,2025-03-28,0.0058823529411764705,171.0,170.0,172.0,570,170.658,172.85999999999999,163.5,False,0.04194353619519734,443,75370.5,2735,1495.8,0.5-1%
1503,2025-04-14,0.02197802197802198,139.5,136.5,144.5,579,139.221,145.2225,136.5,False,0.01954446527463532,1839,259229.0,3609,1821.5,2-3%
1503,2025-05-19,0.035326086956521736,190.5,184.0,191.5,570,190.119,192.45749999999998,192.45749999999998,True,-0.012300190933047102,12528,2367110.5,43059,3915.4,3-5%
1503,2025-05-20,0.015503875968992248,196.5,193.5,197.5,570,196.107,198.48749999999998,185.0,False,0.05663744792383749,9728,1902714.0,22359,6015.4,1-2%
1503,2025-05-23,0.013262599469496022,191.0,188.5,191.5,570,190.618,192.45749999999998,192.45749999999998,True,-0.009650190433222397,3935,745850.0,19799,8651.7,1-2%
1503,2025-05-26,0.005141388174807198,195.5,194.5,195.5,570,195.109,196.4775,187.5,False,0.038998713539611235,4761,916033.0,11151,9605.75,0.5-1%
1503,2025-06-27,0.01907356948228883,187.0,183.5,189.0,570,186.626,189.945,184.0,False,0.01407092259385083,2976,558058.5,5903,4159.7,1-2%
1503,2025-07-14,0.013262599469496022,191.0,188.5,194.0,570,190.618,194.96999999999997,187.5,False,0.016357321973790487,4350,832456.0,12362,3681.35,1-2%
1503,2025-08-12,0.005420054200542005,185.5,184.5,185.5,570,185.129,186.42749999999998,180.5,False,0.025004186270114304,446,81955.5,2681,1878.95,0.5-1%
1503,2025-08-28,0.03814713896457766,190.5,183.5,194.5,570,190.119,195.47249999999997,187.0,False,0.0164055144409554,4286,811585.5,7782,2038.0,3-5%
1503,2025-09-01,0.03740648379052369,208.0,200.5,209.5,570,207.584,210.54749999999999,191.0,False,0.07989055033143211,5539,1136150.5,13906,2966.65,3-5%
1503,2025-09-02,0.010471204188481676,193.0,191.0,193.0,570,192.614,193.96499999999997,186.0,False,0.03433810626434218,1084,205990.5,4200,3600.8,1-2%
1503,2025-09-04,0.01891891891891892,188.5,185.0,190.5,570,188.123,191.4525,191.4525,True,-0.01769852702752984,771,145616.0,5104,3639.95,1-2%
1503,2025-10-09,0.0055248618784530384,182.0,181.0,182.0,570,181.636,182.90999999999997,175.5,False,0.033781849413111915,99,17937.5,3188,1782.2,0.5-1%
1503,2025-10-23,0.01694915254237288,180.0,177.0,182.5,570,179.64,183.4125,175.0,False,0.025829436651079864,1518,270503.5,2540,1328.2,1-2%
1503,2025-11-03,0.02506265664160401,204.5,199.5,208.5,570,204.091,209.5425,209.5425,True,-0.026711123959410173,12625,2569094.5,35507,2611.0,2-3%
1503,2025-11-04,0.00980392156862745,206.0,204.0,207.0,570,205.588,208.03499999999997,192.0,False,0.06609335175204775,4637,933695.0,12136,4358.8,0.5-1%
1503,2025-12-10,0.011799410029498525,171.5,169.5,173.5,630,171.157,174.36749999999998,171.5,False,-0.0020040080160320015,1170,201825.0,1833,1617.45,1-2%
1503,2025-12-15,0.014367816091954023,176.5,174.0,180.0,570,176.147,180.89999999999998,169.5,False,0.03773552771264905,3019,535759.5,5854,1533.55,1-2%
1503,2026-01-09,0.011627906976744186,174.0,172.0,174.0,570,173.652,174.86999999999998,173.5,False,0.0008753138460828947,370,63932.0,1822,1206.65,1-2%
1503,2026-01-12,0.005747126436781609,175.0,174.0,176.0,570,174.65,176.88,176.88,True,-0.01276839393071852,347,60565.0,2121,1206.1,0.5-1%
1503,2026-01-13,0.037037037037037035,182.0,175.5,188.0,570,181.636,188.93999999999997,180.0,False,0.009007025039089143,3159,579443.0,6107,1261.15,3-5%
1503,2026-01-15,0.03282828282828283,204.5,198.0,206.0,570,204.091,207.02999999999997,196.5,False,0.03719419278655114,8755,1738992.0,18373,1607.75,3-5%
1503,2026-01-16,0.01015228426395939,199.0,197.0,202.5,570,198.602,203.5125,203.5125,True,-0.024725330057099044,4519,898051.5,16285,2458.6,1-2%
1503,2026-01-23,0.027426160337552744,243.5,237.0,246.0,570,243.013,247.22999999999996,225.5,False,0.07206610345948572,7169,1708816.0,15321,6302.85,2-3%
1503,2026-02-25,0.015625,227.5,224.0,229.0,570,227.045,230.14499999999998,230.14499999999998,True,-0.013653680988350302,996,225194.5,10121,8496.5,1-2%
