event_id,ticker,name,market,ann_date,exr_date,shares,sub_price,sub_ratio,gap_days,ref_price,discount_pct,ret_-20d,abn_-20d,ret_-10d,abn_-10d,ret_-9d,abn_-9d,ret_-8d,abn_-8d,ret_-7d,abn_-7d,ret_-6d,abn_-6d,ret_-5d,abn_-5d,ret_-4d,abn_-4d,ret_-3d,abn_-3d,ret_-2d,abn_-2d,ret_-1d,abn_-1d,ret_+0d,abn_+0d,ret_+1d,abn_+1d,ret_+2d,abn_+2d,ret_+3d,abn_+3d,ret_+4d,abn_+4d,ret_+5d,abn_+5d,ret_+6d,abn_+6d,ret_+7d,abn_+7d,ret_+8d,abn_+8d,ret_+9d,abn_+9d,ret_+10d,abn_+10d,ret_+20d,abn_+20d,ret_+30d,abn_+30d,ret_+60d,abn_+60d
3205_2010-12-21,3205,佰研,otc,2010-12-21,2010-12-24,10000000.0,20.0,54.37442227,3,27.95,-0.2844364937388193,-0.05366726296958857,-0.0035837905154983973,-0.06976744186046513,-0.05641184920604114,-0.05545617173524153,-0.042100579080817546,-0.08407871198568861,-0.08073981382208273,-0.041144901610017826,-0.031128207119199724,-0.057245080500894385,-0.04973255963278089,-0.04293381037567079,-0.03291711588485269,-0.03398926654740608,-0.028980919301997088,-0.03220035778175312,-0.028861459618147234,-0.03398926654740608,-0.03899761379281508,0.0,0.0,0.05545617173524153,0.052951998112537035,0.04472271914132375,0.042218545518619255,0.05545617173524153,0.04627420178532504,-0.03398926654740608,-0.03899761379281508,-0.04830053667262957,-0.05748250662254606,-0.05903398926654735,-0.06654651013466084,-0.08765652951699465,-0.09767322400781264,-0.08228980322003576,-0.09731484495626275,-0.08228980322003576,-0.10733153944708074,-0.09302325581395343,-0.11889971658190013,-0.09123434704830058,-0.11460663419354256,-0.16994633273703041,-0.1941533444231741,-0.13416815742397137,-0.16922658814183456,-0.28622540250447226,-0.2670267380637378
3017_2010-12-28,3017,奇鋐,sii,2010-12-28,2011-01-05,30000000.0,30.0,8.781170176,8,36.0,-0.16666666666666663,-0.05972222222222223,-0.004304521643231363,-0.011111111111111072,0.007912875654811247,-0.029166666666666563,-0.015105459057071835,-0.03611111111111098,-0.023704163220292118,-0.01388888888888884,-0.009753239591949181,-0.02499999999999991,-0.015901571546732662,-0.022222222222222143,-0.01560518334711869,-0.022222222222222143,-0.01560518334711869,-0.004166666666666652,-0.004166666666666652,0.022222222222222143,0.026357871519161802,0.0,0.0,-0.002777777777777768,-0.0011235180590019045,-0.02777777777777779,-0.02860490763716561,-0.03194444444444444,-0.03773435346015985,-0.04166666666666663,-0.05738213399503722,-0.04444444444444451,-0.06098704163220292,-0.03750000000000009,-0.051561207609594595,-0.0527777777777777,-0.050296388199613795,-0.0527777777777777,-0.04864212848083804,-0.05138888888888893,-0.03815481113868202,-0.0722222222222223,-0.06229666390956723,-0.06666666666666665,-0.0732837055417701,-0.0722222222222223,-0.08876481940998071,-0.13888888888888884,-0.12896333057623377,-0.08888888888888902,-0.07400055141990625
8111_2010-12-29,8111,立碁,otc,2010-12-29,2011-01-04,20000000.0,21.5,13.26037563,6,26.2,-0.17938931297709926,0.0,0.03893951946975971,0.04580152671755733,0.05822903293131043,0.011450381679389388,0.022220887064642092,0.026717557251908275,0.029203058494658873,0.024809160305343525,0.03226566403359543,0.028625954198473247,0.033596956683974555,0.06106870229007644,0.06603970477557775,0.04770992366412208,0.04605292283562168,0.03816793893129766,0.04065344017404826,0.0,-0.001657000828500399,0.0,0.0,-0.04580152671755722,-0.048287027960307705,-0.061068702290076216,-0.0685252060183279,-0.03816793893129766,-0.05556644763055196,-0.04961832061068705,-0.06784532972419166,-0.04580152671755722,-0.06154303458831112,-0.04770992366412219,-0.04688142324987188,-0.0362595419847328,-0.0337740407419822,0.005725190839694694,0.017324196639197598,-0.028625954198473247,-0.02034095005597114,-0.028625954198473247,-0.03691095834097524,-0.028625954198473247,-0.04105346041222635,-0.03435114503816794,-0.06169165870842486,-0.007633587786259555,0.003965418013243349,-0.12213740458015265,-0.11385240043765055
3625_2010-12-29,3625,西勝,otc,2010-12-29,2011-01-05,17000000.0,16.0,32.639582213000004,7,22.8,-0.29824561403508776,-0.1228070175438597,-0.08386749807409999,-0.09868421052631582,-0.08625670431256272,-0.11184210526315796,-0.10107159987790526,-0.07456140350877194,-0.07207590226602134,-0.08771929824561409,-0.08026279451736218,-0.02412280701754388,-0.01915180453204257,-0.019736842105263164,-0.014765839619761856,0.048245614035087536,0.04658861320658714,0.06798245614035081,0.07046795738310141,0.03508771929824572,0.033430718469745324,0.0,0.0,-0.004385964912280715,-0.006871466155031203,-0.01754385964912286,-0.025000363377374546,-0.00877192982456132,-0.02617043852381562,0.01754385964912264,-0.0006831494643819713,0.07456140350877183,0.05881989563801793,-0.05701754385964919,-0.05618904344539888,-0.07894736842105265,-0.07646186717830206,-0.08333333333333337,-0.07173432753383047,-0.08552631578947367,-0.07724131164697157,-0.10087719298245612,-0.10916219712495812,-0.08771929824561409,-0.10014680445936719,-0.17982456140350878,-0.2071650750737657,-0.25,-0.2384009942004971,-0.2171052631578947,-0.20882025901539258
1815_2010-12-30,1815,富喬,otc,2010-12-30,2011-01-06,26000000.0,26.0,8.13154,7,29.0,-0.10344827586206895,-0.024137931034482696,0.009746366486178437,-0.006896551724137945,0.0063265887717297575,-0.006896551724137945,-0.0019378740381875703,-0.006896551724137945,0.003020803647762915,0.0431034482758621,0.05054146480478772,0.06034482758620685,0.06778284411513247,0.04482758620689653,0.04565403248788824,0.05862068965517242,0.0635793673411228,0.053448275862068906,0.054274722143060616,0.037931034482758585,0.04041037332573372,0.0,0.0,0.024137931034482696,0.019179253348532432,0.03103448275862064,0.016158449700769406,-0.01551724137931032,-0.031219720718153265,-0.006896551724137945,-0.020119692220005758,-0.022413793103448265,-0.019108007979481312,-0.008620689655172376,-0.003662011969222001,-0.024137931034482696,-0.010088344257623172,-0.04137931034482756,-0.030635508691934987,-0.025862068965517238,-0.031647192932459434,-0.012068965517241459,-0.021986320889142208,0.010344827586207028,0.0012539184952979898,0.01379310344827589,-0.018438301510401933,0.1396551724137931,0.13717583357081797,0.096551724137931,0.08580792248503855
8039_2011-01-11,8039,台虹,sii,2011-01-11,2011-01-18,7000000.0,58.0,2.8877675,7,68.5,-0.15328467153284675,0.07153284671532845,0.08072248748391664,-0.021897810218978075,-0.030252029099512856,-0.051094890510948954,-0.06195537505564408,-0.04525547445255462,-0.06112849032557044,-0.03649635036496346,-0.06239442889462088,-0.040875912408759096,-0.06760941282647004,-0.040875912408759096,-0.06510314716230947,-0.01751824817518255,-0.025037045167663585,-0.01897810218978102,-0.024826055406155234,-0.013138686131386912,-0.009796998579173044,0.0,0.0,0.021897810218978186,0.005189372457908847,0.013138686131386912,-0.0077468610699498175,0.014598540145985384,-0.005451585167297823,0.020437956204379715,0.0012232527791500303,0.051094890510948954,0.034386452749879615,0.05401459854014612,0.028951941898542,0.09781021897810227,0.061051655903749724,0.0686131386861315,0.03853795071620669,0.058394160583941535,0.03917945715871185,0.0350364963503651,0.016657214813188714,0.04233576642335768,0.015602266005646737,0.11240875912408765,0.11240875912408765,0.059854014598540006,0.05400606138216579,-0.051094890510948954,-0.04608235918262804
1784_2011-01-17,1784,訊聯,otc,2011-01-17,2011-01-21,4000000.0,53.0,6.54447777,4,62.2,-0.14790996784565924,0.1736334405144695,0.1916662273997154,-0.0112540192926045,-0.0186310684729325,0.022508038585209,0.017590005798323816,0.019292604501607746,0.0307680143376734,0.001607717041800516,0.01472247114016112,0.009646302250803762,0.03177744979178743,-0.003215434083601365,0.015637024932792065,0.001607717041800516,0.004066733435243108,0.0,-0.0016393442622950616,0.022508038585209,0.02168836645406147,0.0,0.0,-0.01607717041800638,-0.013618154024563789,-0.014469453376205865,-0.02020715829423858,-0.043408360128617374,-0.06062147488271574,-0.0337620578778135,-0.0444177955827314,-0.043408360128617374,-0.043408360128617374,-0.05144694533762062,-0.05062727320647309,-0.07395498392282962,-0.08133203310315762,-0.067524115755627,-0.08391755837857784,-0.059485530546623866,-0.0832560223499027,-0.067524115755627,-0.10031100100152868,-0.09163987138263674,-0.11786937957935817,-0.05787781350482313,-0.0390253544884297,-0.05144694533762062,-0.038332191239260016,0.012861736334405016,0.0030256707606344246
2911_2011-01-20,2911,麗嬰房,sii,2011-01-20,2011-01-27,13880000.0,36.0,5.736330000000001,7,46.2,-0.22077922077922085,0.04761904761904745,0.07340470434749213,0.032467532467532534,0.062282198059796734,0.0043290043290042934,0.04300748942167143,-0.006493506493506551,0.028961771508104972,-0.005411255411255422,0.013927987135078146,-0.0032467532467533866,0.012063480435760665,-0.019480519480519654,-0.0033644840252416985,-0.014069264069264231,0.002852573158777627,-0.02164502164502169,-0.002305779098688121,-0.025974025974025983,-0.014692801155331447,0.0,0.0,-0.010822510822510845,-0.004376096640399618,-0.02056277056277067,-0.003640933334728813,-0.019480519480519654,-0.001752880479713892,-0.017316017316017396,-0.007646396042850667,-0.016233766233766267,-0.015427964461002364,-0.024891774891774965,-0.03133818907388619,-0.02813852813852824,-0.0434487618210424,-0.0670995670995671,-0.07596338659997004,-0.10822510822510822,-0.10741930645234432,-0.09956709956709964,-0.08022785702076607,-0.12121212121212122,-0.07044660952799553,-0.1428571428571429,-0.10176125244618406,-0.10173160173160178,-0.04935448650194829,0.01839826839826819,0.016786664852740385
1409_2011-01-26,1409,新纖,sii,2011-01-26,2011-02-08,100000000.0,12.31,4.60058647,13,15.4,-0.20064935064935063,0.032467532467532534,0.04792725581985158,0.01298701298701288,0.018682700537867247,-0.00649350649350644,1.585070747001094e-05,0.0,0.007323026851098535,0.0,0.009764035801464677,0.006493506493506551,0.00812084579375072,0.0,-0.009764035801464566,0.0,-0.0032546786004881145,-0.012987012987013102,-0.005663986135914567,0.009740259740259827,0.017876956241480335,0.0,0.0,-0.012987012987013102,-0.021937379138355695,-0.025974025974025983,-0.042247418976467,-0.019480519480519543,-0.04470427863430315,0.032467532467532534,0.013753130514725376,0.0,-0.008950366151342593,-0.009740259740259716,2.3776061204960897e-05,-0.025974025974025983,0.015523126182198643,-0.025974025974025983,0.007386429680978135,-0.04870129870129869,-0.02103653059714894,-0.051948051948051965,-0.025910623144146383,-0.038961038961038974,-0.009668931556645055,-0.12662337662337664,-0.11360466222142374,-0.18506493506493504,-0.12485338095590326,-0.13636363636363635,-0.1420593239144906
2406_2011-02-25,2406,國碩,sii,2011-02-25,2011-03-07,15000000.0,49.0,4.492400996000001,10,55.5,-0.11711711711711714,-0.16486486486486485,-0.209780119102153,-0.1351351351351351,-0.13344021988089783,-0.07747747747747746,-0.08425713849442651,-0.018018018018018056,-0.030729882424797683,-0.036036036036036,-0.050442815697053,0.028828828828828756,0.0178118796762865,0.028828828828828756,0.0008627271339134435,0.04684684684684681,0.0188807451519315,0.016216216216216273,0.001809436555199273,-0.04684684684684692,-0.04684684684684692,0.0,0.0,0.0,-0.008474576271186418,0.00540540540540535,-0.010696289509849022,-0.018018018018018056,-0.02564513666208601,-0.0018018018018017834,-0.022140784852649364,0.016216216216216273,-0.01174988547869904,-0.0018018018018017834,-0.022140784852649364,-0.010810810810810811,-0.03199725148877686,-0.01981981981981984,-0.04015880287066742,-0.014414414414414378,-0.022888990685600796,-0.01621621621621616,-0.013673843334860214,-0.06306306306306309,-0.05967323255458845,-0.09009009009009006,-0.0926324629714459,-0.10810810810810811,-0.13183692166743022,-0.3072072072072072,-0.338563139410597
3058_2011-03-03,3058,立德,sii,2011-03-03,2011-03-10,16000000.0,15.0,8.902935800000002,7,19.6,-0.23469387755102045,0.05102040816326525,0.017378692435763066,0.04336734693877542,0.036639003793275116,0.04336734693877542,0.04000317536602527,0.03826530612244894,0.018080276685947805,0.028061224489795755,0.007876195053294621,-0.012755102040816313,-0.019483445186316617,-0.020408163265306256,-0.012838777226618192,-0.020408163265306256,-0.012838777226618192,0.0,-0.000841042893187538,0.0025510204081631294,-0.005859408523712473,0.0,0.0,0.03826530612244894,0.025649662724635647,0.015306122448979442,-0.004878906987521692,-0.007653061224489943,-0.020268704622303235,-0.007653061224489943,-0.021109747515490773,-0.0025510204081633514,-0.015166663805976643,-0.022959183673469497,-0.023800226566657035,-0.04591836734693888,-0.035825852628688204,-0.09693877551020413,-0.0860052178987658,-0.15306122448979587,-0.12026055165548122,-0.17346938775510212,-0.13730454334803732,-0.19132653061224503,-0.15516168620518023,-0.1301020408163266,-0.13178412660270167,-0.1836734693877552,-0.18535555517413027,-0.17346938775510212,-0.21636257530766723
