event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
6152_2007-05-23,6152,2007-05-23,42,0.33010882708585254,0.07392026578073096,0.2561885613051216
6152_2007-05-23,6152,2007-05-23,43,0.27206771463119717,0.06146179401993357,0.2106059206112636
6152_2007-05-23,6152,2007-05-23,44,0.33010882708585254,0.0830564784053156,0.24705234868053694
6152_2007-05-23,6152,2007-05-23,45,0.3373639661426844,0.09219269102990024,0.24517127511278414
6152_2007-05-23,6152,2007-05-23,46,0.31076178960096734,0.06312292358803973,0.24763886601292762
6152_2007-05-23,6152,2007-05-23,47,0.36154776299879066,0.06063122923588038,0.3009165337629103
6152_2007-05-23,6152,2007-05-23,48,0.3929866989117292,0.0714285714285714,0.3215581274831578
6152_2007-05-23,6152,2007-05-23,49,0.33010882708585254,0.03239202657807305,0.2977168005077795
6152_2007-05-23,6152,2007-05-23,50,0.25755743651753327,-0.009966777408637939,0.2675242139261712
6152_2007-05-23,6152,2007-05-23,51,0.1704957678355501,-0.00913621262458475,0.17963198046013484
6152_2007-05-23,6152,2007-05-23,52,0.25030229746070143,0.03571428571428559,0.21458801174641584
6152_2007-05-23,6152,2007-05-23,53,0.28174123337363954,0.02574750830564776,0.2559937250679918
6152_2007-05-23,6152,2007-05-23,54,0.28174123337363954,0.037375415282391966,0.24436581809124758
6152_2007-05-23,6152,2007-05-23,55,0.25755743651753327,0.06312292358803973,0.19443451292949354
6152_2007-05-23,6152,2007-05-23,56,0.29625151148730344,0.054817275747508276,0.24143423573979517
6152_2007-05-23,6152,2007-05-23,57,0.2986698911729142,0.05980066445182719,0.238869226721087
6152_2007-05-23,6152,2007-05-23,58,0.3591293833131801,0.06063122923588038,0.29849815407729974
6152_2007-05-23,6152,2007-05-23,59,0.33010882708585254,0.046511627906976605,0.28359719917887594
6152_2007-05-23,6152,2007-05-23,60,0.2889963724304714,0.05980066445182719,0.2291957079786442
2460_2007-06-01,2460,2007-06-01,-30,-0.1224066390041495,-0.05775316455696211,-0.06465347444718739
2460_2007-06-01,2460,2007-06-01,-29,-0.07883817427385897,-0.06170886075949378,-0.017129313514365196
2460_2007-06-01,2460,2007-06-01,-28,-0.08713692946058094,-0.067246835443038,-0.019890094017542936
2460_2007-06-01,2460,2007-06-01,-27,-0.07987551867219922,-0.0625,-0.01737551867219922
2460_2007-06-01,2460,2007-06-01,-26,-0.09232365145228216,-0.07278481012658233,-0.01953884132569983
2460_2007-06-01,2460,2007-06-01,-25,-0.0975103734439835,-0.07041139240506333,-0.027098981038920167
2460_2007-06-01,2460,2007-06-01,-24,-0.0632780082987553,-0.07990506329113933,0.01662705499238404
2460_2007-06-01,2460,2007-06-01,-23,-0.06639004149377603,-0.07911392405063289,0.012723882556856858
2460_2007-06-01,2460,2007-06-01,-22,-0.08195020746887971,-0.07278481012658233,-0.009165397342297377
2460_2007-06-01,2460,2007-06-01,-21,-0.0954356846473029,-0.074367088607595,-0.0210685960397079
2460_2007-06-01,2460,2007-06-01,-20,-0.08921161825726154,-0.05696202531645567,-0.03224959294080587
2460_2007-06-01,2460,2007-06-01,-19,-0.09232365145228216,-0.053797468354430444,-0.03852618309785172
2460_2007-06-01,2460,2007-06-01,-18,-0.07883817427385897,-0.04984177215189878,-0.028996402121960196
2460_2007-06-01,2460,2007-06-01,-17,-0.08713692946058094,-0.049050632911392444,-0.03808629654918849
2460_2007-06-01,2460,2007-06-01,-16,-0.07053941908713701,-0.05933544303797467,-0.011203976049162345
2460_2007-06-01,2460,2007-06-01,-15,-0.08091286307053958,-0.058544303797468444,-0.02236855927307113
2460_2007-06-01,2460,2007-06-01,-14,-0.07883817427385897,-0.055379746835443,-0.023458427438415974
2460_2007-06-01,2460,2007-06-01,-13,-0.08298755186721996,-0.0625,-0.020487551867219955
2460_2007-06-01,2460,2007-06-01,-12,-0.07883817427385897,-0.05458860759493678,-0.024249566678922196
2460_2007-06-01,2460,2007-06-01,-11,-0.06639004149377603,-0.05063291139240511,-0.01575713010137092
2460_2007-06-01,2460,2007-06-01,-10,-0.01763485477178428,-0.04746835443037978,0.029833499658595497
2460_2007-06-01,2460,2007-06-01,-9,-0.02904564315352709,-0.04746835443037978,0.018422711276852688
2460_2007-06-01,2460,2007-06-01,-8,-0.024896265560165998,-0.03876582278481022,0.013869557224644224
2460_2007-06-01,2460,2007-06-01,-7,0.016597510373443924,-0.03639240506329122,0.05298991543673515
2460_2007-06-01,2460,2007-06-01,-6,0.0,-0.039556962025316444,0.039556962025316444
2460_2007-06-01,2460,2007-06-01,-5,-0.006224066390041583,-0.037183544303797444,0.030959477913755862
2460_2007-06-01,2460,2007-06-01,-4,0.0,-0.03164556962025311,0.03164556962025311
2460_2007-06-01,2460,2007-06-01,-3,0.010373443983402453,-0.03164556962025311,0.042019013603655564
2460_2007-06-01,2460,2007-06-01,-2,-0.008298755186722073,-0.01898734177215189,0.010688586585429816
2460_2007-06-01,2460,2007-06-01,-1,0.0,0.0,0.0
2460_2007-06-01,2460,2007-06-01,0,-0.02904564315352709,0.03164556962025311,-0.0606912127737802
2460_2007-06-01,2460,2007-06-01,1,-0.023858921161825863,0.04113924050632911,-0.06499816166815497
2460_2007-06-01,2460,2007-06-01,2,0.0020746887966804906,0.034810126582278444,-0.032735437785597954
2460_2007-06-01,2460,2007-06-01,3,0.0020746887966804906,0.027689873417721556,-0.025615184621041065
2460_2007-06-01,2460,2007-06-01,4,-0.003112033195020847,0.046677215189873555,-0.0497892483848944
2460_2007-06-01,2460,2007-06-01,5,0.0010373443983402453,0.034018987341772,-0.032981642943431755
2460_2007-06-01,2460,2007-06-01,6,0.013485477178423189,0.028481012658227778,-0.01499553547980459
2460_2007-06-01,2460,2007-06-01,7,0.020746887966804906,0.03164556962025311,-0.010898681653448206
2460_2007-06-01,2460,2007-06-01,8,0.025933609958506132,0.028481012658227778,-0.002547402699721646
2460_2007-06-01,2460,2007-06-01,9,0.010373443983402453,0.037974683544303556,-0.027601239560901103
2460_2007-06-01,2460,2007-06-01,10,0.029045643153526868,0.04905063291139222,-0.020004989757865355
2460_2007-06-01,2460,2007-06-01,11,0.01763485477178417,0.056962025316455556,-0.039327170544671386
2460_2007-06-01,2460,2007-06-01,12,0.03941908713692932,0.0625,-0.02308091286307068
2460_2007-06-01,2460,2007-06-01,13,0.051867219917012486,0.06012658227848089,-0.008259362361468403
2460_2007-06-01,2460,2007-06-01,14,0.09751037344398328,0.08544303797468333,0.012067335469299945
2460_2007-06-01,2460,2007-06-01,15,0.08298755186721984,0.08623417721519,-0.0032466253479701557
2460_2007-06-01,2460,2007-06-01,16,0.056016597510373245,0.07357594936708844,-0.0175593518567152
2460_2007-06-01,2460,2007-06-01,17,0.056016597510373245,0.07911392405063289,-0.023097326540259644
2460_2007-06-01,2460,2007-06-01,18,0.08921161825726132,0.08860759493670867,0.0006040233205526491
2460_2007-06-01,2460,2007-06-01,19,0.0933609958506223,0.08386075949367089,0.009500236356951408
2460_2007-06-01,2460,2007-06-01,20,0.10580912863070524,0.08544303797468333,0.020366090656021907
2460_2007-06-01,2460,2007-06-01,21,0.10995850622406622,0.07911392405063289,0.030844582173433333
2460_2007-06-01,2460,2007-06-01,22,0.07883817427385886,0.07832278481012667,0.0005153894637321965
2460_2007-06-01,2460,2007-06-01,23,0.1203319502074689,0.09493670886075956,0.02539524134670934
2460_2007-06-01,2460,2007-06-01,24,0.13070539419087135,0.08939873417721511,0.04130666001365624
2460_2007-06-01,2460,2007-06-01,25,0.1639004149377592,0.10363924050632911,0.06026117443143009
2460_2007-06-01,2460,2007-06-01,26,0.24066390041493757,0.10363924050632911,0.13702465990860846
2460_2007-06-01,2460,2007-06-01,27,0.008298755186721962,0.08227848101265822,-0.07397972582593626
2460_2007-06-01,2460,2007-06-01,28,0.0020746887966804906,0.03718354430379733,-0.03510885550711684
2460_2007-06-01,2460,2007-06-01,29,0.0020746887966804906,0.023734177215189778,-0.021659488418509287
2460_2007-06-01,2460,2007-06-01,30,0.003112033195020736,0.04905063291139222,-0.04593859971637149
2460_2007-06-01,2460,2007-06-01,31,-0.024896265560165998,0.0015822784810126667,-0.026478544041178664
2460_2007-06-01,2460,2007-06-01,32,-0.06639004149377603,0.018987341772152,-0.08537738326592803
2460_2007-06-01,2460,2007-06-01,33,-0.0840248962655602,0.03322784810126578,-0.11725274436682598
2460_2007-06-01,2460,2007-06-01,34,-0.10788381742738595,0.022943037974683556,-0.1308268554020695
2460_2007-06-01,2460,2007-06-01,35,-0.0975103734439835,0.011075949367088445,-0.10858632281107194
2460_2007-06-01,2460,2007-06-01,36,-0.06016597510373456,0.03164556962025311,-0.09181154472398767
2460_2007-06-01,2460,2007-06-01,37,-0.06016597510373456,0.04034810126582267,-0.10051407636955723
2460_2007-06-01,2460,2007-06-01,38,-0.07883817427385897,0.012658227848101111,-0.09149640212196009
2460_2007-06-01,2460,2007-06-01,39,-0.07365145228215775,0.010284810126582222,-0.08393626240873997
2460_2007-06-01,2460,2007-06-01,40,-0.02904564315352709,0.020569620253164445,-0.049615263406691534
2460_2007-06-01,2460,2007-06-01,41,-0.08713692946058094,-0.016613924050633,-0.07052300540994794
2460_2007-06-01,2460,2007-06-01,42,-0.13070539419087146,-0.05696202531645567,-0.0737433688744158
2460_2007-06-01,2460,2007-06-01,43,-0.1452282157676349,-0.056170886075949444,-0.08905732969168545
2460_2007-06-01,2460,2007-06-01,44,-0.10892116182572609,-0.013449367088607667,-0.09547179473711842
2460_2007-06-01,2460,2007-06-01,45,-0.13278008298755195,-0.022943037974683556,-0.1098370450128684
2460_2007-06-01,2460,2007-06-01,46,-0.12863070539419097,-0.011867088607594889,-0.11676361678659608
2460_2007-06-01,2460,2007-06-01,47,-0.08713692946058094,0.012658227848101111,-0.09979515730868205
2460_2007-06-01,2460,2007-06-01,48,-0.10165975103734448,0.004746835443038,-0.10640658648038248
2460_2007-06-01,2460,2007-06-01,49,-0.09024896265560167,0.009493670886075778,-0.09974263354167745
2460_2007-06-01,2460,2007-06-01,50,-0.10165975103734448,0.010284810126582222,-0.1119445611639267
2460_2007-06-01,2460,2007-06-01,51,-0.11307053941908718,-0.0031645569620253333,-0.10990598245706185
2460_2007-06-01,2460,2007-06-01,52,-0.10995850622406644,0.009493670886075778,-0.11945217711014222
2460_2007-06-01,2460,2007-06-01,53,-0.0975103734439835,0.037974683544303556,-0.13548505698828706
2460_2007-06-01,2460,2007-06-01,54,-0.08091286307053958,0.04113924050632911,-0.12205210357686869
2460_2007-06-01,2460,2007-06-01,55,-0.09232365145228216,0.039556962025316444,-0.1318806134775986
2460_2007-06-01,2460,2007-06-01,56,-0.10995850622406644,0.028481012658227778,-0.13843951888229422
2460_2007-06-01,2460,2007-06-01,57,-0.10995850622406644,0.04272151898734178,-0.15268002521140822
2460_2007-06-01,2460,2007-06-01,58,-0.11618257261410792,0.04272151898734178,-0.1589040916014497
2460_2007-06-01,2460,2007-06-01,59,-0.12863070539419097,0.034810126582278444,-0.16344083197646941
2460_2007-06-01,2460,2007-06-01,60,-0.15560165975103735,0.04193037974683533,-0.19753203949787268
3260_2007-06-05,3260,2007-06-05,-30,-0.047244094488189003,-0.05775316455696211,0.010509070068773108
3260_2007-06-05,3260,2007-06-05,-29,-0.051181102362204745,-0.06170886075949378,0.010527758397289033
3260_2007-06-05,3260,2007-06-05,-28,-0.051181102362204745,-0.067246835443038,0.016065733080833255
