d0,code,d1,city_d0_buy_rank_top3,unicenter_city_d0_cobuy,fubon_chiayi_d0_cobuy,bonus_signal_count,d1_0915_close,has_d1_0915_close,addon_eligible,addon_ret_0915_to_close_pct
2023-11-17,2748,2023-11-20,False,False,False,0,85.9,True,False,2.4447031431897654
2023-11-20,3005,2023-11-21,False,True,False,1,102.0,True,False,-6.862745098039216
2023-11-20,6127,2023-11-21,True,True,False,2,29.55,True,True,0.6768189509306236
2023-11-20,6233,2023-11-21,False,True,False,1,32.7,True,False,6.116207951070347
2023-11-20,8467,2023-11-21,True,False,False,1,123.0,True,False,-6.097560975609756
2023-11-22,3362,2023-11-23,True,True,True,3,180.0,True,False,-1.3888888888888888
2023-11-22,3530,2023-11-23,True,True,False,2,110.5,True,False,-5.88235294117647
2023-11-22,3694,2023-11-23,True,True,False,2,47.15,True,False,4.559915164369032
2023-11-22,6243,2023-11-23,True,True,True,3,78.1,True,False,7.298335467349538
2023-11-23,3530,2023-11-24,True,True,True,3,117.5,True,True,-0.425531914893617
2023-11-23,8442,2023-11-24,True,True,False,2,104.0,True,True,-1.4423076923076923
2023-11-24,8086,2023-11-27,False,True,False,1,142.0,True,True,11.619718309859154
2023-11-28,3122,2023-11-29,False,False,True,1,53.2,True,True,0.7518796992481309
2023-11-28,4945,2023-11-29,True,True,False,2,,False,False,
2023-11-28,6243,2023-11-29,True,True,False,2,75.7,True,False,-2.774108322324959
2023-11-28,6276,2023-11-29,True,False,True,2,66.7,True,False,0.0
2023-11-28,9919,2023-11-29,False,False,False,0,25.3,True,False,-2.9644268774703555
2023-11-29,3373,2023-11-30,True,False,False,1,29.8,True,True,-3.020134228187915
2023-11-29,6117,2023-11-30,False,True,True,2,61.9,True,False,0.0
2023-11-30,1582,2023-12-01,False,True,False,1,89.6,True,True,-2.7901785714285716
2023-12-01,1325,2023-12-04,True,False,False,1,,False,False,
2023-12-01,2641,2023-12-04,True,True,False,2,22.1,True,False,0.0
2023-12-01,4909,2023-12-04,False,True,False,1,30.5,True,True,1.639344262295082
2023-12-04,2612,2023-12-05,False,True,False,1,59.6,True,True,5.369127516778528
2023-12-04,2617,2023-12-05,False,True,False,1,36.1,True,True,0.13850415512466555
2023-12-04,6143,2023-12-05,False,True,False,1,103.5,True,False,0.4830917874396135
2023-12-04,6194,2023-12-05,False,True,False,1,43.85,True,True,5.359179019384268
2023-12-06,3041,2023-12-07,False,True,True,2,34.65,True,False,6.204906204906202
2023-12-06,6233,2023-12-07,True,True,True,3,39.2,True,True,3.188775510204082
2023-12-06,6243,2023-12-07,False,True,True,2,77.4,True,True,5.42635658914729
2023-12-11,1591,2023-12-12,False,True,False,1,62.0,True,True,4.193548387096777
2023-12-11,5426,2023-12-12,False,True,False,1,21.4,True,True,-7.242990654205611
2023-12-12,6668,2023-12-13,True,False,False,1,52.3,True,True,0.5736137667303961
2023-12-13,2365,2023-12-14,False,True,True,2,15.45,True,False,5.177993527508084
2023-12-13,3390,2023-12-14,False,True,True,2,30.7,True,True,5.374592833876217
2023-12-13,6546,2023-12-14,True,False,False,1,112.0,True,True,-4.464285714285714
2023-12-13,8068,2023-12-14,True,False,False,1,44.8,True,True,3.3482142857142856
2023-12-19,1325,2023-12-20,True,True,False,2,44.9,True,False,0.0
2023-12-19,1732,2023-12-20,True,True,False,2,34.85,True,False,-1.2912482065997009
2023-12-20,1325,2023-12-21,True,True,False,2,49.35,True,False,17.223910840932117
2023-12-20,2331,2023-12-21,False,False,False,0,31.6,True,False,2.848101265822791
2023-12-22,2421,2023-12-25,False,True,False,1,109.0,True,True,3.669724770642202
2023-12-22,6117,2023-12-25,True,True,False,2,81.2,True,False,4.556650246305423
2023-12-22,8088,2023-12-25,False,True,False,1,48.75,True,True,7.6923076923076925
2023-12-26,1733,2023-12-27,False,True,False,1,42.75,True,True,8.070175438596499
2023-12-26,6668,2023-12-27,True,False,False,1,48.45,True,True,3.199174406604756
2024-01-02,3390,2024-01-03,True,True,False,2,33.8,True,False,5.473372781065082
2024-01-02,3402,2024-01-03,False,False,False,0,75.0,True,False,-1.2000000000000077
2024-01-02,5223,2024-01-03,True,True,False,2,48.35,True,False,2.792140641158224
2024-01-02,6108,2024-01-03,True,True,False,2,23.6,True,False,2.9661016949152663
2024-01-02,6113,2024-01-03,True,True,True,3,23.4,True,True,-3.632478632478639
2024-01-03,6140,2024-01-04,True,True,False,2,32.3,True,True,8.359133126934971
2024-01-03,9919,2024-01-04,False,True,True,2,31.1,True,False,4.823151125401929
2024-01-05,5225,2024-01-08,True,True,False,2,70.7,True,True,-0.5657708628005537
2024-01-08,4956,2024-01-09,True,True,True,3,20.55,True,True,-7.2992700729927
2024-01-10,6140,2024-01-11,True,True,True,3,41.3,True,True,-1.6949152542372952
2024-01-11,4909,2024-01-12,False,True,False,1,40.35,True,False,4.956629491945477
2024-01-17,5426,2024-01-18,False,True,False,1,34.8,True,True,-0.8620689655172536
2024-01-18,6155,2024-01-19,False,False,False,0,29.3,True,False,1.3651877133105874
2024-01-19,3623,2024-01-22,True,True,False,2,44.4,True,True,8.896396396396387
2024-01-22,3615,2024-01-23,False,False,False,0,29.15,True,False,-1.886792452830191
2024-01-22,6140,2024-01-23,True,False,True,2,51.7,True,False,4.642166344294014
2024-01-22,6237,2024-01-23,False,True,False,1,64.9,True,True,-9.86132511556239
2024-01-25,3623,2024-01-26,True,True,True,3,49.8,True,True,11.04417670682731
2024-01-30,3055,2024-01-31,True,False,True,2,62.3,True,False,1.605136436597111
2024-02-02,3268,2024-02-05,False,False,False,0,34.15,True,False,-2.1961932650073206
2024-02-15,2365,2024-02-16,True,False,True,2,23.45,True,False,-2.1321961620469083
2024-02-16,2369,2024-02-19,False,True,True,2,29.65,True,False,4.215851602023609
2024-02-16,5284,2024-02-19,False,True,False,1,175.0,True,True,0.0
2024-02-19,3312,2024-02-20,True,False,False,1,34.4,True,False,2.9069767441860463
2024-02-19,4945,2024-02-20,True,False,True,2,,False,False,
2024-02-20,1316,2024-02-21,True,True,True,3,18.05,True,True,-0.27700831024931144
2024-02-20,3055,2024-02-21,False,True,False,1,85.6,True,False,1.6355140186915789
2024-02-20,6164,2024-02-21,False,True,True,2,17.8,True,True,3.089887640449442
2024-02-20,6425,2024-02-21,False,False,False,0,68.6,True,False,0.0
2024-02-21,1809,2024-02-22,True,False,True,2,24.85,True,True,-3.4205231388329893
2024-02-21,3025,2024-02-22,False,True,True,2,75.6,True,False,-6.216931216931221
2024-02-21,3663,2024-02-22,True,True,True,3,48.65,True,True,1.3360739979444987
2024-02-21,4909,2024-02-22,False,False,True,1,57.4,True,False,2.4390243902439
2024-02-21,6126,2024-02-22,False,True,False,1,41.85,True,True,2.270011947431309
2024-02-22,8059,2024-02-23,False,True,False,1,42.4,True,False,7.429245283018865
2024-02-23,3312,2024-02-26,True,True,False,2,37.15,True,True,-5.787348586810225
2024-02-23,3354,2024-02-26,True,False,True,2,31.55,True,False,0.0
2024-02-23,4908,2024-02-26,False,True,False,1,129.0,True,False,5.813953488372093
2024-02-26,3588,2024-02-27,True,False,True,2,110.5,True,True,-1.3574660633484164
2024-02-26,6532,2024-02-27,True,True,False,2,84.7,True,True,3.1877213695395548
2024-02-29,5432,2024-03-01,False,False,True,1,159.5,True,False,2.507836990595611
2024-02-29,7402,2024-03-01,False,True,False,1,116.5,True,False,0.0
2024-02-29,8085,2024-03-01,False,False,False,0,77.2,True,False,4.404145077720215
2024-03-01,7402,2024-03-04,True,True,False,2,116.0,True,True,0.0
2024-03-04,2419,2024-03-05,True,False,False,1,34.3,True,False,1.311953352769667
2024-03-04,2485,2024-03-05,True,True,True,3,23.6,True,True,0.0
2024-03-04,3372,2024-03-05,False,False,False,0,25.0,True,False,2.4000000000000057
2024-03-04,4906,2024-03-05,True,True,False,2,39.9,True,True,1.0025062656641568
2024-03-04,5251,2024-03-05,True,False,True,2,27.7,True,True,-3.6101083032490973
2024-03-05,3689,2024-03-06,True,True,False,2,84.8,True,False,-4.363207547169814
2024-03-05,6163,2024-03-06,False,True,True,2,25.55,True,False,2.7397260273972575
2024-03-05,6275,2024-03-06,False,False,True,1,58.7,True,False,-4.599659284497437
2024-03-06,1815,2024-03-07,False,True,False,1,22.95,True,True,12.854030501089323
2024-03-08,3707,2024-03-11,True,False,False,1,65.5,True,False,1.9847328244274764
2024-03-11,2406,2024-03-12,False,True,False,1,19.15,True,True,1.5665796344647371
2024-03-12,1319,2024-03-13,False,True,False,1,107.0,True,True,-5.607476635514018
2024-03-12,6605,2024-03-13,True,False,False,1,169.0,True,True,-2.0710059171597637
2024-03-14,4714,2024-03-15,False,True,True,2,22.3,True,True,-1.5695067264573894
2024-03-21,2358,2024-03-22,True,False,True,2,,False,False,
2024-03-21,3708,2024-03-22,False,False,False,0,121.5,True,False,-4.938271604938271
2024-03-22,1609,2024-03-25,False,True,True,2,45.05,True,False,-0.7769145394006691
2024-03-25,2049,2024-03-26,False,False,False,0,275.0,True,False,6.0
2024-04-01,4909,2024-04-02,True,True,True,3,98.1,True,True,2.3445463812436262
2024-04-02,2374,2024-04-03,True,True,True,3,32.25,True,False,0.0
2024-04-02,3010,2024-04-03,False,False,False,0,129.0,True,False,0.7751937984496124
2024-04-02,5443,2024-04-03,True,True,True,3,71.0,True,False,4.366197183098584
2024-04-03,2363,2024-04-08,False,True,False,1,46.05,True,False,0.0
2024-04-08,2363,2024-04-09,False,True,False,1,49.35,True,True,-2.532928064842958
2024-04-08,3444,2024-04-09,True,False,False,1,110.0,True,True,2.272727272727273
2024-04-08,6578,2024-04-09,False,True,False,1,29.4,True,True,3.0612244897959138
2024-04-11,3402,2024-04-12,False,True,True,2,116.0,True,False,-0.43103448275862066
2024-04-12,3060,2024-04-15,False,True,False,1,29.7,True,True,1.0101010101010124
2024-04-15,5371,2024-04-16,False,True,False,1,104.5,True,True,7.368421052631581
2024-04-17,1609,2024-04-18,False,True,False,1,64.6,True,False,-0.15479876160992034
2024-04-17,1617,2024-04-18,True,True,True,3,27.25,True,False,0.0
2024-04-17,2374,2024-04-18,False,True,True,2,44.75,True,False,3.910614525139665
2024-04-19,1617,2024-04-22,True,True,False,2,32.3,True,False,16.40866873065015
2024-04-24,5230,2024-04-25,True,False,False,1,35.7,True,False,-1.5406162464985913
2024-04-24,5251,2024-04-25,True,True,True,3,40.35,True,False,7.0631970260223085
2024-04-24,6548,2024-04-25,False,True,False,1,41.5,True,False,-0.12048192771083653
2024-04-26,5531,2024-04-29,False,True,False,1,13.0,True,False,0.0
2024-04-26,6215,2024-04-29,True,True,True,3,49.15,True,False,8.748728382502538
2024-04-29,2527,2024-04-30,True,True,False,2,56.9,True,True,0.0
2024-04-30,6113,2024-05-02,True,False,True,2,36.15,True,True,0.41493775933609567
2024-05-02,5519,2024-05-03,False,True,False,1,49.7,True,True,-9.657947686116694
2024-05-02,5531,2024-05-03,False,True,True,2,13.8,True,False,-3.6231884057971016
2024-05-06,2524,2024-05-07,False,True,False,1,64.7,True,False,1.0819165378670832
2024-05-06,2546,2024-05-07,False,False,False,0,130.0,True,False,10.0
2024-05-07,6215,2024-05-08,True,False,True,2,49.55,True,False,7.467204843592324
2024-05-10,6283,2024-05-13,False,False,True,1,35.8,True,True,4.748603351955296
2024-05-14,3287,2024-05-15,True,True,False,2,49.85,True,True,-3.7111334002006044
2024-05-15,2374,2024-05-16,False,True,True,2,54.7,True,False,-2.925045703839112
2024-05-15,3030,2024-05-16,True,False,False,1,139.5,True,True,-1.0752688172043012
2024-05-15,4549,2024-05-16,False,False,False,0,134.5,True,False,0.0
2024-05-16,5392,2024-05-17,True,False,True,2,38.9,True,True,3.598971722365035
2024-05-21,2009,2024-05-22,True,True,True,3,61.9,True,True,3.3925686591276274
2024-05-22,2365,2024-05-23,True,True,True,3,28.15,True,False,0.0
2024-05-22,6117,2024-05-23,True,True,True,3,113.0,True,True,-7.079646017699115
2024-05-23,2486,2024-05-24,False,True,False,1,93.0,True,False,2.1505376344086025
2024-05-24,3047,2024-05-27,True,True,True,3,22.5,True,False,1.3333333333333366
2024-05-24,3450,2024-05-27,False,True,True,2,96.2,True,False,0.0
2024-05-27,2365,2024-05-28,False,True,False,1,36.1,True,False,0.0
2024-05-27,3202,2024-05-28,True,True,False,2,,False,False,
2024-05-27,3466,2024-05-28,True,False,False,1,86.0,True,True,0.0
2024-05-27,4543,2024-05-28,False,True,False,1,74.7,True,False,2.0080321285140563
2024-05-27,4952,2024-05-28,False,False,True,1,74.1,True,False,0.13495276653170624
2024-05-27,5426,2024-05-28,False,False,True,1,41.95,True,False,4.886769964243157
2024-05-28,2613,2024-05-29,False,False,False,0,41.25,True,False,-1.9393939393939323
2024-05-28,6117,2024-05-29,True,True,True,3,135.0,True,True,0.0
2024-05-29,4533,2024-05-30,False,False,False,0,48.3,True,False,4.037267080745333
2024-05-30,4549,2024-05-31,True,False,True,2,188.5,True,True,-1.0610079575596816
2024-05-31,2537,2024-06-03,False,True,False,1,19.9,True,True,-7.2864321608040346
2024-05-31,4566,2024-06-03,True,True,False,2,69.6,True,True,-7.614942528735649
2024-06-04,3088,2024-06-05,False,False,False,0,112.5,True,False,5.777777777777778
2024-06-07,9946,2024-06-11,False,True,False,1,46.95,True,True,5.005324813631526
2024-06-12,1617,2024-06-13,True,True,False,2,32.05,True,False,11.856474258970351
2024-06-12,6625,2024-06-13,True,False,False,1,101.5,True,True,3.1527093596059137
2024-06-13,1570,2024-06-14,True,True,False,2,37.8,True,False,4.62962962962963
2024-06-13,2392,2024-06-14,False,True,True,2,77.6,True,False,-2.7061855670103205
2024-06-13,4562,2024-06-14,True,True,True,3,44.9,True,False,-4.4543429844097995
2024-06-14,1618,2024-06-17,True,True,True,3,62.2,True,False,5.627009646302251
2024-06-14,4566,2024-06-17,True,False,False,1,93.4,True,False,-6.423982869379015
2024-06-17,3622,2024-06-18,True,True,False,2,83.7,True,True,0.8363201911589043
2024-06-17,4545,2024-06-18,True,False,False,1,57.0,True,False,0.0
2024-06-17,4562,2024-06-18,True,True,False,2,53.8,True,False,7.0631970260223
2024-06-17,4566,2024-06-18,True,False,False,1,98.2,True,True,8.859470468431775
2024-06-17,5490,2024-06-18,True,True,True,3,38.45,True,False,5.59167750325099
2024-06-17,6706,2024-06-18,True,False,True,2,109.0,True,False,-5.045871559633028
2024-06-17,6834,2024-06-18,False,False,True,1,47.0,True,True,-3.404255319148939
2024-06-17,8096,2024-06-18,True,True,True,3,43.95,True,True,-1.8202502844141002
2024-06-18,3062,2024-06-19,True,True,False,2,30.05,True,True,6.156405990016643
2024-06-18,3450,2024-06-19,True,True,True,3,109.5,True,False,0.45662100456621
2024-06-18,6706,2024-06-19,True,False,False,1,113.0,True,True,0.4424778761061947
2024-06-18,6834,2024-06-19,True,False,False,1,50.1,True,True,12.674650698602797
2024-06-20,3081,2024-06-21,True,False,True,2,169.5,True,False,-1.7699115044247788
2024-06-20,3450,2024-06-21,True,True,True,3,120.0,True,True,-1.6666666666666667
2024-06-20,3580,2024-06-21,True,False,False,1,76.3,True,False,-3.014416775884662
2024-06-20,4956,2024-06-21,True,True,False,2,27.7,True,True,0.18050541516245744
2024-06-20,6640,2024-06-21,True,False,False,1,,False,False,
2024-06-20,6890,2024-06-21,False,False,False,0,276.0,True,False,-5.615942028985507
2024-06-27,2406,2024-06-28,True,True,True,3,27.35,True,True,3.656307129798903
2024-06-27,4909,2024-06-28,False,True,False,1,118.0,True,True,1.2711864406779663
2024-07-01,6661,2024-07-02,True,False,False,1,35.1,True,False,0.0
2024-07-03,8416,2024-07-04,True,False,False,1,184.5,True,True,5.9620596205962055
2024-07-05,2349,2024-07-08,True,False,False,1,,False,False,
2024-07-08,2349,2024-07-09,True,False,False,1,,False,False,
2024-07-10,8092,2024-07-11,False,False,True,1,31.55,True,False,2.6941362916006386
2024-07-12,3379,2024-07-15,False,False,True,1,45.0,True,True,6.666666666666667
2024-07-16,6690,2024-07-17,True,False,False,1,264.0,True,True,0.0
2024-08-01,2524,2024-08-02,True,False,True,2,119.0,True,False,2.941176470588235
2024-08-09,6706,2024-08-12,True,False,False,1,114.5,True,False,-0.8733624454148471
2024-08-16,5484,2024-08-19,True,False,False,1,88.0,True,False,-2.272727272727273
2024-08-19,3535,2024-08-20,False,True,True,2,74.1,True,True,-8.502024291497992
2024-08-19,3663,2024-08-20,False,True,False,1,111.0,True,True,0.45045045045045046
2024-08-19,4909,2024-08-20,False,True,False,1,131.0,True,True,1.9083969465648856
2024-08-19,6156,2024-08-20,True,False,False,1,30.35,True,True,-6.589785831960461
2024-08-19,8071,2024-08-20,True,False,False,1,24.25,True,True,3.5051546391752635
2024-08-19,8089,2024-08-20,False,True,False,1,133.5,True,True,-5.992509363295881
2024-08-20,2349,2024-08-21,True,False,False,1,18.35,True,False,-0.8174386920980847
2024-08-27,4583,2024-08-28,False,False,False,0,479.0,True,False,2.1920668058455117
2024-09-13,4571,2024-09-16,True,True,False,2,178.5,True,True,1.680672268907563
2024-09-13,6609,2024-09-16,False,True,False,1,80.9,True,True,-11.124845488257106
2024-09-13,8249,2024-09-16,True,True,False,2,54.7,True,True,-0.9140767824497258
2024-09-16,2477,2024-09-18,False,True,False,1,34.7,True,True,4.322766570605187
2024-09-16,4542,2024-09-18,False,False,False,0,92.2,True,False,4.663774403470713
2024-09-16,5234,2024-09-18,False,False,False,0,234.5,True,False,-5.970149253731343
2024-09-16,5438,2024-09-18,True,False,False,1,25.85,True,True,-7.543520309477753
2024-09-16,8032,2024-09-18,True,True,False,2,45.7,True,False,-1.9693654266958391
2024-09-19,4542,2024-09-20,True,False,False,1,102.0,True,False,-3.9215686274509802
2024-09-20,1727,2024-09-23,False,True,True,2,41.05,True,True,1.9488428745432333
2024-09-20,2070,2024-09-23,True,False,True,2,121.5,True,False,4.526748971193416
2024-09-20,6405,2024-09-23,True,False,False,1,40.95,True,False,-4.029304029304026
2024-09-23,3013,2024-09-24,False,False,False,0,134.0,True,False,3.731343283582089
2024-09-23,3581,2024-09-24,True,False,False,1,65.2,True,False,5.828220858895712
2024-09-23,4903,2024-09-24,False,False,True,1,39.95,True,False,0.0
2024-09-24,3550,2024-09-25,True,True,False,2,31.55,True,False,10.618066561014269
2024-09-24,4903,2024-09-25,False,True,True,2,40.15,True,False,3.7359900373599007
2024-09-25,1540,2024-09-26,False,True,False,1,48.7,True,True,4.517453798767973
2024-09-25,2613,2024-09-26,True,False,False,1,39.4,True,False,1.5228426395939123
2024-09-25,3605,2024-09-26,False,False,True,1,61.2,True,True,5.228758169934645
2024-10-01,4903,2024-10-04,True,True,True,3,43.05,True,False,-5.574912891986076
2024-10-04,6118,2024-10-07,True,False,False,1,24.5,True,True,-2.4489795918367405
2024-10-04,8111,2024-10-07,False,True,True,2,44.8,True,False,0.22321428571427304
2024-10-07,3049,2024-10-08,False,False,False,0,12.55,True,False,2.3904382470119576
2024-10-07,3149,2024-10-08,True,True,True,3,38.9,True,True,1.4138817480719723
2024-10-07,4903,2024-10-08,True,True,False,2,49.85,True,True,2.4072216649949905
2024-10-07,6530,2024-10-08,True,True,True,3,83.6,True,True,2.9904306220095696
2024-10-08,6126,2024-10-09,True,False,False,1,33.7,True,True,2.9673590504451037
2024-10-09,4903,2024-10-11,True,True,False,2,55.1,True,True,3.085299455535395
2024-10-14,6609,2024-10-15,False,True,False,1,103.5,True,False,0.0
2024-10-14,6830,2024-10-15,True,False,False,1,216.0,True,True,0.4629629629629629
2024-10-16,4562,2024-10-17,False,True,True,2,69.4,True,False,-3.458213256484137
2024-10-16,8374,2024-10-17,False,True,False,1,145.5,True,False,2.7491408934707904
2024-10-17,1540,2024-10-18,False,True,True,2,47.2,True,False,4.23728813559322
2024-10-17,1595,2024-10-18,False,True,False,1,74.2,True,False,0.0
2024-10-17,4510,2024-10-18,False,True,False,1,47.55,True,True,-0.31545741324922333
2024-10-17,4542,2024-10-18,True,True,True,3,115.5,True,True,7.792207792207792
2024-10-18,4561,2024-10-21,True,False,True,2,76.3,True,True,-0.9174311926605542
2024-10-22,8249,2024-10-23,False,False,False,0,62.2,True,False,1.929260450160776
2024-10-23,3447,2024-10-24,True,False,False,1,67.0,True,False,-5.3731343283582005
2024-10-24,4545,2024-10-25,True,True,False,2,72.0,True,True,-0.27777777777778173
2024-10-25,2431,2024-10-28,False,False,True,1,19.25,True,False,0.0
2024-10-25,2477,2024-10-28,True,True,False,2,37.85,True,True,8.190224570673715
2024-10-29,2762,2024-10-30,True,False,False,1,117.0,True,False,5.982905982905983
2024-10-29,6821,2024-10-30,True,False,False,1,57.5,True,True,4.3478260869565215
2024-11-01,4903,2024-11-04,True,False,True,2,46.6,True,True,-9.871244635193136
2024-11-01,8047,2024-11-04,True,True,False,2,,False,False,
2024-11-04,6530,2024-11-05,False,True,True,2,84.3,True,True,2.372479240806643
2024-11-08,3303,2024-11-11,False,True,True,2,68.9,True,False,5.9506531204644535
2024-11-14,6405,2024-11-15,False,False,True,1,47.85,True,True,7.0010449320794175
2024-11-18,3511,2024-11-19,True,True,False,2,41.3,True,True,-9.322033898305088
2024-11-18,4577,2024-11-19,True,True,False,2,29.3,True,True,0.0
2024-11-18,6558,2024-11-19,True,False,False,1,31.25,True,False,0.0
2024-11-18,8104,2024-11-19,False,True,True,2,50.9,True,True,0.5893909626719002
2024-11-19,1569,2024-11-20,True,True,True,3,51.8,True,False,-4.826254826254826
2024-11-19,3323,2024-11-20,False,False,True,1,32.6,True,True,1.3803680981595179
2024-11-21,3323,2024-11-22,False,True,True,2,36.05,True,True,1.9417475728155225
2024-11-21,3548,2024-11-22,False,False,False,0,192.5,True,False,1.0389610389610389
2024-11-21,6870,2024-11-22,True,True,False,2,287.5,True,False,7.130434782608695
2024-11-22,3558,2024-11-25,False,True,False,1,210.0,True,False,1.4285714285714286
2024-11-25,3323,2024-11-26,True,True,True,3,38.95,True,True,-4.621309370988439
2024-11-25,3617,2024-11-26,False,False,False,0,355.5,True,False,-1.969057665260197
2024-11-25,6558,2024-11-26,True,True,True,3,35.4,True,True,-0.9887005649717555
2024-11-26,4562,2024-11-27,False,True,False,1,75.7,True,True,10.171730515191548
2024-11-27,2070,2024-11-28,True,True,True,3,95.2,True,True,10.084033613445387
2024-11-27,4510,2024-11-28,False,True,False,1,53.8,True,False,12.453531598513004
2024-11-27,8240,2024-11-28,False,False,False,0,51.0,True,False,6.7647058823529465
2024-12-04,1595,2024-12-05,True,False,False,1,58.6,True,False,-3.2423208191126256
2024-12-04,2375,2024-12-05,False,True,False,1,87.2,True,False,5.5045871559633
2024-12-04,4977,2024-12-05,False,True,False,1,142.0,True,True,-4.577464788732395
2024-12-05,6588,2024-12-06,True,False,False,1,52.1,True,False,0.0
2024-12-06,4953,2024-12-09,False,False,False,0,134.0,True,False,-4.104477611940299
2024-12-06,6214,2024-12-09,True,True,False,2,153.0,True,True,-7.18954248366013
2024-12-09,1449,2024-12-10,False,True,False,1,28.65,True,True,8.376963350785335
2024-12-12,4540,2024-12-13,False,True,False,1,53.0,True,False,0.9433962264150944
2024-12-16,3041,2024-12-17,False,False,False,0,39.35,True,False,-2.0330368487928774
2024-12-17,4540,2024-12-18,False,False,True,1,58.1,True,True,0.5163511187607647
2024-12-18,3323,2024-12-19,False,True,True,2,35.3,True,True,-0.5665722379603481
2024-12-18,4571,2024-12-19,False,False,False,0,222.5,True,False,-10.337078651685392
2024-12-18,6558,2024-12-19,True,True,True,3,37.95,True,False,-0.39525691699604365
2024-12-20,6215,2024-12-23,False,True,False,1,87.6,True,False,3.5388127853881213
2024-12-24,2233,2024-12-25,False,True,False,1,261.0,True,True,-1.532567049808429
2024-12-24,4583,2024-12-25,False,False,False,0,936.0,True,False,-0.641025641025641
2024-12-25,4549,2024-12-26,True,False,False,1,219.5,True,False,4.328018223234624
2024-12-30,4549,2024-12-31,False,True,False,1,228.0,True,True,2.631578947368421
2024-12-30,8033,2024-12-31,False,True,False,1,73.8,True,True,5.284552845528443
2024-12-31,2630,2025-01-02,False,True,False,1,40.25,True,True,2.732919254658389
2024-12-31,8234,2025-01-02,True,True,False,2,66.3,True,False,1.6591251885369447
2025-01-02,6245,2025-01-03,False,True,False,1,104.5,True,True,5.550239234449758
2025-01-03,6215,2025-01-06,False,True,False,1,109.5,True,False,4.10958904109589
2025-01-03,6928,2025-01-06,False,True,False,1,82.4,True,True,6.310679611650488
2025-01-16,3294,2025-01-17,False,True,True,2,41.55,True,False,3.489771359807451
2025-02-04,6112,2025-02-05,True,True,False,2,70.5,True,False,3.120567375886529
2025-02-06,6657,2025-02-07,True,False,False,1,58.5,True,False,2.564102564102564
2025-02-19,4916,2025-02-20,False,True,False,1,48.7,True,True,3.9014373716632558
2025-02-19,6140,2025-02-20,True,True,True,3,37.25,True,True,2.9530201342281917
2025-02-20,3022,2025-02-21,True,True,False,2,89.1,True,True,-12.233445566778906
2025-02-20,4722,2025-02-21,True,True,False,2,68.8,True,True,6.249999999999996
2025-02-20,4770,2025-02-21,False,True,False,1,350.5,True,True,2.710413694721826
2025-02-20,6577,2025-02-21,True,False,False,1,116.0,True,True,-0.43103448275862066
2025-02-21,3213,2025-02-24,False,False,False,0,124.0,True,False,-6.048387096774194
2025-02-21,3379,2025-02-24,True,True,True,3,69.0,True,False,-6.376811594202906
2025-02-26,3577,2025-02-27,True,False,False,1,79.1,True,True,2.7812895069532098
2025-02-26,3694,2025-02-27,False,False,False,0,70.3,True,False,0.7112375533428165
2025-03-04,2468,2025-03-05,False,False,True,1,38.6,True,True,-1.0362694300518096
2025-03-04,4770,2025-03-05,True,False,False,1,385.5,True,False,1.8158236057068744
2025-03-06,5439,2025-03-07,False,False,True,1,159.5,True,False,7.836990595611286
2025-03-12,6658,2025-03-13,False,True,False,1,85.6,True,True,4.439252336448595
2025-03-17,6117,2025-03-18,True,False,False,1,115.0,True,False,-3.0434782608695654
2025-03-18,6117,2025-03-19,True,True,False,2,117.0,True,True,5.128205128205128
2025-03-18,6558,2025-03-19,False,True,False,1,63.0,True,True,3.3333333333333353
2025-03-19,7402,2025-03-20,False,False,False,0,101.5,True,False,3.0541871921182207
2025-03-19,8222,2025-03-20,False,True,False,1,44.6,True,True,-1.9058295964125591
2025-03-20,2429,2025-03-21,True,True,False,2,66.1,True,True,2.571860816944007
2025-03-20,4303,2025-03-21,False,False,False,0,93.6,True,False,2.777777777777772
2025-03-20,4949,2025-03-21,True,True,False,2,35.35,True,False,-2.2630834512022546
2025-03-21,2468,2025-03-24,False,True,False,1,53.9,True,False,0.0
2025-03-21,4949,2025-03-24,True,False,True,2,39.75,True,False,0.0
2025-03-24,1584,2025-03-25,True,True,False,2,31.3,True,True,3.1948881789137378
2025-03-24,6148,2025-03-25,False,True,False,1,54.8,True,False,-2.3722627737226354
2025-03-24,7402,2025-03-25,False,False,False,0,107.0,True,False,3.2710280373831773
2025-03-24,8222,2025-03-25,True,False,False,1,50.7,True,False,4.832347140039453
2025-03-24,8383,2025-03-25,False,True,False,1,62.4,True,False,8.012820512820513
2025-03-25,5202,2025-03-26,False,False,False,0,31.5,True,False,-1.2698412698412653
2025-03-26,5202,2025-03-27,False,True,False,1,32.85,True,False,11.415525114155251
2025-03-28,6753,2025-03-31,True,True,False,2,120.0,True,True,5.833333333333333
2025-03-28,7402,2025-03-31,False,False,False,0,104.0,True,False,6.057692307692305
2025-03-28,8222,2025-03-31,True,False,True,2,,False,False,
2025-04-01,1584,2025-04-02,False,True,False,1,31.8,True,False,0.9433962264150966
2025-04-01,2630,2025-04-02,True,True,False,2,39.4,True,True,1.5228426395939123
2025-04-01,3434,2025-04-02,True,False,False,1,47.95,True,False,0.0
2025-04-01,4541,2025-04-02,False,False,False,0,55.8,True,False,3.4050179211469507
2025-04-10,1584,2025-04-11,True,True,False,2,26.45,True,True,-5.103969754253314
