event_date,ticker,company,industry,brokers,broker_count,positive_event_flag,negative_event_flag,upgrade_event_flag,downgrade_event_flag,median_potential_pct,max_positive_potential_pct,median_target_change_pct,prior_report_broker_events_20td,pre_return_5d_pct,event_open,event_close,open_to_d0_close_pct,open_to_d1_close_pct,market_adjusted_open_to_d1_close_pct,open_to_d3_close_pct,market_adjusted_open_to_d3_close_pct,open_to_d5_close_pct,market_adjusted_open_to_d5_close_pct,main_open_entry_tradable_flag,price_data_pending_flag,data_pending_flag,market_board,theme,taiex_event_return_pct,otc_event_return_pct,event_market_index_name,event_market_index_return_pct,v1_candidate,round_trip_cost_pct,d0_pending,market_adjusted_open_to_d0_close_pct,d1_pending,d2_pending,open_to_d2_close_pct,market_adjusted_open_to_d2_close_pct,d3_pending,d4_pending,open_to_d4_close_pct,market_adjusted_open_to_d4_close_pct,d5_pending,d6_pending,open_to_d6_close_pct,market_adjusted_open_to_d6_close_pct,d7_pending,open_to_d7_close_pct,market_adjusted_open_to_d7_close_pct,d8_pending,open_to_d8_close_pct,market_adjusted_open_to_d8_close_pct,net_d0_return_pct,net_d1_return_pct,net_d2_return_pct,net_d3_return_pct,net_d4_return_pct,net_d5_return_pct,net_d6_return_pct,net_d7_return_pct,net_d8_return_pct
2026-08-05,6805,富世達,電子零組件業,Daiwa;KGI;SinoPac;Yuanta,4,True,False,False,False,50.0,64.5,-5.92592593,1,18.65671642,1720.0,1600.0,-6.97674419,2.3255814,0.98599619,,,,,True,False,False,sii,AI伺服器液冷散熱,2.884965311874854,2.325147321547627,加權指數,2.884965311874854,False,0.6,False,,False,False,-2.906976744186052,,True,True,,,True,True,,,True,,,True,,,-7.576744189999999,1.7255813999999998,-3.506976744186052,,,,,,
2026-08-04,3189,景碩,半導體業,Daiwa;Goldman Sachs,2,True,False,False,False,57.1,61.2,41.03954082,5,-1.69014085,755.0,767.0,1.58940397,9.66887417,6.14364275,,,,,True,False,False,sii,ABF載板、CoWoS先進封裝、PCB與電子材料,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,12.98013245033114,,False,True,,,True,True,,,True,,,True,,,0.98940397,9.06887417,12.380132450331141,,,,,,
2026-08-04,1477,聚陽,紡織纖維,Daiwa;Morgan Stanley,2,True,False,False,False,14.9,23.6,-9.6038961,2,0.2293578,215.0,222.0,3.25581395,4.65116279,1.12593136,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,5.116279069767438,,False,True,,,True,True,,,True,,,True,,,2.6558139499999998,4.05116279,4.516279069767438,,,,,,
2026-08-04,1582,信錦,電子零組件業,SinoPac,1,False,False,False,True,,,,0,-1.72910663,68.2,70.5,3.37243402,4.10557185,0.58034042,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,5.718475073313778,,False,True,,,True,True,,,True,,,True,,,2.77243402,3.5055718499999995,5.118475073313778,,,,,,
2026-08-04,2303,聯電,半導體業,Daiwa,1,False,False,False,False,-8.5,,,9,-6.34920635,118.5,118.5,0.0,2.9535865,-0.57164493,,,,,True,False,False,sii,半導體製造與材料、成熟製程,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,2.5316455696202445,,False,True,,,True,True,,,True,,,True,,,-0.6,2.3535865,1.9316455696202444,,,,,,
2026-08-04,2454,聯發科,半導體業,Daiwa;Morningstar,2,True,False,True,False,3.55,4.8,43.89864414,9,6.25,4095.0,3865.0,-5.61660562,-2.31990232,-5.84513375,,,,,True,False,False,sii,IC設計_消費通訊,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,-4.2735042735042805,,False,True,,,True,True,,,True,,,True,,,-6.216605619999999,-2.9199023200000003,-4.87350427350428,,,,,,
2026-08-04,2455,全新,通信網路業,SinoPac;Yuanta,2,True,False,False,False,25.0,34.0,-14.71538288,1,-1.68453292,349.0,353.0,1.14613181,11.1747851,7.64955367,,,,,True,False,False,sii,LED與MiniLED,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,6.5902578796561695,,False,True,,,True,True,,,True,,,True,,,0.54613181,10.5747851,5.99025787965617,,,,,,
2026-08-04,2207,和泰汽車,汽車工業,President,1,True,False,False,False,15.0,15.0,0.0,1,4.81927711,507.0,517.0,1.97238659,0.39447732,-3.13075411,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,1.7751479289940697,,False,True,,,True,True,,,True,,,True,,,1.37238659,-0.20552267999999996,1.1751479289940696,,,,,,
2026-08-04,3231,緯創,電腦及週邊設備業,KGI,1,True,False,False,False,61.3,61.3,33.33333333,4,5.08474576,186.5,195.0,4.55764075,3.48525469,-0.03997673,,,,,True,False,False,sii,AI伺服器組裝與零組件,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,1.608579088471851,,False,True,,,True,True,,,True,,,True,,,3.95764075,2.88525469,1.0085790884718508,,,,,,
2026-08-04,6274,台燿,電子零組件業,SinoPac;Yuanta,2,True,False,False,False,54.55,78.0,6.95538058,5,-2.78884462,1305.0,1340.0,2.68199234,12.64367816,9.11844673,,,,,True,False,False,otc,CCL、PCB與電子材料,-0.05935038183615404,3.345366364463054,櫃買指數,3.345366364463054,False,0.6,False,,False,False,17.24137931034484,,False,True,,,True,True,,,True,,,True,,,2.0819923399999998,12.04367816,16.64137931034484,,,,,,
2026-08-04,6491,晶碩,生技醫療業,Daiwa;SinoPac,2,True,False,False,False,14.65,24.0,5.97014925,2,5.32544379,351.0,365.5,4.13105413,7.97720798,4.45197655,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,7.977207977207978,,False,True,,,True,True,,,True,,,True,,,3.53105413,7.3772079800000006,7.377207977207978,,,,,,
2026-08-04,4772,台特化,化學工業,KGI,1,True,False,False,False,36.1,36.1,,0,-7.48987854,231.5,227.5,-1.72786177,2.37580994,-1.14942149,,,,,True,False,False,otc,,-0.05935038183615404,3.345366364463054,櫃買指數,3.345366364463054,False,0.6,False,,False,False,3.88768898488121,,False,True,,,True,True,,,True,,,True,,,-2.32786177,1.7758099399999998,3.28768898488121,,,,,,
2026-08-04,6515,穎崴,半導體業,KGI,1,True,False,False,False,92.0,92.0,-7.69230769,1,-2.2673964,6305.0,6575.0,4.28231562,9.19904837,5.67381695,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,7.454401268834254,,False,True,,,True,True,,,True,,,True,,,3.6823156200000002,8.59904837,6.854401268834255,,,,,,
2026-08-04,6526,達發,半導體業,KGI,1,True,False,False,False,37.7,37.7,10.14492754,0,-4.16666667,567.0,575.0,1.41093474,11.4638448,7.93861337,,,,,True,False,False,sii,,-0.05935038183615404,3.345366364463054,加權指數,-0.05935038183615404,False,0.6,False,,False,False,12.34567901234569,,False,True,,,True,True,,,True,,,True,,,0.8109347400000001,10.8638448,11.74567901234569,,,,,,
2026-08-03,2486,一詮,光電業,Yuanta,1,True,False,False,False,46.3,46.3,,0,-14.15525114,199.0,206.5,3.76884422,11.05527638,9.69895496,15.07537688,11.29729336,,,True,False,False,sii,,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,9.798994974874354,,False,False,16.080402010050253,,True,True,,,True,,,True,,,3.16884422,10.45527638,9.198994974874354,14.47537688,15.480402010050254,,,,
2026-08-03,2006,東和鋼鐵,鋼鐵工業,Yuanta,1,True,False,False,False,20.6,20.6,5.88235294,2,3.89972145,74.6,80.4,7.77479893,10.58981233,9.23349091,15.54959786,11.77151433,,,True,False,False,sii,鋼鐵金屬,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,5.093833780160884,,False,False,18.632707774798952,,True,True,,,True,,,True,,,7.174798930000001,9.989812330000001,4.493833780160885,14.94959786,18.03270777479895,,,,
2026-08-03,2301,光寶科,電腦及週邊設備業,KGI;Nomura;President;SinoPac;Yuanta,5,True,False,False,False,48.0,77.0,23.33333333,1,-2.56410256,229.5,229.5,0.0,9.80392157,8.44760015,10.02178649,6.24370297,,,False,False,False,sii,,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,8.496732026143805,,False,False,7.625272331154687,,True,True,,,True,,,True,,,-0.6,9.20392157,7.896732026143805,9.42178649,7.025272331154687,,,,
2026-08-03,2379,瑞昱,半導體業,Macquarie,1,True,False,False,False,19.3,19.3,35.83333333,6,-8.19892473,666.0,704.0,5.70570571,8.55855856,7.20223714,11.71171171,7.93362819,,,True,False,False,sii,IC設計_消費通訊,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,12.76276276276278,,False,False,12.612612612612615,,True,True,,,True,,,True,,,5.1057057100000005,7.95855856,12.16276276276278,11.11171171,12.012612612612616,,,,
2026-08-03,2383,台光電,電子零組件業,Macquarie,1,True,False,False,False,91.8,91.8,59.64912281,9,-0.21030494,5135.0,4980.0,-3.01850049,0.09737098,-1.25895044,3.31061344,-0.46747009,,,True,False,False,sii,CCL、PCB與電子材料,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,2.142161635832518,,False,False,2.0447906523855863,,True,True,,,True,,,True,,,-3.61850049,-0.50262902,1.5421616358325179,2.71061344,1.4447906523855862,,,,
2026-08-03,2439,美律,通信網路業,SinoPac,1,False,False,False,True,,,,0,-3.25693607,80.1,80.7,0.74906367,1.3732834,0.01696198,0.12484395,-3.65323958,,,True,False,False,sii,,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,1.6229712858926382,,False,False,0.1248439450686644,,True,True,,,True,,,True,,,0.14906366999999998,0.7732834000000001,1.022971285892638,-0.47515605,-0.47515605493133556,,,,
2026-08-03,2454,聯發科,半導體業,CITI;Goldman Sachs;KGI;President;SinoPac;Yuanta,6,True,False,True,False,71.85,96.9,9.81047713,4,-5.2,3910.0,3910.0,0.0,-1.15089514,-2.50721656,0.25575448,-3.52232905,,,True,False,False,sii,IC設計_消費通訊,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,2.3017902813299296,,False,False,-0.2557544757033181,,True,True,,,True,,,True,,,-0.6,-1.75089514,1.7017902813299295,-0.34424551999999997,-0.8557544757033181,,,,
2026-08-03,1477,聚陽,紡織纖維,UBS,1,True,False,False,False,50.3,50.3,-3.50877193,1,2.09302326,220.0,218.5,-0.68181818,0.90909091,-0.44723051,2.72727273,-1.0508108,,,True,False,False,sii,,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,2.2727272727272707,,False,False,1.81818181818183,,True,True,,,True,,,True,,,-1.2818181800000001,0.30909091,1.6727272727272706,2.12727273,1.2181818181818298,,,,
2026-08-03,3035,智原,半導體業,Jefferies,1,False,False,False,False,7.0,,-11.11111111,4,-24.30379747,148.0,160.0,8.10810811,12.16216216,10.80584074,15.54054054,11.76245702,,,True,False,False,sii,IC設計_消費通訊、IC設計服務_ASIC,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,15.8783783783784,,False,False,16.216216216216228,,True,True,,,True,,,True,,,7.50810811,11.56216216,15.2783783783784,14.94054054,15.616216216216229,,,,
2026-08-03,3443,創意,半導體業,CITI;JP Morgan;Jefferies;KGI;Nomura;President;SinoPac;UBS;Yuanta,9,True,False,True,False,52.4,80.8,17.2938856,2,-6.51105651,4150.0,4185.0,0.84337349,-0.12048193,-1.47680335,7.95180723,4.1737237,,,True,False,False,sii,IC設計服務_ASIC,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,5.783132530120483,,False,False,9.518072289156642,,True,True,,,True,,,True,,,0.24337348999999997,-0.7204819299999999,5.183132530120483,7.35180723,8.918072289156642,,,,
2026-08-03,3653,健策,電子零組件業,KGI;Yuanta,2,True,False,False,False,41.7,41.7,7.55608028,0,0.43731778,3695.0,3770.0,2.02976996,12.17861976,10.82229834,20.43301759,16.65493407,,,True,False,False,sii,AI伺服器液冷散熱,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,17.45602165087956,,False,False,18.538565629228685,,True,True,,,True,,,True,,,1.4297699599999998,11.57861976,16.85602165087956,19.833017589999997,17.938565629228684,,,,
2026-08-03,5274,信驊,半導體業,Macquarie,1,True,False,True,False,23.9,23.9,15.04537901,4,-1.39171758,15640.0,15975.0,2.14194373,-0.89514066,-2.25146208,7.0971867,3.31910318,,,True,False,False,otc,IC設計_消費通訊,0.6184173145716398,4.323702745436231,櫃買指數,4.323702745436231,False,0.6,False,,False,False,2.4296675191815886,,False,False,4.507672634271098,,True,True,,,True,,,True,,,1.5419437299999998,-1.4951406600000001,1.8296675191815885,6.4971867,3.907672634271098,,,,
2026-08-03,6491,晶碩,生技醫療業,CITI,1,False,False,False,False,11.1,,14.28571429,1,-2.26244344,336.0,356.0,5.95238095,8.7797619,7.42344048,12.79761905,9.01953552,,,True,False,False,sii,,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,12.797619047619047,,False,False,11.011904761904743,,True,True,,,True,,,True,,,5.352380950000001,8.1797619,12.197619047619048,12.19761905,10.411904761904744,,,,
2026-08-03,6669,緯穎,電腦及週邊設備業,Goldman Sachs,1,True,False,False,False,85.5,85.5,39.91884707,6,-5.93368237,5530.0,5925.0,7.14285714,12.20614828,10.84982686,13.29113924,9.51305572,,,True,False,False,sii,AI伺服器組裝與零組件,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,11.66365280289332,,False,False,10.307414104882472,,True,True,,,True,,,True,,,6.542857140000001,11.606148280000001,11.063652802893321,12.69113924,9.707414104882472,,,,
2026-08-03,3189,景碩,半導體業,UBS,1,True,False,False,False,26.0,26.0,2.56410256,4,-10.68917018,695.0,698.0,0.43165468,10.35971223,9.00339081,22.73381295,18.95572942,,,True,False,False,sii,ABF載板、CoWoS先進封裝、PCB與電子材料,0.6184173145716398,4.323702745436231,加權指數,0.6184173145716398,False,0.6,False,,False,False,19.136690647482,,False,False,18.417266187050373,,True,True,,,True,,,True,,,-0.16834531999999996,9.75971223,18.536690647481997,22.13381295,17.81726618705037,,,,
2026-07-31,2383,台光電,電子零組件業,Yuanta,1,True,False,False,False,50.0,50.0,,8,-15.30912659,4745.0,4745.0,0.0,4.95258166,0.68441896,10.5374078,3.32481364,,,False,False,False,sii,CCL、PCB與電子材料,7.979430700693402,6.627226190111268,加權指數,7.979430700693402,False,0.6,False,,False,False,8.324552160168587,,False,False,11.801896733403572,,False,True,,,True,,,True,,,-0.6,4.35258166,7.724552160168587,9.9374078,11.201896733403572,,,,
2026-07-31,2002,中鋼,鋼鐵工業,SinoPac,1,True,False,False,False,21.0,21.0,0.0,1,0.0,19.1,18.95,-0.78534031,-1.30890052,-5.57706323,-1.04712042,-8.25971457,,,True,False,False,sii,鋼鐵金屬,7.979430700693402,6.627226190111268,加權指數,7.979430700693402,False,0.6,False,,False,False,-1.308900523560208,,False,False,-0.523560209424101,,False,True,,,True,,,True,,,-1.3853403100000001,-1.90890052,-1.9089005235602081,-1.6471204199999998,-1.123560209424101,,,,
