date,code,event_ret_pct,vol_ratio,amount,avg_amt20,fwd1_pct,fwd3_pct,fwd5_pct,fwd10_pct,fwd20_pct,close_px,shares,mktcap_e8,cap_bucket,industry,market,in_disposal,streak,locked,year,liquidity_bucket,breadth_down,breadth_bucket
2015-06-10,5484,-9.585121602288982,5.034212629931416,7195115.0,1680977.3,-4.113924050632923,-5.063291139240511,-16.77215189873419,-12.5,-18.19620253164558,6.32,66801000,4.2218232,D_小型(<50億),光電業,sii,False,2,False,2015,<1000萬(極低),6,4-10檔
2015-06-10,6259,-9.829059829059815,2.4223158249221752,11620312.0,5857388.35,2.369668246445489,8.056872037914697,1.8957345971563955,12.796208530805675,0.0,10.55,28056146,2.959923403,D_小型(<50億),電子零組件業,otc,False,2,True,2015,1000萬-5000萬,6,4-10檔
2015-06-10,8101,-9.829059829059828,3.1253289638400266,29424663.0,11277155.7,9.478672985782,18.246445497630347,14.691943127962093,16.706161137440766,16.706161137440766,8.44,52166216,4.402828630399999,D_小型(<50億),通信網路業,sii,False,2,False,2015,1000萬-5000萬,6,4-10檔
2015-06-17,5704,-9.938837920489307,2.159427587741384,2739189.0,1597736.3,-4.753820033955858,2.2071307300509435,-0.5093378607809784,-1.5280135823429464,-7.979626485568758,29.45,58861658,17.334758281,D_小型(<50億),觀光餐旅,otc,False,2,True,2015,<1000萬(極低),5,4-10檔
2015-06-17,6199,-9.523809523809534,10.0,30400.0,3305.0,-9.210526315789469,-17.763157894736835,,-27.302631578947356,-33.55263157894737,15.2,61760018,9.387522736,D_小型(<50億),其他,otc,False,2,True,2015,<1000萬(極低),5,4-10檔
2015-07-08,910861,-9.999999999999998,3.3598855096310665,2757950.0,1067544.1,0.33670033670034627,11.447811447811462,5.387205387205385,14.47811447811449,10.437710437710424,14.85,1673607386,248.530696821,B_中型(100-500億),存託憑證,sii,False,2,True,2015,<1000萬(極低),45,30+檔(全面性恐慌)
2015-07-23,9802,-13.598673300165832,3.393101867947559,559605113.0,237127046.1,-9.98080614203456,-25.335892514395397,-36.66026871401152,-33.20537428023034,-22.64875239923225,52.1,200991673,104.71666163300002,B_中型(100-500億),運動休閒,sii,False,3,True,2015,>2億(高),21,11-30檔
2015-07-24,8080,-9.9009900990099,4.760468832984038,23161214.0,5691801.35,-9.890109890109889,-17.216117216117212,-24.17582417582418,-55.091575091575095,-32.74725274725275,13.65,67163821,9.1678615665,D_小型(<50億),建材營造,otc,False,2,True,2015,1000萬-5000萬,13,11-30檔
2015-07-27,3257,-9.920182440136838,3.447025430729804,49847438.0,17870967.8,4.936708860759498,1.8987341772152,-0.25316455696202667,8.860759493670889,-16.455696202531644,39.5,79823590,31.53031805,D_小型(<50億),半導體業,sii,False,2,True,2015,1000萬-5000萬,188,30+檔(全面性恐慌)
2015-07-27,8080,-9.890109890109889,2.99389100670398,15009329.0,6262228.95,-6.504065040650408,-6.504065040650408,-24.227642276422767,-45.203252032520325,-32.113821138211385,12.3,67163821,8.261149983000001,D_小型(<50億),建材營造,otc,False,3,True,2015,1000萬-5000萬,188,30+檔(全面性恐慌)
2015-07-30,6114,-9.927360774818384,6.65392977139469,11350850.0,1957947.05,0.0,-9.408602150537638,-13.978494623655923,6.182795698924726,3.360215053763449,37.2,43911937,16.335240564,D_小型(<50億),電子零組件業,otc,False,2,True,2015,1000萬-5000萬,5,4-10檔
2015-08-04,3545,-9.75056689342405,2.3171046550658896,171416350.0,97928620.95,9.798994974874397,14.321608040201017,16.331658291457284,14.572864321608048,22.1105527638191,19.9,222456016,44.268747184,D_小型(<50億),半導體業,sii,False,2,False,2015,5000萬-2億,67,30+檔(全面性恐慌)
2015-08-05,2425,-9.774436090225569,4.2214560944735595,21916320.0,7481946.2,-0.4166666666666763,-1.6666666666666607,4.583333333333339,7.499999999999996,12.5,12.0,96498831,11.57985972,D_小型(<50億),電腦及週邊設備業,sii,False,3,True,2015,1000萬-5000萬,14,11-30檔
2015-08-13,3060,-9.999999999999998,4.383389550806402,639848237.0,178069601.25,0.5005005005005003,-1.7017017017017078,3.1031031031030887,-4.70470470470471,12.712712712712705,49.95,137563190,68.712813405,C_中小型(50-100億),電腦及週邊設備業,sii,False,2,True,2015,>2億(高),9,4-10檔
2015-08-14,6103,-9.987515605493137,9.126774513040608,159936.0,20386.3,-2.219140083217752,-11.927877947295428,,-9.847434119278775,2.6352288488210807,7.21,13604891,0.9809126411,D_小型(<50億),半導體業,otc,False,2,True,2015,<1000萬(極低),8,4-10檔
2015-08-17,4924,-9.97624703087886,2.6528637637224763,13099854.0,4771942.2,-9.894459102902376,-14.511873350923477,-5.408970976253302,-6.33245382585752,1.451187335092352,7.58,37164409,2.8170622022000003,D_小型(<50億),綠能環保,otc,True,2,True,2015,1000萬-5000萬,21,11-30檔
2015-08-18,1742,-9.722222222222221,2.2334547384436907,7245053.0,4092399.7,-10.000000000000009,-10.769230769230775,-27.61538461538462,3.8461538461538547,,13.0,92671300,12.047269,D_小型(<50億),化學工業,otc,False,2,True,2015,<1000萬(極低),11,11-30檔
2015-08-19,3064,-9.887640449438194,3.54602884375089,4515497.0,1584039.95,-5.735660847880308,-23.441396508728186,-26.683291770573568,-17.45635910224439,13.216957605985025,20.05,13011451,2.6087959255,D_小型(<50億),文化創意業,otc,False,2,True,2015,<1000萬(極低),40,30+檔(全面性恐慌)
2015-08-21,5243,-9.856630824372758,2.8286419140059818,43168691.0,19207319.0,-9.741550695825051,-5.367793240556651,14.314115308151099,1.7892644135188984,10.735586481113323,25.15,168528915,42.3850221225,D_小型(<50億),光電業,sii,False,2,True,2015,1000萬-5000萬,67,30+檔(全面性恐慌)
2015-08-24,1784,-9.956709956709965,3.675027911648695,16560072.0,5650707.1,0.0,3.8461538461538547,9.134615384615374,16.58653846153846,44.230769230769226,20.8,53121191,11.049207727999999,D_小型(<50億),生技醫療業,otc,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,2405,-9.697933227345,2.6762320502790153,31929497.0,14705460.8,0.7042253521126751,8.27464788732395,10.915492957746476,19.190140845070424,20.246478873239447,5.68,343427303,19.5066708104,D_小型(<50億),電腦及週邊設備業,sii,False,2,False,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,2481,-9.834123222748802,3.9589358595001145,31417281.0,9544598.25,5.124835742444156,11.695137976346913,17.345597897503275,19.18528252299605,23.127463863337706,7.61,382114927,29.078945944700003,D_小型(<50億),半導體業,sii,False,2,False,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,2719,-9.999999999999998,3.0934100591025313,4027000.0,1665635.6,1.683501683501687,13.468013468013474,16.835016835016848,19.191919191919183,19.865319865319876,14.85,69182500,10.27360125,D_小型(<50億),觀光餐旅,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,3025,-9.973404255319151,4.033280513688287,3322329.0,961755.85,-2.8064992614475592,-0.5908419497784201,3.988183161004444,5.908419497784356,14.475627769571652,6.77,56736440,3.8410569879999996,D_小型(<50億),通信網路業,sii,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,3047,-9.948320413436695,2.277371213185341,7188538.0,3837447.25,1.147776183644189,10.616929698708756,15.064562410329984,26.111908177905296,38.16355810616932,6.97,224761608,15.6658840776,D_小型(<50億),通信網路業,sii,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,3236,-9.97807017543858,3.3035877147598725,7385039.0,2631195.0,3.5322777101096214,4.750304506699132,10.475030450669909,19.61023142509135,27.283800243605327,8.21,105000613,8.620550327300002,D_小型(<50億),電子零組件業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,3257,-9.959072305593452,2.6717233306294896,25170495.0,11199408.6,7.878787878787885,-3.9393939393939426,-4.3939393939393945,14.545454545454529,14.090909090909086,33.0,79823590,26.3417847,D_小型(<50億),半導體業,sii,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,3325,-9.960159362549803,4.572310656543724,10373833.0,2758345.15,-5.3097345132743445,-3.539823008849563,1.327433628318575,1.7699115044247815,5.752212389380529,11.3,110168610,12.44905293,D_小型(<50億),電腦及週邊設備業,otc,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,3443,-9.863945578231291,4.083318154978542,82653198.0,24581864.05,-0.9433962264150941,7.735849056603783,8.490566037735858,8.113207547169798,15.849056603773581,53.0,134011911,71.02631283,C_中小型(50-100億),半導體業,sii,False,2,True,2015,5000萬-2億,496,30+檔(全面性恐慌)
2015-08-24,3518,-9.905020352781547,3.1524541879972054,33015134.0,13474378.6,0.9036144578313143,7.2289156626506035,7.981927710843362,6.174698795180711,15.662650602409634,33.2,102467230,34.01912036,D_小型(<50億),其他電子業,sii,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,3646,-9.999999999999998,3.07421315575161,3046354.0,1212382.85,-9.661835748792269,-4.347826086956519,-2.898550724637672,-4.251207729468598,24.63768115942029,10.35,39297371,4.0672778984999995,D_小型(<50億),電子零組件業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,3687,-9.988385598141692,2.324725162825801,21630432.0,11734561.45,0.0,14.70967741935485,13.677419354838705,10.580645161290336,29.54838709677421,38.75,30060820,11.64856775,D_小型(<50億),數位雲端,otc,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,3693,-9.924487594390508,2.154432689098329,59602045.0,34345975.9,0.0,7.784431137724557,7.425149700598799,11.976047904191622,19.64071856287426,83.5,42990694,35.89722949,D_小型(<50億),電腦及週邊設備業,otc,False,2,True,2015,5000萬-2億,496,30+檔(全面性恐慌)
2015-08-24,4714,-9.927360774818395,4.163959946724162,14257061.0,4287656.0,-3.4946236559139865,6.317204301075274,8.870967741935477,14.247311827956977,17.069892473118276,7.44,178088188,13.2497611872,D_小型(<50億),化學工業,otc,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,5211,-9.948979591836748,2.2978534910762076,4400850.0,2357802.85,-1.4164305949008527,6.5155807365439244,9.065155807365443,13.31444759206799,20.396600566572243,17.65,32024727,5.6523643155,D_小型(<50億),資訊服務業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,5243,-9.741550695825051,3.1647231185219833,48877937.0,20678559.7,2.643171806167399,15.19823788546255,14.09691629955947,13.215859030836995,20.044052863436136,22.7,168528915,38.256063705,D_小型(<50億),光電業,sii,False,3,False,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,6129,-9.914529914529913,4.505090447317165,6487810.0,1740268.25,1.5180265654648917,17.647058823529417,17.267552182163183,22.77039848197344,29.791271347248593,5.27,180943675,9.535731672499999,D_小型(<50億),半導體業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,6170,-9.999999999999998,3.056641628821457,5222040.0,2072128.45,5.882352941176472,14.052287581699341,19.11764705882353,31.5359477124183,44.44444444444444,6.12,97260038,5.952314325600001,D_小型(<50億),通信網路業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,6233,-10.000000000000009,2.8577755682939223,7498564.0,3259677.6,-3.1746031746031633,1.5873015873015817,8.994708994709,13.227513227513231,23.809523809523814,9.45,81021896,7.656569171999999,D_小型(<50億),半導體業,otc,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-24,6411,-9.836065573770503,2.5262811642886223,40853018.0,21740277.8,4.935064935064926,13.506493506493511,17.922077922077918,26.4935064935065,48.05194805194806,19.25,99497331,19.1532362175,D_小型(<50億),半導體業,otc,False,2,True,2015,1000萬-5000萬,496,30+檔(全面性恐慌)
2015-08-24,8201,-9.967320261437917,4.4751103043472495,3014363.0,793517.0,0.9074410163339319,6.533575317604368,12.522686025408358,21.778584392014523,26.497277676951004,5.51,62366275,3.4363817525,D_小型(<50億),其他電子業,sii,False,2,True,2015,<1000萬(極低),496,30+檔(全面性恐慌)
2015-08-25,1742,-9.952153110047835,2.3165079071354846,6069781.0,3851338.9,9.989373007438896,32.30605738575982,43.4643995749203,41.870350690754506,,9.41,92671300,8.72036933,D_小型(<50億),化學工業,otc,True,2,True,2015,<1000萬(極低),19,11-30檔
2015-08-25,2424,-9.856630824372758,3.645975754261234,151250.0,48258.25,9.542743538767407,3.379721669980129,8.349900596421467,,25.24850894632207,25.15,59585000,14.9856275,D_小型(<50億),通信網路業,sii,False,2,True,2015,<1000萬(極低),19,11-30檔
2015-08-25,3056,-17.999999999999993,3.418186301629156,14110247.0,5267919.75,0.0,3.2520325203251987,20.731707317073166,21.95121951219512,16.66666666666665,12.3,480555051,59.108271273,C_中小型(50-100億),建材營造,sii,False,2,False,2015,1000萬-5000萬,19,11-30檔
2015-08-25,3444,-9.734513274336276,7.050137575601301,1679000.0,265455.85,-9.150326797385622,-3.9215686274509887,-1.9607843137254943,-4.2483660130719025,0.32679738562091387,15.3,44996877,6.884522181,D_小型(<50億),電子通路業,otc,False,2,True,2015,<1000萬(極低),19,11-30檔
2015-08-25,3685,-9.94708994708995,3.8794641671990897,47351792.0,15010881.35,-1.1750881316098694,3.055229142185678,-11.16333725029377,-17.03877790834313,6.580493537015286,42.55,79574000,33.858737,D_小型(<50億),電機機械,otc,False,2,True,2015,1000萬-5000萬,19,11-30檔
2015-08-25,4549,-9.661835748792269,3.725368255656401,14213000.0,4940254.2,1.8716577540107027,-1.3368983957219305,1.6042780748663166,5.614973262032086,13.636363636363647,74.8,57002445,42.63782886,D_小型(<50億),電機機械,otc,False,2,False,2015,1000萬-5000萬,19,11-30檔
2015-08-25,4726,-9.594882729211085,2.8841578134694426,7751440.0,3436932.35,0.70754716981134,5.4245283018868,10.14150943396228,15.566037735849058,57.54716981132076,21.2,207041800,43.8928616,D_小型(<50億),生技醫療業,otc,False,2,False,2015,<1000萬(極低),19,11-30檔
2015-10-26,2364,-9.97876857749469,2.1419372116182602,10581954.0,4854104.45,9.905660377358494,5.188679245283012,-2.358490566037752,-5.660377358490576,-37.5,4.24,52388648,2.2212786752,D_小型(<50億),電腦及週邊設備業,sii,True,2,True,2015,1000萬-5000萬,5,4-10檔
2015-10-26,3465,-9.76744186046512,5.3055088867273845,60900.0,12481.45,-7.216494845360821,3.0927835051546504,8.247422680412386,,3.0927835051546504,9.7,35329862,3.4269966139999997,D_小型(<50億),其他電子業,otc,False,2,True,2015,<1000萬(極低),5,4-10檔
2015-11-17,9906,-9.909909909909898,2.1216392516689657,7790900.0,4746985.3,-9.333333333333337,-3.9999999999999925,-7.666666666666666,-9.666666666666657,-12.666666666666671,15.0,90376358,13.5564537,D_小型(<50億),建材營造,sii,False,2,True,2015,<1000萬(極低),3,1-3檔(單一個股)
2016-01-07,9906,-9.958506224066399,3.8021582294591085,6691034.0,2059981.8,1.382488479262678,-7.834101382488479,-13.548387096774183,-16.682027649769594,-12.442396313364057,10.85,90376358,9.805834843,D_小型(<50億),建材營造,sii,False,2,True,2016,<1000萬(極低),18,11-30檔
2016-01-08,4950,-9.818181818181815,2.037037037037037,409200.0,261897.5,0.0,-5.645161290322587,12.5,31.4516129032258,41.1290322580645,12.4,57729107,7.158409268000001,D_小型(<50億),鋼鐵工業,otc,False,3,True,2016,<1000萬(極低),3,1-3檔(單一個股)
2016-01-12,6199,-9.958506224066399,9.995002498750624,10850.0,1145.6,,,,,29.032258064516125,10.85,61760018,6.700961952999999,D_小型(<50億),其他,otc,False,2,True,2016,<1000萬(極低),16,11-30檔
2016-01-13,2364,-9.79381443298969,2.3305835669036448,1706330.0,961905.2,9.714285714285719,-5.714285714285716,8.571428571428562,1.7142857142857126,2.857142857142869,1.75,52388648,0.91680134,D_小型(<50億),電腦及週邊設備業,sii,False,2,True,2016,<1000萬(極低),5,4-10檔
2016-01-15,6171,-9.999999999999998,3.454231433506045,7437820.0,2611501.0,-0.30030030030029353,8.608608608608591,2.6026026026026106,-1.2012012012012074,,9.99,100000000,9.99,D_小型(<50億),建材營造,otc,False,2,True,2016,<1000萬(極低),3,1-3檔(單一個股)
2016-02-22,8068,-9.541984732824426,2.1153642753435062,131750.0,68100.8,8.860759493670889,-2.5316455696202445,1.2658227848101333,10.54852320675106,6.329113924050622,11.85,80765949,9.5707649565,D_小型(<50億),電子通路業,otc,False,2,False,2016,<1000萬(極低),8,4-10檔
2016-02-24,3615,-9.960159362549803,3.940865129066644,134405226.0,35113762.85,-0.8849557522124019,-1.3274336283185861,-1.106194690265483,-3.0973451327433787,-11.283185840707965,22.6,68466976,15.473536576,D_小型(<50億),光電業,otc,False,2,True,2016,5000萬-2億,7,4-10檔
2016-02-24,4174,-9.96376811594203,4.786301998173094,3389897393.0,821743495.25,-9.959758551307852,-10.462776659959761,-12.87726358148893,-11.167002012072436,-16.80080482897385,497.0,131579687,653.95104439,A_大型(>=500億),生技醫療業,otc,False,3,True,2016,>2億(高),7,4-10檔
2016-02-25,1529,-10.000000000000009,2.9866666415505554,1198689.0,531153.15,2.645502645502651,-15.343915343915338,-16.402116402116395,-22.22222222222222,-23.28042328042328,3.78,155095074,5.862593797200001,D_小型(<50億),電機機械,sii,False,2,True,2016,<1000萬(極低),7,4-10檔
2016-03-03,1529,-10.000000000000009,4.237923756444345,1146459.0,404696.6,9.722222222222232,9.02777777777779,6.944444444444442,4.166666666666674,-12.847222222222221,2.88,155095074,4.4667381312,D_小型(<50億),電機機械,sii,False,2,True,2016,<1000萬(極低),2,1-3檔(單一個股)
2016-04-11,6222,-9.906291834002667,4.970927984490129,4650430.0,1377686.5,-9.955423476968805,3.1203566121842385,-4.16047548291234,-14.561664190193168,-38.484398216939084,6.73,95688878,6.4398614894,D_小型(<50億),光電業,otc,False,3,True,2016,<1000萬(極低),9,4-10檔
2016-04-25,6118,-9.985935302391002,3.6233350182237842,1676806.0,548642.85,9.999999999999986,1.5625,4.218749999999982,1.2499999999999956,-0.9375000000000022,6.4,90889573,5.816932672,D_小型(<50億),電子通路業,otc,False,2,True,2016,<1000萬(極低),6,4-10檔
2016-05-09,3035,-9.788359788359779,2.9634169940879724,326769589.0,133000551.95,1.1730205278592365,-6.7448680351906205,-4.8387096774193505,-2.052785923753675,0.2932551319648091,34.1,260550313,88.84765673300001,C_中小型(50-100億),半導體業,sii,False,2,True,2016,>2億(高),21,11-30檔
2016-05-09,6150,-9.572901325478655,5.540827282192744,3142808.0,683457.8,3.0944625407166138,14.983713355048867,12.703583061889256,16.775244299674274,27.8501628664495,6.14,48345985,2.968443479,D_小型(<50億),電腦及週邊設備業,otc,False,2,False,2016,<1000萬(極低),21,11-30檔
2016-05-12,3293,-9.999999999999998,2.978115389614807,989435186.0,390922062.45,9.615384615384626,9.829059829059839,13.034188034188032,26.923076923076916,24.14529914529915,234.0,281801560,659.4156504,A_大型(>=500億),文化創意業,otc,False,2,True,2016,>2億(高),21,11-30檔
2016-05-19,1456,-9.727626459143968,5.482475404075895,2345201.0,455476.1,-9.913793103448276,-9.482758620689658,-10.775862068965514,-22.327586206896555,-22.06896551724138,11.6,93720000,10.87152,D_小型(<50億),建材營造,sii,False,2,True,2016,<1000萬(極低),5,4-10檔
2016-05-20,1456,-9.913793103448276,2.481437310045012,1087440.0,509848.1,7.177033492822971,-0.4784688995215225,-6.315789473684208,-10.526315789473683,-12.440191387559796,10.45,93720000,9.79374,D_小型(<50億),建材營造,sii,False,3,True,2016,<1000萬(極低),2,1-3檔(單一個股)
2016-05-26,3095,-9.897610921501709,2.4299127396256175,730347.0,411282.5,3.409090909090895,2.2727272727272707,7.575757575757569,0.37878787878786735,-1.5151515151515138,2.64,10000000,0.264,D_小型(<50億),通信網路業,otc,False,2,True,2016,<1000萬(極低),2,1-3檔(單一個股)
2016-08-09,6241,-9.898989898989896,2.0002232957690214,53031390.0,29929057.45,-9.865470852017932,-21.52466367713005,-29.372197309417047,-39.46188340807175,-39.23766816143498,22.3,35533670,7.92400841,D_小型(<50億),通信網路業,otc,False,3,True,2016,5000萬-2億,13,11-30檔
2016-08-11,1472,-9.763313609467449,2.0580604366051807,20901912.0,9707086.65,-3.60655737704918,-1.6393442622950838,-0.3278688524590234,-4.918032786885251,-8.196721311475407,15.25,52488082,8.004432505,D_小型(<50億),建材營造,sii,False,2,True,2016,1000萬-5000萬,8,4-10檔
2016-08-15,6199,-9.961685823754795,5.0,11750.0,2567.5,,,,,,11.75,61760018,7.256802115,D_小型(<50億),其他,otc,False,2,True,2016,<1000萬(極低),6,4-10檔
2016-08-16,8077,-9.956076134699854,9.487666034155597,2566200.0,301235.7,-7.47967479674797,-0.1626016260162677,5.691056910569103,1.1382113821138296,-2.4390243902439046,30.75,21945669,6.7482932175,D_小型(<50億),觀光餐旅,otc,False,2,True,2016,<1000萬(極低),7,4-10檔
2016-08-19,3086,-9.958071278825987,2.6192306675812893,22815127.0,12210887.8,-6.2863795110593585,-4.772991850989527,1.2805587892898762,-24.097788125727593,-23.51571594877765,8.59,272710510,23.425832809,D_小型(<50億),文化創意業,otc,False,3,True,2016,1000萬-5000萬,1,1-3檔(單一個股)
2016-09-12,8080,-9.826589595375722,2.2534109477519952,12787153.0,7017997.05,-9.935897435897434,-26.923076923076916,-27.564102564102555,-7.371794871794879,-17.307692307692303,15.6,67163821,10.477556076,D_小型(<50億),建材營造,otc,False,2,True,2016,1000萬-5000萬,4,4-10檔
2016-09-23,5516,-9.953917050691242,2.6168795905796753,4576232.0,2048447.35,-3.4800409416581357,-7.0624360286591585,-8.904810644831107,-9.621289662231314,-7.778915046059365,9.77,51545223,5.0359682871,D_小型(<50億),建材營造,otc,False,2,True,2016,<1000萬(極低),2,1-3檔(單一個股)
2016-10-12,3067,-9.797297297297302,2.8334864089374885,831338.0,329489.55,1.8726591760299671,-0.7490636704119868,-6.741573033707871,-2.621722846441943,-3.3707865168539297,13.35,20000000,2.67,D_小型(<50億),居家生活,otc,False,2,True,2016,<1000萬(極低),5,4-10檔
2016-10-12,3708,-9.9882491186839,4.175301382100659,393541434.0,124803592.4,-1.0443864229764954,-12.402088772845953,-14.751958224543083,-7.049608355091374,-17.88511749347258,76.6,92105384,70.552724144,C_中小型(50-100億),綠能環保,sii,False,3,True,2016,>2億(高),5,4-10檔
2016-11-08,4131,-9.954058192955594,6.088574094395315,309980.0,54516.6,9.693877551020403,,,,-2.8911564625850317,5.88,39790000,2.339652,D_小型(<50億),生技醫療業,otc,False,2,True,2016,<1000萬(極低),8,4-10檔
2016-11-09,2609,-9.886547811993518,9.261172439493771,451757242.0,54025434.8,2.6978417266187105,8.992805755395693,8.453237410071957,3.597122302158273,-7.733812949640284,5.56,3492104270,194.16099741199997,B_中型(100-500億),航運業,sii,False,2,True,2016,>2億(高),39,30+檔(全面性恐慌)
2016-11-14,4432,-9.70072239422085,4.771162325749587,22314539.0,5516528.2,0.11428571428571122,2.400000000000002,5.142857142857138,5.142857142857138,0.9142857142857119,43.75,50589000,22.1326875,D_小型(<50億),紡織纖維,otc,False,2,False,2016,1000萬-5000萬,7,4-10檔
2016-11-15,4402,-9.836065573770492,3.092502948186144,1113750.0,405527.45,-1.4141414141414232,-11.919191919191919,-10.1010101010101,-7.4747474747474785,-12.72727272727272,4.95,67991830,3.365595585,D_小型(<50億),紡織纖維,otc,False,2,True,2016,<1000萬(極低),7,4-10檔
2016-12-28,6240,-9.985734664764612,3.2758166156487163,5939165.0,2255332.4,-1.7432646592710044,0.15847860538826808,-3.1695721077654504,-7.60697305863709,-0.47543581616482644,31.55,22867370,7.214655235,D_小型(<50億),資訊服務業,otc,False,2,True,2016,<1000萬(極低),2,1-3檔(單一個股)
